measurement_data;state_data;mode_probabilities;state_errors
[398.10644587, 28.29489411, 1.00870546, 397.94560827, 28.22970299, 1.00970109];[398.17994932, 28.25291299, 1.00048428, 398.10719495, 28.25218864, 1.00047225];[0.00296624, 0.99703376];[0.07350345, 0.04198112, 0.00822118, 0.16158668, 0.02248565, 0.00922884]
[401.05075094, 28.31306178, 1.00419124, 401.12291278, 28.35105268, 1.00526217];[401.01172701, 28.35189893, 1.00046058, 400.95254118, 28.36099172, 1.00046962];[0.00296632, 0.99703368];[0.03902393, 0.03883715, 0.00373066, 0.1703716, 0.00993904, 0.00479255]
[403.75345715, 28.4641544, 1.00361698, 404.09775808, 28.43675269, 1.00516185];[403.84442227, 28.44871375, 1.00046861, 403.81741422, 28.47329675, 1.00046514];[0.00296631, 0.99703369];[0.09096512, 0.01544065, 0.00314837, 0.28034386, 0.03654406, 0.00469671]
[406.99915351, 28.54604574, 1.00948751, 406.21755194, 28.53536865, 1.0077705];[406.71911809, 28.56335317, 1.00047757, 406.63100044, 28.55031475, 1.00046753];[0.00296631, 0.99703369];[0.28003542, 0.01730743, 0.00900994, 0.4134485, 0.0149461, 0.00730297]
[409.03176418, 28.64336456, 1.00325812, 409.49761628, 28.67202063, 1.00200629];[409.53463673, 28.63684072, 1.0004622, 409.49256676, 28.65268971, 1.00046733];[0.00296632, 0.99703368];[0.50287255, 0.00652384, 0.00279592, 0.00504952, 0.01933092, 0.00153896]
[412.00018221, 28.74850316, 1.00403821, 411.90350918, 28.77362826, 1.00041455];[412.37086694, 28.71966503, 1.0004693, 412.32620965, 28.7336938, 1.000464];[0.0029663, 0.9970337];[3.70684731e-01, 2.88381312e-02, 3.56890701e-03, 4.22700471e-01, 3.99344574e-02, 4.94455088e-05]
[415.34617491, 28.88594924, 1.00160799, 415.1281472, 28.83163341, 1.00129802];[415.25892234, 28.82974316, 1.00047481, 415.19823009, 28.83016629, 1.00046149];[0.00296631, 0.99703369];[0.08725257, 0.05620608, 0.00113318, 0.07008289, 0.00146712, 0.00083653]
[418.37680068, 28.91331692, 1.00101361, 418.41679893, 28.96229259, 1.00130037];[418.1649561, 28.93904332, 1.00045853, 418.11477014, 28.94805317, 1.00046781];[0.00296633, 0.99703367];[0.21184458, 0.0257264, 0.00055508, 0.30202879, 0.01423942, 0.00083256]
[421.40527751, 29.05469786, 1.00540199, 421.29248098, 29.03968984, 1.0021567];[421.0925171, 29.05648366, 1.00047276, 421.03693286, 29.06061567, 1.00046214];[0.00296632, 0.99703368];[0.31276041, 0.0017858, 0.00492923, 0.25554812, 0.02092583, 0.00169456]
[423.55856786, 29.17721598, 1.00500973, 423.43445493, 29.14417554, 1.00316234];[423.9677352, 29.13823623, 1.00047306, 423.90521691, 29.13616625, 1.00046239];[0.00296632, 0.99703368];[0.40916734, 0.03897975, 0.00453667, 0.47076198, 0.00800929, 0.00269995]
[427.31360252, 29.22311782, 1.00506222, 426.84870427, 29.22246685, 1.0064247];[426.92081032, 29.25705976, 1.0004667, 426.82524014, 29.23665175, 1.00046938];[0.00296631, 0.99703369];[0.3927922, 0.03394194, 0.00459552, 0.02346413, 0.0141849, 0.00595532]
[429.79573972, 29.3597813, 1.00427111, 429.837576, 29.39721529, 1.00708628];[429.84707698, 29.35511396, 1.00046825, 429.76353119, 29.34583302, 1.00048449];[0.0029663, 0.9970337];[0.05133726, 0.00466734, 0.00380286, 0.07404481, 0.05138227, 0.00660179]
[432.25450588, 29.42838812, 1.00381161, 432.27305519, 29.44049065, 1.00594543];[432.74273964, 29.42881724, 1.00046188, 432.66767741, 29.42601193, 1.0004703];[0.00296632, 0.99703368];[4.88233763e-01, 4.29123221e-04, 3.34973390e-03, 3.94622224e-01, 1.44787201e-02, 5.47512817e-03]
[435.55581514, 29.54108475, 1.00386527, 435.18259052, 29.59742825, 1.00622174];[435.68015303, 29.52398801, 1.00046911, 435.58314858, 29.51234899, 1.00048473];[0.0029663, 0.9970337];[0.12433789, 0.01709674, 0.00339616, 0.40055806, 0.08507926, 0.00573701]
[438.9756934, 29.65271897, 1.00145106, 438.44889928, 29.63966384, 1.00070993];[438.6665405, 29.64198577, 1.00046762, 438.53323252, 29.61056276, 1.00046612];[0.00296631, 0.99703369];[3.09152896e-01, 1.07332040e-02, 9.83440430e-04, 8.43332364e-02, 2.91010765e-02, 2.43813253e-04]
[441.75040247, 29.75872183, 1.0044239, 441.32053126, 29.74616396, 1.00933603];[441.64589003, 29.74902041, 1.00047117, 441.48629462, 29.70567636, 1.0004842];[0.00296629, 0.99703371];[0.10451244, 0.00970142, 0.00395273, 0.16576336, 0.0404876, 0.00885183]
[444.61522522, 29.87180962, 1.00502807, 444.39179912, 29.83931987, 1.00841954];[444.62597313, 29.85085889, 1.00047352, 444.45767274, 29.80567202, 1.00048238];[0.00296629, 0.99703371];[0.01074791, 0.02095073, 0.00455455, 0.06587362, 0.03364785, 0.00793716]
[447.32839053, 29.90924073, 1.00001702, 447.02576847, 29.94972529, 1.00533508];[447.59060928, 29.93425903, 1.00045183, 447.4110995, 29.89011923, 1.00047817];[0.00296635, 0.99703365];[0.26221875, 0.0250183, 0.00043481, 0.38533103, 0.05960606, 0.00485691]
[450.04343221, 30.00697816, 1.00609945, 450.83451719, 30.07292801, 1.00297175];[450.5431364, 30.00755116, 1.00046596, 450.4440497, 30.017149, 1.00048073];[0.00296621, 0.99703379];[0.49970419, 0.000573, 0.00563349, 0.39046749, 0.05577901, 0.00249102]
[453.2355852, 30.1621963, 1.00458781, 453.32432691, 30.16667685, 1.00013945];[453.52576101, 30.09806139, 1.00047838, 453.44269088, 30.11581606, 1.00046902];[0.00296622, 0.99703378];[0.29017581, 0.06413491, 0.00410943, 0.11836397, 0.05086079, 0.00032957]
[456.61365886, 30.26782484, 1.00426891, 456.23952146, 30.20782854, 1.00138479];[456.54974952, 30.20750913, 1.00048082, 456.44092371, 30.20547105, 1.00046064];[0.00296628, 0.99703372];[0.06390934, 0.06031571, 0.00378809, 0.20140225, 0.00235749, 0.00092415]
[459.25653371, 30.31849574, 1.00811516, 460.03533042, 30.38547575, 1.00428227];[459.54990343, 30.29451433, 1.00047751, 459.51669207, 30.33885623, 1.0004825];[0.00296615, 0.99703385];[0.29336972, 0.02398141, 0.00763765, 0.51863835, 0.04661952, 0.00379977]
[462.29138316, 30.47104813, 1.00617745, 462.48064154, 30.41909572, 1.0075238];[462.56389276, 30.38789271, 1.00048574, 462.54853899, 30.43436977, 1.00047077];[0.00296623, 0.99703377];[0.2725096, 0.08315542, 0.00569171, 0.06789745, 0.01527405, 0.00705303]
[465.80363322, 30.54006698, 1.00771369, 465.62884309, 30.5463258, 1.00333612];[465.62611097, 30.50185581, 1.00048448, 465.60013231, 30.53751456, 1.0004682];[0.00296624, 0.99703376];[0.17752225, 0.03821117, 0.00722921, 0.02871078, 0.00881124, 0.00286792]
[468.23835661, 30.61172651, 1.00958608, 468.78360097, 30.60124197, 1.00515556];[468.64550357, 30.58321584, 1.00048024, 468.6674251, 30.64115018, 1.00046286];[0.00296633, 0.99703367];[0.40714696, 0.02851067, 0.00910584, 0.11617587, 0.03990821, 0.0046927]
[471.84053521, 30.79515684, 1.00102531, 471.77047809, 30.75303187, 1.0067171];[471.72473967, 30.6985042, 1.00048228, 471.73986255, 30.74377473, 1.00047468];[0.00296627, 0.99703373];[0.11579554, 0.09665264, 0.00054303, 0.03061554, 0.00925714, 0.00624242]
[474.60483248, 30.86961511, 1.00975344, 475.04754995, 30.83434449, 1.00285481];[474.78691608, 30.79627343, 1.00049185, 474.83749, 30.85437087, 1.00046342];[0.00296623, 0.99703377];[0.1820836, 0.07334168, 0.00926159, 0.21005995, 0.02002638, 0.00239139]
[478.22840502, 30.92876581, 1.00618645, 478.3820689, 30.97314033, 1.00449141];[477.90223661, 30.91587183, 1.000478, 477.96595109, 30.9773115, 1.00047166];[0.00296626, 0.99703374];[0.32616841, 0.01289398, 0.00570845, 0.41611781, 0.00417117, 0.00401975]
[480.77470432, 31.018306, 1.00878394, 481.33539327, 31.0614035, 1.0044444];[480.98059574, 31.00659125, 1.00047721, 481.08977744, 31.08905355, 1.0004653];[0.00296631, 0.99703369];[0.20589142, 0.01171475, 0.00830673, 0.24561583, 0.02765005, 0.0039791]
[483.85222769, 31.13284861, 1.00593668, 484.52275976, 31.18143828, 1.0008335];[484.06830921, 31.09854277, 1.00047601, 484.22944365, 31.20361594, 1.00045965];[0.00296631, 0.99703369];[0.21608152, 0.03430584, 0.00546067, 0.29331611, 0.02217766, 0.00037385]
[486.82334562, 31.27399961, 1.00172747, 487.10630108, 31.28068516, 1.00570456];[487.15718191, 31.18835852, 1.00047678, 487.33341788, 31.2904986, 1.00046618];[0.00296627, 0.99703373];[0.33383629, 0.08564109, 0.00125069, 0.2271168, 0.00981344, 0.00523838]
[490.6187468, 31.32381499, 1.00521448, 490.16174036, 31.39382509, 1.005121];[490.3102813, 31.30723176, 1.00047637, 490.44260255, 31.37721835, 1.00046997];[0.00296629, 0.99703371];[0.3084655, 0.01658323, 0.00473811, 0.28086219, 0.01660674, 0.00465103]
[493.43891612, 31.45144171, 1.00947522, 493.1127211, 31.41739704, 1.00287627];[493.44745313, 31.41138792, 1.00048627, 493.54390607, 31.4515087, 1.00045399];[0.00296635, 0.99703365];[0.00853701, 0.04005379, 0.00898895, 0.43118497, 0.03411166, 0.00242228]
[496.555738, 31.56839592, 1.0026478, 496.9088169, 31.51571631, 1.00388786];[496.59311027, 31.51455408, 1.00047542, 496.70998853, 31.55868142, 1.00046022];[0.0029663, 0.9970337];[0.03737227, 0.05384184, 0.00217238, 0.19882837, 0.04296511, 0.00342764]
[499.5091845, 31.69947494, 1.00015142, 499.68039609, 31.63658236, 1.00821974];[499.73379192, 31.6104797, 1.00047544, 499.85425714, 31.64815066, 1.00047128];[0.00296624, 0.99703376];[0.22460742, 0.08899524, 0.00032402, 0.17386105, 0.0115683, 0.00774846]
[503.2692996, 31.74396447, 1.00127057, 502.9884138, 31.76479382, 1.00176787];[502.93160949, 31.73028683, 1.00046826, 503.02191789, 31.74798985, 1.00046599];[0.00296632, 0.99703368];[0.33769011, 0.01367764, 0.00080231, 0.03350409, 0.01680397, 0.00130188]
[506.24003919, 31.85262163, 1.00308986, 505.94645487, 31.81659897, 1.00512567];[506.12133384, 31.83837921, 1.0004696, 506.17938825, 31.83399407, 1.00046359];[0.0029663, 0.9970337];[0.11870535, 0.01424242, 0.00262026, 0.23293338, 0.0173951, 0.00466208]
[508.84393931, 31.91643824, 1.00759148, 508.8321688, 31.97358604, 1.00165011];[509.27101298, 31.91588707, 1.0004702, 509.32577444, 31.91334593, 1.00046977];[0.00296625, 0.99703375];[0.42707367, 0.00055117, 0.00712128, 0.49360564, 0.06024011, 0.00118034]
[512.32872564, 32.02321122, 1.00227046, 512.00330751, 32.08928982, 1.0052013];[512.45657349, 32.01032139, 1.00046523, 512.48314015, 31.99595757, 1.00048355];[0.00296632, 0.99703368];[0.12784785, 0.01288983, 0.00180523, 0.47983264, 0.09333225, 0.00471775]
[515.95898532, 32.12588961, 1.00524868, 515.77821987, 32.11516548, 1.00706215];[515.68757292, 32.12567429, 1.00047256, 515.69602166, 32.10216059, 1.00047708];[0.00296629, 0.99703371];[2.71412403e-01, 2.15321285e-04, 4.77612004e-03, 8.21982082e-02, 1.30048944e-02, 6.58507198e-03]
[518.55219376, 32.24076556, 1.00043947, 518.79330976, 32.26331477, 1.00716339];[518.87695107, 32.21075308, 1.00046308, 518.90439378, 32.20178971, 1.00048485];[0.00296637, 0.99703363];[3.24757307e-01, 3.00124759e-02, 2.36070551e-05, 1.11084022e-01, 6.15250620e-02, 6.67853541e-03]
[522.30652492, 32.32767468, 1.00375344, 522.02444287, 32.35211119, 1.00639336];[522.12045525, 32.32181771, 1.00046983, 522.12327898, 32.30142235, 1.00048149];[0.00296631, 0.99703369];[0.18606967, 0.00585697, 0.00328361, 0.09883611, 0.05068884, 0.00591187]
[525.80107826, 32.49963859, 1.00209703, 525.37851798, 32.45204729, 1.00181136];[525.39749498, 32.44871903, 1.00047796, 525.36238875, 32.40667461, 1.00047253];[0.00296627, 0.99703373];[0.40358328, 0.05091956, 0.00161907, 0.01612923, 0.04537268, 0.00133883]
[528.25586475, 32.51058407, 1.00585143, 528.94967993, 32.59478372, 1.00804193];[528.61358024, 32.52817339, 1.00046397, 528.6400545, 32.53008893, 1.00049153];[0.00296626, 0.99703374];[0.35771549, 0.01758932, 0.00538746, 0.30962543, 0.06469479, 0.0075504]
[532.32419721, 32.62750451, 1.00706326, 531.59077668, 32.66389351, 1.00565724];[531.90841972, 32.64954264, 1.00047313, 531.8744692, 32.61939863, 1.00047709];[0.00296626, 0.99703374];[0.41577749, 0.02203813, 0.00659013, 0.28369252, 0.04449488, 0.00518015]
[535.15499673, 32.76878206, 1.00755543, 535.59573475, 32.79571504, 1.00328973];[535.17734389, 32.75073448, 1.00047785, 535.18208871, 32.74717569, 1.00048015];[0.00296616, 0.99703384];[0.02234716, 0.01804758, 0.00707758, 0.41364604, 0.04853935, 0.00280958]
[538.87998244, 32.81203785, 1.00195851, 538.82926903, 32.88712284, 1.00966771];[538.49022042, 32.8671414, 1.00045636, 538.49370906, 32.86748493, 1.00048599];[0.00296632, 0.99703368];[0.38976202, 0.05510355, 0.00150215, 0.33555997, 0.01963791, 0.00918172]
[541.80400993, 32.98615011, 1.00166644, 541.66317918, 32.9205632, 1.00589895];[541.78461324, 32.96986051, 1.00046597, 541.77329835, 32.95819127, 1.00046262];[0.00296627, 0.99703373];[0.01939669, 0.0162896, 0.00120047, 0.11011917, 0.03762807, 0.00543633]
[544.57805466, 33.05286089, 1.00840672, 544.95921911, 33.0857357, 1.00123625];[545.04420482, 33.04590518, 1.00047263, 545.06597918, 33.05593753, 1.00046679];[0.00296625, 0.99703375];[0.46615016, 0.00695571, 0.00793409, 0.10676007, 0.02979817, 0.00076946]
[548.60959541, 33.16196581, 1.00027224, 548.79807088, 33.16681561, 1.00549653];[548.37546457, 33.15898117, 1.00046303, 548.41156355, 33.17619547, 1.00047224];[0.00296632, 0.99703368];[2.34130842e-01, 2.98464409e-03, 1.90786020e-04, 3.86507325e-01, 9.37986316e-03, 5.02429428e-03]
[551.56713757, 33.27781606, 1.006669, 551.9067852, 33.24500125, 1.0050374];[551.68665242, 33.25520145, 1.00047584, 551.74687581, 33.28217516, 1.00046363];[0.00296631, 0.99703369];[0.11951485, 0.02261461, 0.00619316, 0.15990939, 0.03717391, 0.00457377]
[554.90094226, 33.3646619, 1.00472192, 554.56044791, 33.31526135, 1.00493949];[555.00809553, 33.35107407, 1.00047053, 555.03450008, 33.35329355, 1.0004566];[0.00296632, 0.99703368];[0.10715327, 0.01358783, 0.00425139, 0.47405217, 0.0380322, 0.00448289]
[558.1254289, 33.41190192, 1.00175396, 558.77786118, 33.47065585, 1.00002264];[558.32817578, 33.43781076, 1.00045564, 558.40860641, 33.47336651, 1.00046251];[0.00296632, 0.99703368];[0.20274688, 0.02590884, 0.00129832, 0.36925477, 0.00271066, 0.00043987]
[561.85221116, 33.55919555, 1.00139887, 561.19440804, 33.54775954, 1.00600395];[561.69227927, 33.54772843, 1.0004659, 561.71340824, 33.54540646, 1.00046627];[0.00296629, 0.99703371];[0.15993189, 0.01146712, 0.00093297, 0.5190002, 0.00235308, 0.00553768]
[564.64242408, 33.65021077, 1.00763332, 565.41138656, 33.65055612, 1.00290547];[565.01864599, 33.62983371, 1.00047472, 565.10087968, 33.66205403, 1.00046607];[0.0029663, 0.9970337];[0.37622191, 0.02037706, 0.0071586, 0.31050688, 0.01149791, 0.0024394]
[568.17748971, 33.76737432, 1.00881976, 568.65485754, 33.76233413, 1.00670563];[568.37123802, 33.72411325, 1.00048369, 568.48705437, 33.77127167, 1.0004726];[0.00296625, 0.99703375];[0.19374831, 0.04326107, 0.00833607, 0.16780317, 0.00893754, 0.00623303]
[572.09599497, 33.81245866, 1.00135441, 571.33630592, 33.82732196, 1.00258866];[571.77653806, 33.83922396, 1.00046025, 571.82355943, 33.84335263, 1.00045639];[0.00296631, 0.99703369];[0.31945691, 0.0267653, 0.00089416, 0.48725351, 0.01603067, 0.00213227]
[574.89603617, 33.91649044, 1.00977244, 575.51141969, 33.98684044, 1.00053838];[575.1423702, 33.92589709, 1.00047419, 575.23931864, 33.96149778, 1.00046831];[0.00296619, 0.99703381];[2.46334029e-01, 9.40664909e-03, 9.29825050e-03, 2.72101049e-01, 2.53426581e-02, 7.00669164e-05]
[578.86776052, 34.04628621, 1.00559946, 578.64139601, 34.02852333, 1.00988378];[578.56771961, 34.04311828, 1.0004743, 578.63903137, 34.0593606, 1.00047272];[0.00296625, 0.99703375];[0.30004091, 0.00316793, 0.00512516, 0.00236464, 0.03083727, 0.00941106]
[581.77461293, 34.14627984, 1.00502542, 582.23041757, 34.18115076, 1.00354864];[581.96061255, 34.13454887, 1.00046992, 582.06573362, 34.1698812, 1.00047049];[0.0029663, 0.9970337];[0.18599962, 0.01173097, 0.0045555, 0.16468395, 0.01126956, 0.00307815]
[585.09684366, 34.24228697, 1.00650102, 585.03205464, 34.21578172, 1.00096721];[585.35632804, 34.22282643, 1.00047356, 585.4479519, 34.24514475, 1.00045131];[0.00296638, 0.99703362];[0.25948438, 0.01946054, 0.00602746, 0.41589726, 0.02936303, 0.0005159]
[589.0106643, 34.33000371, 1.00659121, 589.05416945, 34.34204989, 1.00179207];[588.80251997, 34.33443549, 1.00047378, 588.89178412, 34.35360328, 1.00046208];[0.00296632, 0.99703368];[0.20814433, 0.00443178, 0.00611743, 0.16238533, 0.01155339, 0.00132999]
[591.68858388, 34.46283485, 1.00913676, 592.16245295, 34.40673869, 1.00237799];[592.19706522, 34.41224672, 1.00048256, 592.31610814, 34.44282212, 1.00045531];[0.00296636, 0.99703364];[0.50848134, 0.05058813, 0.0086542, 0.15365519, 0.03608343, 0.00192268]
[595.51853354, 34.56397537, 1.0069698, 595.20275132, 34.58027051, 1.00552472];[595.63545472, 34.51138905, 1.00048284, 595.72106779, 34.52070454, 1.00047682];[0.00296622, 0.99703378];[0.11692118, 0.05258632, 0.00648696, 0.51831647, 0.05956597, 0.0050479]
[599.37165925, 34.69006895, 1.00334466, 599.18250508, 34.66206713, 1.00332723];[599.11812193, 34.63097852, 1.00048077, 599.18039363, 34.62459301, 1.00047371];[0.00296625, 0.99703375];[0.25353732, 0.05909043, 0.00286389, 0.00211145, 0.03747412, 0.00285352]
[602.92345105, 34.7250209, 1.00787532, 602.13185668, 34.7429378, 1.00161387];[602.61354226, 34.74668738, 1.00047403, 602.60647054, 34.70313532, 1.00046597];[0.00296627, 0.99703373];[0.30990879, 0.02166648, 0.00740129, 0.47461386, 0.03980248, 0.0011479]
[605.91802216, 34.87267933, 1.00311784, 606.50689249, 34.8948759, 1.00046235];[606.08006792, 34.84105902, 1.00047039, 606.12078064, 34.83042737, 1.00047725];[0.00296621, 0.99703379];[1.62045765e-01, 3.16203070e-02, 2.64745259e-03, 3.86111852e-01, 6.44485258e-02, 1.49004305e-05]
[609.28934365, 34.98304842, 1.00686578, 609.91758248, 34.92696323, 1.00184959];[609.54820197, 34.9322795, 1.0004806, 609.63393041, 34.94494079, 1.00046261];[0.00296628, 0.99703372];[0.25885832, 0.05076892, 0.00638518, 0.28365207, 0.01797756, 0.00138698]
[613.49239993, 35.02775841, 1.00093691, 612.65809406, 35.00439626, 1.00107509];[613.08271644, 35.0524605, 1.00046071, 613.09266759, 35.01990247, 1.00045388];[0.00296633, 0.99703367];[0.40968349, 0.02470209, 0.0004762, 0.43457353, 0.01550621, 0.00062121]
[616.59836111, 35.16302042, 1.00860101, 616.05461573, 35.13626922, 1.00928235];[616.59388885, 35.15435851, 1.00047808, 616.55580781, 35.09701723, 1.00048027];[0.00296624, 0.99703376];[0.00447226, 0.00866191, 0.00812293, 0.50119208, 0.03925199, 0.00880208]
[619.75333863, 35.24166795, 1.00983804, 619.59834277, 35.27607736, 1.00146491];[620.08420276, 35.23765778, 1.00047647, 620.03549974, 35.18271287, 1.00047699];[0.00296609, 0.99703391];[0.33086413, 0.00401017, 0.00936157, 0.43715697, 0.09336449, 0.00098792]
[623.39328598, 35.32906776, 1.00756122, 623.73742006, 35.32939512, 1.00532432];[623.59459769, 35.32756774, 1.00047276, 623.57553219, 35.29542027, 1.00047864];[0.00296623, 0.99703377];[0.20131171, 0.00150002, 0.00708846, 0.16188787, 0.03397485, 0.00484568]
[627.49106909, 35.47357055, 1.00999244, 627.46656973, 35.47904308, 1.0020445];[627.16381921, 35.44870306, 1.0004876, 627.14308366, 35.41952815, 1.00047907];[0.00296601, 0.99703399];[0.32724988, 0.02486749, 0.00950484, 0.32348607, 0.05951493, 0.00156543]
[630.42269608, 35.59216487, 1.00574097, 630.51722997, 35.55272417, 1.00802993];[630.69187176, 35.53942937, 1.00047897, 630.67741903, 35.51484041, 1.00048144];[0.00296624, 0.99703376];[0.26917568, 0.0527355, 0.005262, 0.16018906, 0.03788376, 0.00754849]
[634.05803426, 35.62917514, 1.00318359, 634.58013877, 35.68115161, 1.00574317];[634.23456889, 35.63003725, 1.00046393, 634.26527853, 35.63644043, 1.00048317];[0.00296631, 0.99703369];[0.17653463, 0.00086211, 0.00271966, 0.31486024, 0.04471118, 0.00526]
[637.56382462, 35.78444848, 1.00650425, 637.60500207, 35.76931918, 1.00131983];[637.78553252, 35.72412487, 1.00048207, 637.81669861, 35.72921813, 1.00046829];[0.00296622, 0.99703378];[0.2217079, 0.06032361, 0.00602218, 0.21169654, 0.04010105, 0.00085154]
[640.83268452, 35.86237301, 1.00057584, 641.24528546, 35.86918826, 1.00868017];[641.32130865, 35.80297302, 1.00046775, 641.38423444, 35.82568847, 1.00048377];[0.00296634, 0.99703366];[4.88624131e-01, 5.93999866e-02, 1.08087719e-04, 1.38948978e-01, 4.34997917e-02, 8.19640256e-03]
[644.63309908, 35.92176057, 1.00130397, 644.70040482, 35.91444788, 1.00053006];[644.88508687, 35.89207809, 1.00046538, 644.94907879, 35.91243451, 1.00045861];[0.00296633, 0.99703367];[2.51987788e-01, 2.96824844e-02, 8.38591895e-04, 2.48673968e-01, 2.01336662e-03, 7.14480955e-05]
[648.95359001, 36.05992528, 1.00877132, 648.59580823, 36.05504426, 1.00053375];[648.52121979, 36.02019053, 1.00048912, 648.55140876, 36.01903524, 1.00046814];[0.00296613, 0.99703387];[4.32370218e-01, 3.97347468e-02, 8.28219845e-03, 4.43994673e-02, 3.60090190e-02, 6.56060809e-05]
[651.612961, 36.1145678, 1.00266021, 652.29871041, 36.10258477, 1.00238771];[652.08581546, 36.0963312, 1.00046388, 652.16904639, 36.12437852, 1.00046109];[0.00296632, 0.99703368];[0.47285446, 0.0182366, 0.00219633, 0.12966402, 0.02179375, 0.00192662]
[655.45677382, 36.24738013, 1.00861518, 655.88886137, 36.26301367, 1.00022049];[655.68285105, 36.19011108, 1.00048558, 655.79663468, 36.23302131, 1.00046685];[0.00296616, 0.99703384];[0.22607723, 0.05726905, 0.0081296, 0.09222669, 0.02999236, 0.00024636]
[659.7828823, 36.35872888, 1.0095883, 659.23289461, 36.30000087, 1.00910668];[659.34896381, 36.31844119, 1.00049123, 659.40770684, 36.32238957, 1.00047113];[0.0029662, 0.9970338];[0.43391849, 0.04028769, 0.00909707, 0.17481223, 0.0223887, 0.00863555]
[662.49125308, 36.45778295, 1.00453734, 662.83328318, 36.47112079, 1.00606808];[662.94714359, 36.39938, 1.00047589, 663.02986149, 36.41707653, 1.0004803];[0.00296627, 0.99703373];[0.45589051, 0.05840295, 0.00406145, 0.19657831, 0.05404426, 0.00558778]
[666.83934391, 36.59829625, 1.00505579, 666.42801088, 36.5808044, 1.00994639];[666.61685415, 36.51927466, 1.00048772, 666.65915379, 36.51134417, 1.00049082];[0.00296621, 0.99703379];[0.22248976, 0.07902159, 0.00456807, 0.23114291, 0.06946023, 0.00945557]
[670.60831719, 36.60229463, 1.00336608, 669.91347392, 36.66356279, 1.00145378];[670.30037773, 36.6335465, 1.00046329, 670.28480369, 36.59748242, 1.00047222];[0.00296628, 0.99703372];[0.30793946, 0.03125187, 0.00290279, 0.37132977, 0.06608037, 0.00098156]
[674.38312818, 36.75282989, 1.00940044, 674.23136283, 36.76950353, 1.00070853];[674.00352746, 36.75499826, 1.00048136, 673.97591751, 36.7171602, 1.00047419];[0.00296608, 0.99703392];[3.79600716e-01, 2.16837172e-03, 8.91907795e-03, 2.55445322e-01, 5.23433270e-02, 2.34344390e-04]
[677.39689343, 36.86426123, 1.00702594, 678.02688813, 36.82553089, 1.00741108];[677.66095609, 36.84322362, 1.00047508, 677.68364321, 36.83566317, 1.00047565];[0.00296626, 0.99703374];[0.26406266, 0.02103761, 0.00655086, 0.34324492, 0.01013228, 0.00693543]
[681.12144875, 36.96204949, 1.00434364, 680.87277281, 36.9069299, 1.00117809];[681.3324171, 36.93466033, 1.00047148, 681.33002195, 36.91079465, 1.00045648];[0.00296634, 0.99703366];[0.21096835, 0.02738916, 0.00387216, 0.45724914, 0.00386475, 0.00072161]
[684.96572571, 37.03506666, 1.00309835, 685.40465067, 37.0257611, 1.0036751];[685.02556994, 37.03198769, 1.00046561, 685.05776508, 37.02967254, 1.00046922];[0.00296632, 0.99703368];[0.05984423, 0.00307897, 0.00263274, 0.34688559, 0.00391144, 0.00320588]
[688.33848915, 37.15264854, 1.00443013, 688.49362987, 37.14699185, 1.00522381];[688.70237087, 37.11594414, 1.00047179, 688.7442608, 37.11900821, 1.00047281];[0.0029663, 0.9970337];[0.36388172, 0.0367044, 0.00395834, 0.25063093, 0.02798364, 0.004751]
[692.03763018, 37.26363186, 1.00320906, 692.40103914, 37.29105716, 1.00359212];[692.3899487, 37.20263812, 1.00047449, 692.45954787, 37.22243272, 1.0004798];[0.00296627, 0.99703373];[0.35231852, 0.06099374, 0.00273457, 0.05850873, 0.06862444, 0.00311232]
[696.11376888, 37.3286562, 1.00910314, 696.07544383, 37.34884786, 1.00167606];[696.11628831, 37.30553218, 1.00048216, 696.17889169, 37.32031488, 1.00046775];[0.00296621, 0.99703379];[0.00251943, 0.02312402, 0.00862098, 0.10344786, 0.02853298, 0.00120831]
[699.82297503, 37.49554347, 1.00464811, 699.4383383, 37.41912103, 1.00822923];[699.85360972, 37.41199131, 1.00048535, 699.8767875, 37.39873057, 1.00047524];[0.00296622, 0.99703378];[0.03063469, 0.08355216, 0.00416276, 0.4384492, 0.02039046, 0.00775399]
[704.0694318, 37.50109277, 1.00922002, 704.00007432, 37.58000381, 1.00613052];[703.6377383, 37.53349452, 1.00047586, 703.6563557, 37.52358094, 1.00048658];[0.00296615, 0.99703385];[0.4316935, 0.03240175, 0.00874416, 0.34371862, 0.05642287, 0.00564394]
[707.69366306, 37.67216032, 1.00859612, 707.56141802, 37.6345002, 1.00865127];[707.42221277, 37.65109699, 1.00048356, 707.42630165, 37.63203942, 1.00047873];[0.00296622, 0.99703378];[0.27145029, 0.02106333, 0.00811256, 0.13511637, 0.00246078, 0.00817254]
[711.17398125, 37.71599327, 1.0012025, 711.24142662, 37.72980971, 1.00817839];[711.18921085, 37.74749697, 1.00045558, 711.19824289, 37.73412229, 1.00047523];[0.00296629, 0.99703371];[0.0152296, 0.0315037, 0.00074692, 0.04318373, 0.00431258, 0.00770316]
[715.34041032, 37.81053953, 1.00043101, 715.0717167, 37.86405115, 1.00412979];[714.99766061, 37.86155992, 1.00045328, 714.98580734, 37.8409699, 1.00047315];[0.00296634, 0.99703366];[3.42749709e-01, 5.10203893e-02, 2.22732482e-05, 8.59093630e-02, 2.30812542e-02, 3.65663544e-03]
