measurement_data;state_data;mode_probabilities;state_errors
[0.045, 0.3, 1., 0.045, 0.3, 1.];[0.045, 0.29999998, 0.99999986, 0.045, 0.29999998, 0.99999986];[1.35769859e-07, 9.99999864e-01];[4.28561353e-11, 1.94821604e-08, 1.35769859e-07, 4.28561353e-11, 1.94821604e-08, 1.35769859e-07]
[0.08, 0.4, 1., 0.08, 0.4, 1.];[0.14404514, 0.52406058, 0.92006576, 0.14386983, 0.52515256, 0.91911534];[7.91223931e-09, 9.99999992e-01];[0.06404514, 0.12406058, 0.07993424, 0.06386983, 0.12515256, 0.08088466]
[0.125, 0.5, 1., 0.125, 0.5, 1.];[0.27658569, 0.6898549, 0.78654559, 0.27652258, 0.69239844, 0.78291672];[8.89448996e-09, 9.99999991e-01];[0.15158569, 0.1898549, 0.21345441, 0.15152258, 0.19239844, 0.21708328]
[0.405, 0.9, 1., 0.405, 0.9, 1.];[0.4903842, 0.90905427, 0.79066811, 0.49078939, 0.90951487, 0.7872523];[8.63230534e-09, 9.99999991e-01];[0.0853842, 0.00905427, 0.20933189, 0.08578939, 0.00951487, 0.2127477]
[0.5, 1., 1., 0.5, 1., 1.];[0.72778987, 1.07179034, 0.72598741, 0.72826344, 1.0716905, 0.72206355];[9.05166694e-09, 9.99999991e-01];[0.22778987, 0.07179034, 0.27401259, 0.22826344, 0.0716905, 0.27793645]
[0.72, 1.2, 1., 0.72, 1.2, 1.];[1.00335561, 1.22275269, 0.68841675, 1.00380181, 1.22131474, 0.68545836];[8.93335167e-09, 9.99999991e-01];[0.28335561, 0.02275269, 0.31158325, 0.28380181, 0.02131474, 0.31454164]
[0.845, 1.3, 1., 0.845, 1.3, 1.];[1.28386145, 1.32477951, 0.62459039, 1.28417326, 1.32253844, 0.62272302];[8.93774850e-09, 9.99999991e-01];[0.43886145, 0.02477951, 0.37540961, 0.43917326, 0.02253844, 0.37727698]
[1.125, 1.5, 1., 1.125, 1.5, 1.];[1.59474953, 1.43626096, 0.61746861, 1.5947436, 1.43235169, 0.61909008];[8.73508842e-09, 9.99999991e-01];[0.46974953, 0.06373904, 0.38253139, 0.4697436, 0.06764831, 0.38090992]
[1.28, 1.6, 1., 1.28, 1.6, 1.];[1.90279913, 1.51617761, 0.59631801, 1.90235948, 1.51162851, 0.6015811];[8.64983996e-09, 9.99999991e-01];[0.62279913, 0.08382239, 0.40368199, 0.62235948, 0.08837149, 0.3984189]
[1.445, 1.7, 1., 1.445, 1.7, 1.];[2.20424155, 1.57373463, 0.57981398, 2.20341854, 1.56898529, 0.58897455];[8.51306528e-09, 9.99999991e-01];[0.75924155, 0.12626537, 0.42018602, 0.75841854, 0.13101471, 0.41102545]
[1.62, 1.8, 1., 1.62, 1.8, 1.];[2.49813125, 1.61931298, 0.57814268, 2.49702009, 1.61458582, 0.59147397];[8.34740361e-09, 9.99999992e-01];[0.87813125, 0.18068702, 0.42185732, 0.87702009, 0.18541418, 0.40852603]
[1.805, 1.9, 1., 1.805, 1.9, 1.];[2.78585053, 1.66206313, 0.59438057, 2.78455939, 1.6575735, 0.61200385];[8.16222788e-09, 9.99999992e-01];[0.98085053, 0.23793687, 0.40561943, 0.97955939, 0.2424265, 0.38799615]
[2., 2., 1., 2., 2., 1.];[3.07028712, 1.70860715, 0.62661742, 3.06894205, 1.70462447, 0.64836675];[7.96164927e-09, 9.99999992e-01];[1.07028712, 0.29139285, 0.37338258, 1.06894205, 0.29537553, 0.35163325]
[2.42, 2.2, 1., 2.42, 2.2, 1.];[3.40204748, 1.82001402, 0.72681847, 3.40065193, 1.81620048, 0.75363407];[7.72619108e-09, 9.99999992e-01];[0.98204748, 0.37998598, 0.27318153, 0.98065193, 0.38379952, 0.24636593]
[2.645, 2.3, 1., 2.645, 2.3, 1.];[3.74203362, 1.92771628, 0.79161702, 3.7407855, 1.92559315, 0.82126488];[7.52535665e-09, 9.99999992e-01];[1.09703362, 0.37228372, 0.20838298, 1.0957855, 0.37440685, 0.17873512]
[2.88, 2.4, 1., 2.88, 2.4, 1.];[4.08915047, 2.02638743, 0.83073837, 4.08843059, 2.02629009, 0.86115905];[7.35730793e-09, 9.99999993e-01];[1.20915047, 0.37361257, 0.16926163, 1.20843059, 0.37370991, 0.13884095]
[3.125, 2.5, 1., 3.125, 2.5, 1.];[4.44175544, 2.11437674, 0.85425298, 4.4418751, 2.11584291, 0.88407396];[7.19353179e-09, 9.99999993e-01];[1.31675544, 0.38562326, 0.14574702, 1.3168751, 0.38415709, 0.11592604]
[3.645, 2.7, 1., 3.645, 2.7, 1.];[4.85501231, 2.25704526, 0.93026409, 4.85593731, 2.25869041, 0.96033722];[7.05327038e-09, 9.99999993e-01];[1.21001231, 0.44295474, 0.06973591, 1.21093731, 0.44130959, 0.03966278]
[3.92, 2.8, 1., 3.92, 2.8, 1.];[5.27563616, 2.37717962, 0.96006591, 5.277339, 2.3795274, 0.98897499];[6.91945827e-09, 9.99999993e-01];[1.35563616, 0.42282038, 0.03993409, 1.357339, 0.4204726, 0.01102501]
[4.205, 2.9, 1., 4.205, 2.9, 1.];[5.69905761, 2.47342474, 0.9645417, 5.70154907, 2.47608279, 0.99175724];[6.76224627e-09, 9.99999993e-01];[1.49405761, 0.42657526, 0.0354583, 1.49654907, 0.42391721, 0.00824276]
[4.5, 3., 1., 4.5, 3., 1.];[6.12177839, 2.54946539, 0.96078583, 6.12495232, 2.55170065, 0.98671436];[6.57652298e-09, 9.99999993e-01];[1.62177839, 0.45053461, 0.03921417, 1.62495232, 0.44829935, 0.01328564]
[4.805, 3.1, 1., 4.805, 3.1, 1.];[6.54199878, 2.61157421, 0.96056616, 6.54561794, 2.61276172, 0.98627519];[6.37340271e-09, 9.99999994e-01];[1.73699878, 0.48842579, 0.03943384, 1.74061794, 0.48723828, 0.01372481]
[5.12, 3.2, 1., 5.12, 3.2, 1.];[6.95964891, 2.66654822, 0.97022575, 6.96341211, 2.66641676, 0.9970285];[6.16251214e-09, 9.99999994e-01];[1.83964891, 0.53345178, 0.02977425, 1.84341211, 0.53358324, 0.0029715]
[5.445, 3.3, 1., 5.445, 3.3, 1.];[7.37603854, 2.72026932, 0.99155677, 7.3796712, 2.71894883, 1.02061703];[5.94889630e-09, 9.99999994e-01];[1.93103854, 0.57973068, 0.00844323, 1.9346712, 0.58105117, 0.02061703]
[6.125, 3.5, 1., 6.125, 3.5, 1.];[7.86511602, 2.85250613, 1.08711876, 7.86827068, 2.84996299, 1.12046903];[5.92422062e-09, 9.99999994e-01];[1.74011602, 0.64749387, 0.08711876, 1.74327068, 0.65003701, 0.12046903]
[6.48, 3.6, 1., 6.48, 3.6, 1.];[8.36088314, 2.96978777, 1.13714341, 8.36359668, 2.9679903, 1.17315116];[5.71014394e-09, 9.99999994e-01];[1.88088314, 0.63021223, 0.13714341, 1.88359668, 0.6320097, 0.17315116]
[6.845, 3.7, 1., 6.845, 3.7, 1.];[8.8602864, 3.06860466, 1.15890638, 8.8628891, 3.06818188, 1.19604956];[5.51184885e-09, 9.99999994e-01];[2.0152864, 0.63139534, 0.15890638, 2.0178891, 0.63181812, 0.19604956]
[7.22, 3.8, 1., 7.22, 3.8, 1.];[9.36058768, 3.15026382, 1.16760975, 9.36340314, 3.15097819, 1.20496663];[5.31007746e-09, 9.99999995e-01];[2.14058768, 0.64973618, 0.16760975, 2.14340314, 0.64902181, 0.20496663]
[7.605, 3.9, 1., 7.605, 3.9, 1.];[9.86013178, 3.21893928, 1.17460606, 9.86333592, 3.22018122, 1.21196176];[5.10413691e-09, 9.99999995e-01];[2.25513178, 0.68106072, 0.17460606, 2.25833592, 0.67981878, 0.21196176]
[8., 4., 1., 8., 4., 1.];[10.35857696, 3.27988833, 1.18687575, 10.36217934, 3.28105922, 1.22456549];[4.89791760e-09, 9.99999995e-01];[2.35857696, 0.72011167, 0.18687575, 2.36217934, 0.71894078, 0.22456549]
[8.405, 4.1, 1., 8.405, 4.1, 1.];[10.85674769, 3.33809552, 1.2074313, 10.8606438, 3.33882542, 1.24606301];[4.69453066e-09, 9.99999995e-01];[2.45174769, 0.76190448, 0.2074313, 2.4556438, 0.76117458, 0.24606301]
[8.82, 4.2, 1., 8.82, 4.2, 1.];[11.35627848, 3.39743948, 1.23626499, 11.3603253, 3.39764749, 1.27644282];[4.49605800e-09, 9.99999996e-01];[2.53627848, 0.80256052, 0.23626499, 2.5403253, 0.80235251, 0.27644282]
[9.68, 4.4, 1., 9.68, 4.4, 1.];[11.94808966, 3.54855699, 1.34053698, 11.95198318, 3.54803786, 1.38384876];[4.60688099e-09, 9.99999995e-01];[2.26808966, 0.85144301, 0.34053698, 2.27198318, 0.85196214, 0.38384876]
[10.125, 4.5, 1., 10.125, 4.5, 1.];[12.54777384, 3.67866758, 1.38789194, 12.55157989, 3.67916519, 1.43234018];[4.40697613e-09, 9.99999996e-01];[2.42277384, 0.82133242, 0.38789194, 2.42657989, 0.82083481, 0.43234018]
[10.58, 4.6, 1., 10.58, 4.6, 1.];[13.1507133, 3.7838284, 1.40087667, 13.15472877, 3.78561487, 1.44497384];[4.21769681e-09, 9.99999996e-01];[2.5707133, 0.8161716, 0.40087667, 2.57472877, 0.81438513, 0.44497384]
[11.52, 4.8, 1., 11.52, 4.8, 1.];[13.84943673, 3.96009105, 1.47038453, 13.85369152, 3.96228629, 1.51471049];[4.36205632e-09, 9.99999996e-01];[2.32943673, 0.83990895, 0.47038453, 2.33369152, 0.83771371, 0.51471049]
[12.005, 4.9, 1., 12.005, 4.9, 1.];[14.54711898, 4.09145404, 1.47536768, 14.55178599, 4.09473993, 1.51802673];[4.17293184e-09, 9.99999996e-01];[2.54211898, 0.80854596, 0.47536768, 2.54678599, 0.80526007, 0.51802673]
[12.5, 5., 1., 12.5, 5., 1.];[15.23634908, 4.18127207, 1.45160209, 15.2415903, 4.1849476, 1.49214297];[3.94379007e-09, 9.99999996e-01];[2.73634908, 0.81872793, 0.45160209, 2.7415903, 0.8150524, 0.49214297]
[13.005, 5.1, 1., 13.005, 5.1, 1.];[15.91249884, 4.23969519, 1.42573049, 15.91825309, 4.24264901, 1.46507];[3.69878555e-09, 9.99999996e-01];[2.90749884, 0.86030481, 0.42573049, 2.91325309, 0.85735099, 0.46507]
[13.52, 5.2, 1., 13.52, 5.2, 1.];[16.57422811, 4.27940905, 1.41401355, 16.5802221, 4.2808063, 1.4539018];[3.46114792e-09, 9.99999997e-01];[3.05422811, 0.92059095, 0.41401355, 3.0602221, 0.9191937, 0.4539018]
[14.58, 5.4, 1., 14.58, 5.4, 1.];[17.33100214, 4.41464278, 1.49800298, 17.33667108, 4.41400639, 1.54141274];[3.67196279e-09, 9.99999996e-01];[2.75100214, 0.98535722, 0.49800298, 2.75667108, 0.98599361, 0.54141274]
[15.68, 5.6, 1., 15.68, 5.6, 1.];[18.1916973, 4.62592204, 1.6091033, 18.19669251, 4.62493687, 1.65615535];[3.76323779e-09, 9.99999996e-01];[2.5116973, 0.97407796, 0.6091033, 2.51669251, 0.97506313, 0.65615535]
[16.245, 5.7, 1., 16.245, 5.7, 1.];[19.04299703, 4.77772842, 1.62558029, 19.04766002, 4.77857079, 1.67311958];[3.54164066e-09, 9.99999996e-01];[2.79799703, 0.92227158, 0.62558029, 2.80266002, 0.92142921, 0.67311958]
[16.82, 5.8, 1., 16.82, 5.8, 1.];[19.87579575, 4.87343281, 1.59714033, 19.88064846, 4.8758637, 1.64354133];[3.26942096e-09, 9.99999997e-01];[3.05579575, 0.92656719, 0.59714033, 3.06064846, 0.9241363, 0.64354133]
[17.405, 5.9, 1., 17.405, 5.9, 1.];[20.68439423, 4.92608497, 1.56132803, 20.6897054, 4.92881805, 1.60674784];[2.98340588e-09, 9.99999997e-01];[3.27939423, 0.97391503, 0.56132803, 3.2847054, 0.97118195, 0.60674784]
[18., 6., 1., 18., 6., 1.];[21.46734338, 4.95258545, 1.54158949, 21.47304259, 4.9543493, 1.58749057];[2.71834181e-09, 9.99999997e-01];[3.46734338, 1.04741455, 0.54158949, 3.47304259, 1.0456507, 0.58749057]
[19.22, 6.2, 1., 19.22, 6.2, 1.];[22.35014623, 5.0826665, 1.6276421, 22.35572304, 5.08265417, 1.67697326];[2.96066458e-09, 9.99999997e-01];[3.13014623, 1.1173335, 0.6276421, 3.13572304, 1.11734583, 0.67697326]
[19.845, 6.3, 1., 19.845, 6.3, 1.];[23.2155228, 5.17929474, 1.66427936, 23.22084496, 5.17919677, 1.71612219];[2.66453995e-09, 9.99999997e-01];[3.3705228, 1.12070526, 0.66427936, 3.37584496, 1.12080323, 0.71612219]
[21.125, 6.5, 1., 21.125, 6.5, 1.];[24.19039137, 5.36508737, 1.76047228, 24.19536734, 5.36524308, 1.81525014];[2.84695441e-09, 9.99999997e-01];[3.06539137, 1.13491263, 0.76047228, 3.07036734, 1.13475692, 0.81525014]
[21.78, 6.6, 1., 21.78, 6.6, 1.];[25.14633597, 5.49317187, 1.77576759, 25.15131225, 5.49504854, 1.8307745];[2.57608644e-09, 9.99999997e-01];[3.36633597, 1.10682813, 0.77576759, 3.37131225, 1.10495146, 0.8307745]
[22.445, 6.7, 1., 22.445, 6.7, 1.];[26.07667607, 5.57031464, 1.75652553, 26.08206108, 5.5733819, 1.81064932];[2.30208841e-09, 9.99999998e-01];[3.63167607, 1.12968536, 0.75652553, 3.63706108, 1.1266181, 0.81064932]
[24.5, 7., 1., 24.5, 7., 1.];[27.25296647, 5.85890657, 1.90294073, 27.25843854, 5.86180173, 1.95846396];[2.90631214e-09, 9.99999997e-01];[2.75296647, 1.14109343, 0.90294073, 2.75843854, 1.13819827, 0.95846396]
[25.205, 7.1, 1., 25.205, 7.1, 1.];[28.40122976, 6.04585185, 1.90122881, 28.4070945, 6.05081727, 1.95398462];[2.68948378e-09, 9.99999997e-01];[3.19622976, 1.05414815, 0.90122881, 3.2020945, 1.04918273, 0.95398462]
[25.92, 7.2, 1., 25.92, 7.2, 1.];[29.50712204, 6.14018345, 1.83357807, 29.51380416, 6.14615689, 1.88231565];[2.34845159e-09, 9.99999998e-01];[3.58712204, 1.05981655, 0.83357807, 3.59380416, 1.05384311, 0.88231565]
[26.645, 7.3, 1., 26.645, 7.3, 1.];[30.56242254, 6.16575313, 1.76043147, 30.56992094, 6.17054941, 1.80676853];[2.00011883e-09, 9.99999998e-01];[3.91742254, 1.13424687, 0.76043147, 3.92492094, 1.12945059, 0.80676853]
[29.645, 7.7, 1., 29.645, 7.7, 1.];[32.01527873, 6.55093542, 1.97962892, 32.02241039, 6.55288014, 2.02940974];[2.97831088e-09, 9.99999997e-01];[2.37027873, 1.14906458, 0.97962892, 2.37741039, 1.14711986, 1.02940974]
[31.205, 7.9, 1., 31.205, 7.9, 1.];[33.57531487, 6.92636025, 2.0670169, 33.58193659, 6.93007234, 2.11563805];[3.25880986e-09, 9.99999997e-01];[2.37031487, 0.97363975, 1.0670169, 2.37693659, 0.96992766, 1.11563805]
[32., 8., 1., 32., 8., 1.];[35.06593206, 7.12044506, 1.96280623, 35.07290718, 7.12716359, 2.00526375];[3.02392325e-09, 9.99999997e-01];[3.06593206, 0.87955494, 0.96280623, 3.07290718, 0.87283641, 1.00526375]
[32.805, 8.1, 1., 32.805, 8.1, 1.];[36.46529847, 7.16475631, 1.79801931, 36.47319748, 7.17157651, 1.83454912];[2.38869977e-09, 9.99999998e-01];[3.66029847, 0.93524369, 0.79801931, 3.66819748, 0.92842349, 0.83454912]
[33.62, 8.2, 1., 33.62, 8.2, 1.];[37.76425421, 7.10895469, 1.66103466, 37.77281557, 7.11229149, 1.69610565];[1.82772507e-09, 9.99999998e-01];[4.14425421, 1.09104531, 0.66103466, 4.15281557, 1.08770851, 0.69610565]
[34.445, 8.3, 1., 34.445, 8.3, 1.];[38.96626372, 7.00522699, 1.59806407, 38.97458533, 7.00296665, 1.63809751];[1.44688293e-09, 9.99999999e-01];[4.52126372, 1.29477301, 0.59806407, 4.52958533, 1.29703335, 0.63809751]
[35.28, 8.4, 1., 35.28, 8.4, 1.];[40.08456954, 6.89769843, 1.62070775, 40.09160718, 6.88995596, 1.67165969];[1.18511033e-09, 9.99999999e-01];[4.80456954, 1.50230157, 0.62070775, 4.81160718, 1.51004404, 0.67165969]
[36.125, 8.5, 1., 36.125, 8.5, 1.];[41.13813244, 6.81700295, 1.71686455, 41.14317805, 6.80580221, 1.78245301];[9.81421432e-10, 9.99999999e-01];[5.01313244, 1.68299705, 0.71686455, 5.01817805, 1.69419779, 0.78245301]
[36.98, 8.6, 1., 36.98, 8.6, 1.];[42.14759438, 6.77920233, 1.86193567, 42.15054964, 6.76756555, 1.94286068];[8.11003272e-10, 9.99999999e-01];[5.16759438, 1.82079767, 0.86193567, 5.17054964, 1.83243445, 0.94286068]
[38.72, 8.8, 1., 38.72, 8.8, 1.];[43.30459789, 6.93770064, 2.12219121, 43.30573189, 6.92878627, 2.21699159];[9.60228436e-10, 9.99999999e-01];[4.58459789, 1.86229936, 1.12219121, 4.58573189, 1.87121373, 1.21699159]
[40.5, 9., 1., 40.5, 9., 1.];[44.62669873, 7.23775238, 2.37521427, 44.62703442, 7.23569587, 2.47703693];[1.04543039e-09, 9.99999999e-01];[4.12669873, 1.76224762, 1.37521427, 4.12703442, 1.76430413, 1.47703693]
[41.405, 9.1, 1., 41.405, 9.1, 1.];[45.93543329, 7.46045388, 2.45403578, 45.93686185, 7.46742348, 2.55283581];[9.09280180e-10, 9.99999999e-01];[4.53043329, 1.63954612, 1.45403578, 4.53186185, 1.63257652, 1.55283581]
[42.32, 9.2, 1., 42.32, 9.2, 1.];[47.21750974, 7.60019836, 2.43463993, 47.22162841, 7.61372235, 2.52446709];[7.72229833e-10, 9.99999999e-01];[4.89750974, 1.59980164, 1.43463993, 4.90162841, 1.58627765, 1.52446709]
[43.245, 9.3, 1., 43.245, 9.3, 1.];[48.46277643, 7.66946147, 2.37934803, 48.47018647, 7.68514285, 2.45898742];[6.39400161e-10, 9.99999999e-01];[5.21777643, 1.63053853, 1.37934803, 5.22518647, 1.61485715, 1.45898742]
[45.125, 9.5, 1., 45.125, 9.5, 1.];[49.85245778, 7.84987128, 2.42925908, 49.86244924, 7.86381335, 2.50188991];[8.32461146e-10, 9.99999999e-01];[4.72745778, 1.65012872, 1.42925908, 4.73744924, 1.63618665, 1.50188991]
[47.045, 9.7, 1., 47.045, 9.7, 1.];[51.38907641, 8.11193019, 2.50365022, 51.40059237, 8.12363643, 2.57090308];[1.00456367e-09, 9.99999999e-01];[4.34407641, 1.58806981, 1.50365022, 4.35559237, 1.57636357, 1.57090308]
[48.02, 9.8, 1., 48.02, 9.8, 1.];[52.87414922, 8.25428256, 2.45315963, 52.88667706, 8.26429759, 2.51457675];[8.08529290e-10, 9.99999999e-01];[4.85414922, 1.54571744, 1.45315963, 4.86667706, 1.53570241, 1.51457675]
[50., 10., 1., 50., 10., 1.];[54.49039069, 8.46614925, 2.46516893, 54.50315631, 8.47341112, 2.52378784];[9.85113551e-10, 9.99999999e-01];[4.49039069, 1.53385075, 1.46516893, 4.50315631, 1.52658888, 1.52378784]
[52.02, 10.2, 1., 52.02, 10.2, 1.];[56.23439068, 8.72482421, 2.48846606, 56.24674288, 8.7301789, 2.54553332];[1.14905715e-09, 9.99999999e-01];[4.21439068, 1.47517579, 1.48846606, 4.22674288, 1.4698211, 1.54553332]
[53.045, 10.3, 1., 53.045, 10.3, 1.];[57.89521718, 8.83304392, 2.39097047, 57.90717142, 8.8374198, 2.44580631];[8.59540382e-10, 9.99999999e-01];[4.85021718, 1.46695608, 1.39097047, 4.86217142, 1.4625802, 1.44580631]
[55.125, 10.5, 1., 55.125, 10.5, 1.];[59.6656249, 9.00190786, 2.37795274, 59.67685028, 9.00425481, 2.4335874];[1.01372679e-09, 9.99999999e-01];[4.5406249, 1.49809214, 1.37795274, 4.55185028, 1.49574519, 1.4335874]
[56.18, 10.6, 1., 56.18, 10.6, 1.];[61.33650691, 9.04208023, 2.29390404, 61.34699749, 9.04288322, 2.35100939];[7.06119780e-10, 9.99999999e-01];[5.15650691, 1.55791977, 1.29390404, 5.16699749, 1.55711678, 1.35100939]
[57.245, 10.7, 1., 57.245, 10.7, 1.];[62.90386861, 8.9957813, 2.22028447, 62.91354502, 8.99409981, 2.28181572];[4.86605164e-10, 1.00000000e+00];[5.65886861, 1.7042187, 1.22028447, 5.66854502, 1.70590019, 1.28181572]
[59.405, 10.9, 1., 59.405, 10.9, 1.];[64.58633109, 9.08748028, 2.30689989, 64.59460213, 9.08314305, 2.37720838];[6.33746870e-10, 9.99999999e-01];[5.18133109, 1.81251972, 1.30689989, 5.18960213, 1.81685695, 1.37720838]
[61.605, 11.1, 1., 61.605, 11.1, 1.];[66.39802956, 9.29384327, 2.44998512, 66.40467076, 9.28976867, 2.52881669];[7.32550148e-10, 9.99999999e-01];[4.79302956, 1.80615673, 1.44998512, 4.79967076, 1.81023133, 1.52881669]
[62.72, 11.2, 1., 62.72, 11.2, 1.];[68.12389186, 9.39208228, 2.47087013, 68.12970979, 9.3910355, 2.55393799];[5.06187661e-10, 9.99999999e-01];[5.40389186, 1.80791772, 1.47087013, 5.40970979, 1.8089645, 1.55393799]
[63.845, 11.3, 1., 63.845, 11.3, 1.];[69.75994743, 9.40630861, 2.45220106, 69.76585049, 9.40767566, 2.53768072];[3.44522631e-10, 1.00000000e+00];[5.91494743, 1.89369139, 1.45220106, 5.92085049, 1.89232434, 1.53768072]
[64.98, 11.4, 1., 64.98, 11.4, 1.];[71.30911589, 9.36935424, 2.44723318, 71.31556885, 9.37137776, 2.53561555];[2.39389634e-10, 1.00000000e+00];[6.32911589, 2.03064576, 1.44723318, 6.33556885, 2.02862224, 1.53561555]
[67.28, 11.6, 1., 67.28, 11.6, 1.];[73.0066223, 9.50273181, 2.59177883, 73.01330533, 9.50449515, 2.68520902];[3.40495997e-10, 1.00000000e+00];[5.7266223, 2.09726819, 1.59177883, 5.73330533, 2.09550485, 1.68520902]
[68.445, 11.7, 1., 68.445, 11.7, 1.];[74.63632759, 9.57419918, 2.65675807, 74.64341017, 9.57726865, 2.75290983];[2.32601926e-10, 1.00000000e+00];[6.19132759, 2.12580082, 1.65675807, 6.19841017, 2.12273135, 1.75290983]
[69.62, 11.8, 1., 69.62, 11.8, 1.];[76.20011134, 9.5989538, 2.69293723, 76.20787148, 9.60299911, 2.79095236];[1.62805532e-10, 1.00000000e+00];[6.58011134, 2.2010462, 1.69293723, 6.58787148, 2.19700089, 1.79095236]
[70.805, 11.9, 1., 70.805, 11.9, 1.];[77.70333451, 9.59682248, 2.73260616, 77.71184778, 9.6009183, 2.83292512];[1.17402916e-10, 1.00000000e+00];[6.89833451, 2.30317752, 1.73260616, 6.90684778, 2.2990817, 1.83292512]
[73.205, 12.1, 1., 73.205, 12.1, 1.];[79.38990169, 9.78307711, 2.9039934, 79.39870676, 9.78709936, 3.00801323];[1.84692085e-10, 1.00000000e+00];[6.18490169, 2.31692289, 1.9039934, 6.19370676, 2.31290064, 2.00801323]
[74.42, 12.2, 1., 74.42, 12.2, 1.];[81.03039973, 9.9044965, 2.96886219, 81.03971369, 9.91037272, 3.0732796];[1.30605256e-10, 1.00000000e+00];[6.61039973, 2.2955035, 1.96886219, 6.61971369, 2.28962728, 2.0732796]
[75.645, 12.3, 1., 75.645, 12.3, 1.];[82.6214697, 9.96901704, 2.98412926, 82.63165129, 9.97624677, 3.087489];[9.39607016e-11, 1.00000000e+00];[6.9764697, 2.33098296, 1.98412926, 6.98665129, 2.32375323, 2.087489]
[76.88, 12.4, 1., 76.88, 12.4, 1.];[84.16304739, 9.99338749, 2.99050487, 84.17418239, 10.00055992, 3.09325004];[6.89991561e-11, 1.00000000e+00];[7.28304739, 2.40661251, 1.99050487, 7.29418239, 2.39944008, 2.09325004]
[79.38, 12.6, 1., 79.38, 12.6, 1.];[85.90377255, 10.20014811, 3.12730981, 85.91529591, 10.20665652, 3.23136182];[1.19805908e-10, 1.00000000e+00];[6.52377255, 2.39985189, 2.12730981, 6.53529591, 2.39334348, 2.23136182]
[80.645, 12.7, 1., 80.645, 12.7, 1.];[87.60060897, 10.32847775, 3.15563871, 87.61258131, 10.33589416, 3.25852048];[8.51194306e-11, 1.00000000e+00];[6.95560897, 2.37152225, 2.15563871, 6.96758131, 2.36410584, 2.25852048]
[81.92, 12.8, 1., 81.92, 12.8, 1.];[89.24728022, 10.38989867, 3.13899516, 89.25987079, 10.39752999, 3.24030953];[6.0788767e-11, 1.0000000e+00];[7.32728022, 2.41010133, 2.13899516, 7.33987079, 2.40247001, 2.24030953]
[83.205, 12.9, 1., 83.205, 12.9, 1.];[90.84214949, 10.40528359, 3.12171323, 90.85526694, 10.41176556, 3.22293842];[4.41733694e-11, 1.00000000e+00];[7.63714949, 2.49471641, 2.12171323, 7.65026694, 2.48823444, 2.22293842]
[84.5, 13., 1., 84.5, 13., 1.];[92.38861934, 10.39762407, 3.12867049, 92.40190826, 10.40199263, 3.23229314];[3.2959747e-11, 1.0000000e+00];[7.88861934, 2.60237593, 2.12867049, 7.90190826, 2.59800737, 2.23229314]
[85.805, 13.1, 1., 85.805, 13.1, 1.];[93.8941403, 10.38695651, 3.1683788, 93.90715622, 10.3891102, 3.27687143];[2.5242964e-11, 1.0000000e+00];[8.0891403, 2.71304349, 2.1683788, 8.10215622, 2.7108898, 2.27687143]
[87.12, 13.2, 1., 87.12, 13.2, 1.];[95.3685557, 10.3876068, 3.23778044, 95.38096456, 10.38826827, 3.35279437];[1.97572396e-11, 1.00000000e+00];[8.2485557, 2.8123932, 2.23778044, 8.26096456, 2.81173173, 2.35279437]
[88.445, 13.3, 1., 88.445, 13.3, 1.];[96.82236517, 10.40744416, 3.32733588, 96.83407295, 10.40782163, 3.4492959];[1.57574244e-11, 1.00000000e+00];[8.37736517, 2.89255584, 2.32733588, 8.38907295, 2.89217837, 2.4492959]
[89.78, 13.4, 1., 89.78, 13.4, 1.];[98.26529229, 10.44858079, 3.42541566, 98.27647145, 10.44993808, 3.55353252];[1.28046481e-11, 1.00000000e+00];[8.48529229, 2.95141921, 2.42541566, 8.49647145, 2.95006192, 2.55353252]
[91.125, 13.5, 1., 91.125, 13.5, 1.];[99.70534519, 10.50888889, 3.52146782, 99.71637096, 10.51218422, 3.6540658];[1.0611144e-11, 1.0000000e+00];[8.58034519, 2.99111111, 2.52146782, 8.59137096, 2.98781578, 2.6540658]
[92.48, 13.6, 1., 92.48, 13.6, 1.];[101.14839828, 10.58377626, 3.60782999, 101.15973312, 10.58945775, 3.74283229];[8.96550101e-12, 1.00000000e+00];[8.66839828, 3.01622374, 2.60782999, 8.67973312, 3.01054225, 2.74283229]
[98., 14., 1., 98., 14., 1.];[103.40672114, 11.33241176, 4.04873403, 103.41773768, 11.34272672, 4.18439689];[8.06246676e-11, 1.00000000e+00];[5.40672114, 2.66758824, 3.04873403, 5.41773768, 2.65727328, 3.18439689]
[99.405, 14.1, 1., 99.405, 14.1, 1.];[105.6539716, 11.83752515, 4.04176934, 105.66654882, 11.85847286, 4.16188129];[9.50023043e-11, 1.00000000e+00];[6.2489716, 2.26247485, 3.04176934, 6.26154882, 2.24152714, 3.16188129]
[100.82, 14.2, 1., 100.82, 14.2, 1.];[107.84047849, 12.09323431, 3.8006846, 107.85654505, 12.12064286, 3.89806645];[7.20412466e-11, 1.00000000e+00];[7.02047849, 2.10676569, 2.8006846, 7.03654505, 2.07935714, 2.89806645]
[102.245, 14.3, 1., 102.245, 14.3, 1.];[109.92952903, 12.14314571, 3.496926, 109.94940289, 12.1689147, 3.57420929];[4.15664149e-11, 1.00000000e+00];[7.68452903, 2.15685429, 2.496926, 7.70440289, 2.1310853, 2.57420929]
