state_data;mode_probabilities;xprior0;xprior1;xpost0;xpost1;z;K0;K1;R0;R1;Q0;Q1;S0;S1
[-5.05842312e+02, -3.52349402e+01, 1.21682201e-01, -4.17879519e+02, -2.88754407e+01, 1.08399379e-01];[0.52200726, 0.47799274];[-503.30772206, -34.87277125, 0, -415.87156438, -28.60728823, 0.];[-5.02082720e+02, -3.38607364e+01, 3.55478605e-01, -4.14813386e+02, -2.77325278e+01, 3.09599137e-01];[-5.06311078e+02, -3.56221506e+01, -1.31378198e-03, -4.18285228e+02, -2.92135456e+01, -1.04777300e-03];[-5.05330380e+02, -3.48120747e+01, 2.56003898e-01, -4.17436450e+02, -2.85062024e+01, 2.27924641e-01];[-521., -430.];[[1.58746808e-01, 1.37851750e-02], [3.72171267e-02, 6.43550567e-03], [7.52419585e-05, -1.23295052e-06], [1.37851750e-02, 1.53574866e-01], [6.42475475e-03, 3.48650661e-02], [-1.23295052e-06, 7.57045387e-05]];[[0.15885523, 0.01597142], [0.04301874, 0.00905672], [0.00426965, 0.00123165], [0.01597142, 0.15282724], [0.00904648, 0.03967571], [0.00123435, 0.00384048]];[[456.27712047, 7.43108833], [  7.43108833, 453.48911383]];[[485.52045461, 9.15332888], [  9.15332888, 482.06577541]];[[0.001178, 0.00899237, 0.03432202, 0, 0, 0], [0.00899237, 0.06864404, 0.26200008, 0, 0, 0], [0.03432202, 0.26200008, 1., 0, 0, 0], [0, 0, 0, 0.001178, 0.00899237, 0.03432202], [0, 0, 0, 0.00899237, 0.06864404, 0.26200008], [0, 0, 0, 0.03432202, 0.26200008, 1.]];[[6.08371506e-15, 9.48617809e-05, 2.92004422e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [9.48617809e-05, 5.87854190e-09, 3.34363751e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.92004422e-09, 3.34363751e-06, 2.55254023e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.08371506e-15, 9.48617809e-05, 2.92004422e-09], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.48617809e-05, 5.87854190e-09, 3.34363751e-06], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.92004422e-09, 3.34363751e-06, 2.55254023e-03]];[[351.5625, 0], [  0, 351.5625]];[[351.5625, 0], [  0, 351.5625]]
[-5.05842312e+02, -3.52349402e+01, 1.21682201e-01, -4.17879519e+02, -2.88754407e+01, 1.08399379e-01];[0.52200726, 0.47799274];[-503.30772206, -34.87277125, 0, -415.87156438, -28.60728823, 0.];[-5.02082720e+02, -3.38607364e+01, 3.55478605e-01, -4.14813386e+02, -2.77325278e+01, 3.09599137e-01];[-5.06311078e+02, -3.56221506e+01, -1.31378198e-03, -4.18285228e+02, -2.92135456e+01, -1.04777300e-03];[-5.05330380e+02, -3.48120747e+01, 2.56003898e-01, -4.17436450e+02, -2.85062024e+01, 2.27924641e-01];[-521., -430.];[[1.58746808e-01, 1.37851750e-02], [3.72171267e-02, 6.43550567e-03], [7.52419585e-05, -1.23295052e-06], [1.37851750e-02, 1.53574866e-01], [6.42475475e-03, 3.48650661e-02], [-1.23295052e-06, 7.57045387e-05]];[[0.15885523, 0.01597142], [0.04301874, 0.00905672], [0.00426965, 0.00123165], [0.01597142, 0.15282724], [0.00904648, 0.03967571], [0.00123435, 0.00384048]];[[456.27712047, 7.43108833], [  7.43108833, 453.48911383]];[[485.52045461, 9.15332888], [  9.15332888, 482.06577541]];[[0.001178, 0.00899237, 0.03432202, 0, 0, 0], [0.00899237, 0.06864404, 0.26200008, 0, 0, 0], [0.03432202, 0.26200008, 1., 0, 0, 0], [0, 0, 0, 0.001178, 0.00899237, 0.03432202], [0, 0, 0, 0.00899237, 0.06864404, 0.26200008], [0, 0, 0, 0.03432202, 0.26200008, 1.]];[[6.08371506e-15, 9.48617809e-05, 2.92004422e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [9.48617809e-05, 5.87854190e-09, 3.34363751e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.92004422e-09, 3.34363751e-06, 2.55254023e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.08371506e-15, 9.48617809e-05, 2.92004422e-09], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.48617809e-05, 5.87854190e-09, 3.34363751e-06], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.92004422e-09, 3.34363751e-06, 2.55254023e-03]];[[351.5625, 0], [  0, 351.5625]];[[351.5625, 0], [  0, 351.5625]]
[-5.59392569e+02, -3.29893821e+01, 2.49926757e-01, -4.61285444e+02, -2.69130716e+01, 2.20776949e-01];[0.46546807, 0.53453193];[-568.63578425, -35.50945954, 0, -469.3806896, -29.11514585, 0.];[-5.66640413e+02, -3.45971015e+01, 1.79839804e-01, -4.67638253e+02, -2.83125333e+01, 1.60130968e-01];[-5.60861275e+02, -3.37753194e+01, 7.86096551e-02, -4.62570338e+02, -2.76010849e+01, 7.00540746e-02];[-5.58113626e+02, -3.23049913e+01, 3.99108942e-01, -4.60166563e+02, -2.63139526e+01, 3.52025770e-01];[-549., -452.];[[3.65663488e-01, 3.42000199e-02], [7.89735257e-02, 1.05538405e-02], [4.20401471e-03, -2.26657908e-04], [3.42000199e-02, 3.53196986e-01], [1.05406296e-02, 7.52034276e-02], [-2.26657908e-04, 4.28663546e-03]];[[0.44279776, 0.0457629], [0.11309396, 0.01899738], [0.01071454, 0.00193501], [0.0457629, 0.42616098], [0.01898743, 0.10638238], [0.00194102, 0.01008133]];[[369.04320026, 19.51333641], [19.51333641, 361.93025003]];[[360.32610903, 28.73553209], [28.73553209, 349.87951008]];[[2.39333335, 2.72124343, 1.54704019, 0, 0, 0], [2.72124343, 3.09408038, 1.75899982, 0, 0, 0], [1.54704019, 1.75899982, 1., 0, 0, 0], [0, 0, 0, 2.39333335, 2.72124343, 1.54704019], [0, 0, 0, 2.72124343, 3.09408038, 1.75899982], [0, 0, 0, 1.54704019, 1.75899982, 1.]];[[7.64619514e-11, 6.91280828e-05, 7.61948455e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [6.91280828e-05, 1.59330217e-06, 1.30085443e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [7.61948455e-07, 1.30085443e-04, 1.48289592e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.64619514e-11, 6.91280828e-05, 7.61948455e-07], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.91280828e-05, 1.59330217e-06, 1.30085443e-04], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.61948455e-07, 1.30085443e-04, 1.48289592e-02]];[[156.25, 0], [  0, 156.25]];[[156.25, 0], [  0, 156.25]]
[-5.84822208e+02, -3.09482345e+01, 3.14583487e-01, -4.81544932e+02, -2.51196203e+01, 2.77728136e-01];[0.40025862, 0.59974138];[-593.89231497, -33.52756037, 0, -489.5221011, -27.38419545, 0.];[-5.90775881e+02, -3.21619861e+01, 3.22532737e-01, -4.86793843e+02, -2.61864295e+01, 2.84569868e-01];[-5.86817546e+02, -3.19710867e+01, 2.67911309e-02, -4.83298294e+02, -2.60175951e+01, 2.38454220e-02];[-5.83490549e+02, -3.02655979e+01, 5.06651892e-01, -4.80374764e+02, -2.45203250e+01, 4.47165743e-01];[-573., -471.];[[3.16350590e-01, 2.51306816e-02], [6.76918404e-02, 7.67917231e-03], [1.32554226e-03, -4.87264086e-05], [2.51306816e-02, 3.07673992e-01], [7.66930695e-03, 6.51314209e-02], [-4.87264086e-05, 1.34236550e-03]];[[0.3821138, 0.0312098], [0.095711, 0.01234916], [0.00933416, 0.00115211], [0.0312098, 0.37130275], [0.01233969, 0.09160251], [0.00115477, 0.0089952]];[[376.95312373, 13.68298868], [13.68298868, 372.22894657]];[[346.05623061, 17.17893122], [17.17893122, 340.10546331]];[[0.24900157, 0.49850161, 0.49900057, 0, 0, 0], [0.49850161, 0.99800114, 0.99900007, 0, 0, 0], [0.49900057, 0.99900007, 1., 0, 0, 0], [0, 0, 0, 0.24900157, 0.49850161, 0.49900057], [0, 0, 0, 0.49850161, 0.99800114, 0.99900007], [0, 0, 0, 0.49900057, 0.99900007, 1.]];[[4.70851857e-12, 8.14537250e-05, 1.50444390e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [8.14537250e-05, 3.08554868e-07, 4.51935212e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [1.50444390e-07, 4.51935212e-05, 9.05527481e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.70851857e-12, 8.14537250e-05, 1.50444390e-07], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.14537250e-05, 3.08554868e-07, 4.51935212e-05], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.50444390e-07, 4.51935212e-05, 9.05527481e-03]];[[156.25, 0], [  0, 156.25]];[[156.25, 0], [  0, 156.25]]
[-6.08709492e+02, -2.87770000e+01, 4.03114772e-01, -5.00932675e+02, -2.33303098e+01, 3.46419258e-01];[0.34521393, 0.65478607];[-618.40011873, -31.61442795, 0, -508.93118524, -25.70447989, 0.];[-6.14695906e+02, -3.00026104e+01, 4.11822937e-01, -5.05676261e+02, -2.42873540e+01, 3.63489697e-01];[-6.11127004e+02, -3.00123521e+01, 3.00644324e-02, -5.02998082e+02, -2.43915798e+01, 2.42314041e-02];[-6.07434939e+02, -2.81257022e+01, 5.99793014e-01, -4.99843758e+02, -2.27707909e+01, 5.16281966e-01];[-595., -490.];[[2.91965553e-01, 2.32994336e-02], [6.25962353e-02, 7.25345811e-03], [1.31993850e-03, -4.34354848e-05], [2.32994336e-02, 2.84604144e-01], [7.24240841e-03, 6.03991180e-02], [-4.34354848e-05, 1.33366185e-03]];[[0.34888655, 0.02483562], [0.08770198, 0.00953916], [0.00872692, 0.00102611], [0.02483562, 0.34085568], [0.00952937, 0.0847698], [0.0010277, 0.00845552]];[[395.30600791, 12.8745589], [12.8745589, 391.23831712]];[[354.308263, 13.34982933], [13.34982933, 349.99144803]];[[0.27167071, 0.53216599, 0.52122041, 0, 0, 0], [0.53216599, 1.04244081, 1.02099991, 0, 0, 0], [0.52122041, 1.02099991, 1., 0, 0, 0], [0, 0, 0, 0.27167071, 0.53216599, 0.52122041], [0, 0, 0, 0.53216599, 1.04244081, 1.02099991], [0, 0, 0, 0.52122041, 1.02099991, 1.]];[[5.24400191e-12, 8.10761868e-05, 1.60254693e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [8.10761868e-05, 3.28858861e-07, 4.71039348e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [1.60254693e-07, 4.71039348e-05, 9.23503450e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.24400191e-12, 8.10761868e-05, 1.60254693e-07], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.10761868e-05, 3.28858861e-07, 4.71039348e-05], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.60254693e-07, 4.71039348e-05, 9.23503450e-03]];[[156.25, 0], [  0, 156.25]];[[156.25, 0], [  0, 156.25]]
[-6.34304180e+02, -2.60905922e+01, 4.24202495e-01, -5.22215475e+02, -2.12460383e+01, 3.50978454e-01];[0.3494183, 0.6505817];[-637.30362323, -27.32682562, 0, -524.38140783, -22.20448729, 0.];[-6.34625523e+02, -2.59137893e+01, 6.26578031e-01, -5.22160940e+02, -2.10214062e+01, 5.25788341e-01];[-6.35398105e+02, -2.68613546e+01, 6.31569944e-04, -5.23118221e+02, -2.18852360e+01, 3.93691345e-04];[-6.33716648e+02, -2.56766265e+01, 6.51696498e-01, -5.21730622e+02, -2.09027342e+01, 5.39272612e-01];[-632., -521.];[[3.44069381e-01, 2.38670254e-02], [8.08227134e-02, 1.08882982e-02], [1.21910918e-04, -4.43591270e-06], [2.38670254e-02, 3.36133841e-01], [1.09462931e-02, 7.72448412e-02], [-4.43591270e-06, 1.23385813e-04]];[[0.33894171, 0.01634529], [0.08686135, 0.00784395], [0.00897613, 0.00133635], [0.01634529, 0.33369725], [0.00786502, 0.08443351], [0.00134983, 0.00856225]];[[238.52319444, 8.57528141], [  8.57528141, 235.67200147]];[[236.50687821, 5.80182737], [  5.80182737, 234.64533424]];[[8.43353096e-04, 6.99877579e-03, 2.90405423e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [6.99877579e-03, 5.80810846e-02, 2.41000175e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.90405423e-02, 2.41000175e-01, 1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.43353096e-04, 6.99877579e-03, 2.90405423e-02], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.99877579e-03, 5.80810846e-02, 2.41000175e-01], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.90405423e-02, 2.41000175e-01, 1.00000000e+00]];[[4.01100458e-15, 9.52661961e-05, 2.27743994e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [9.52661961e-05, 4.58245560e-09, 2.83504030e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.27743994e-09, 2.83504030e-06, 2.35284270e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.01100458e-15, 9.52661961e-05, 2.27743994e-09], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.52661961e-05, 4.58245560e-09, 2.83504030e-06], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.27743994e-09, 2.83504030e-06, 2.35284270e-03]];[[156.25, 0], [  0, 156.25]];[[156.25, 0], [  0, 156.25]]
[-6.34304180e+02, -2.60905922e+01, 4.24202495e-01, -5.22215475e+02, -2.12460383e+01, 3.50978454e-01];[0.3494183, 0.6505817];[-637.30362323, -27.32682562, 0, -524.38140783, -22.20448729, 0.];[-6.34625523e+02, -2.59137893e+01, 6.26578031e-01, -5.22160940e+02, -2.10214062e+01, 5.25788341e-01];[-6.35398105e+02, -2.68613546e+01, 6.31569944e-04, -5.23118221e+02, -2.18852360e+01, 3.93691345e-04];[-6.33716648e+02, -2.56766265e+01, 6.51696498e-01, -5.21730622e+02, -2.09027342e+01, 5.39272612e-01];[-632., -521.];[[3.44069381e-01, 2.38670254e-02], [8.08227134e-02, 1.08882982e-02], [1.21910918e-04, -4.43591270e-06], [2.38670254e-02, 3.36133841e-01], [1.09462931e-02, 7.72448412e-02], [-4.43591270e-06, 1.23385813e-04]];[[0.33894171, 0.01634529], [0.08686135, 0.00784395], [0.00897613, 0.00133635], [0.01634529, 0.33369725], [0.00786502, 0.08443351], [0.00134983, 0.00856225]];[[238.52319444, 8.57528141], [  8.57528141, 235.67200147]];[[236.50687821, 5.80182737], [  5.80182737, 234.64533424]];[[8.43353096e-04, 6.99877579e-03, 2.90405423e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [6.99877579e-03, 5.80810846e-02, 2.41000175e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.90405423e-02, 2.41000175e-01, 1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.43353096e-04, 6.99877579e-03, 2.90405423e-02], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.99877579e-03, 5.80810846e-02, 2.41000175e-01], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.90405423e-02, 2.41000175e-01, 1.00000000e+00]];[[4.01100458e-15, 9.52661961e-05, 2.27743994e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [9.52661961e-05, 4.58245560e-09, 2.83504030e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.27743994e-09, 2.83504030e-06, 2.35284270e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.01100458e-15, 9.52661961e-05, 2.27743994e-09], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.52661961e-05, 4.58245560e-09, 2.83504030e-06], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.27743994e-09, 2.83504030e-06, 2.35284270e-03]];[[156.25, 0], [  0, 156.25]];[[156.25, 0], [  0, 156.25]]
[-6.70561741e+02, -2.31584551e+01, 5.34012165e-01, -5.52091723e+02, -1.89296846e+01, 4.32318175e-01];[0.32472284, 0.67527716];[-681.68943207, -26.56835799, 0, -560.82212896, -21.64225219, 0.];[-6.78313705e+02, -2.48194352e+01, 4.99355117e-01, -5.58028771e+02, -2.01936207e+01, 4.13202216e-01];[-6.73053770e+02, -2.46068823e+01, 9.96270341e-02, -5.54093971e+02, -2.01066823e+01, 7.59277250e-02];[-6.69363391e+02, -2.24619450e+01, 7.42896430e-01, -5.51128895e+02, -1.83636976e+01, 6.03696871e-01];[-648., -535.];[[2.40438747e-01, 2.07348331e-02], [5.36393735e-02, 5.97920117e-03], [3.02041712e-03, -8.24526588e-05], [2.07348331e-02, 2.33505644e-01], [5.99697970e-03, 5.16431085e-02], [-8.24526588e-05, 3.04798680e-03]];[[0.28114189, 0.01857945], [0.07234716, 0.00713802], [0.00724553, 0.00103794], [0.01857945, 0.27516291], [0.00715563, 0.07004324], [0.00104301, 0.00689907]];[[511.99014487, 13.85010877], [13.85010877, 507.3590857]];[[477.26208794, 12.2334589], [12.2334589, 473.32528351]];[[2.3878959, 2.71660528, 1.54528182, 0, 0, 0], [2.71660528, 3.09056364, 1.7579999, 0, 0, 0], [1.54528182, 1.7579999, 1., 0, 0, 0], [0, 0, 0, 2.3878959, 2.71660528, 1.54528182], [0, 0, 0, 2.71660528, 3.09056364, 1.7579999], [0, 0, 0, 1.54528182, 1.7579999, 1.]];[[7.62489883e-11, 6.91433581e-05, 7.60724499e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [6.91433581e-05, 1.59070200e-06, 1.29950200e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [7.60724499e-07, 1.29950200e-04, 1.48219248e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.62489883e-11, 6.91433581e-05, 7.60724499e-07], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.91433581e-05, 1.59070200e-06, 1.29950200e-04], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.60724499e-07, 1.29950200e-04, 1.48219248e-02]];[[156.25, 0], [  0, 156.25]];[[156.25, 0], [  0, 156.25]]
[-6.84310599e+02, -2.03691194e+01, 6.14233995e-01, -5.63036358e+02, -1.65802625e+01, 5.05329183e-01];[0.29678445, 0.70321555];[-696.1181322, -24.03105234, 0, -572.95636493, -19.63876062, 0.];[-6.91968726e+02, -2.19700242e+01, 6.26608332e-01, -5.69606768e+02, -1.79643213e+01, 5.08842047e-01];[-6.87076333e+02, -2.19647068e+01, 3.11859552e-02, -5.65306030e+02, -1.78927765e+01, 2.64970524e-02];[-683.14335137, -19.69571916, 0.86030305, -562.07846827, -16.02633028, 0.70741506];[-662., -544.];[[2.46909933e-01, 2.13318818e-02], [5.48318577e-02, 6.75447247e-03], [9.36573676e-04, -2.65292026e-05], [2.13318818e-02, 2.39067675e-01], [6.79322548e-03, 5.22928894e-02], [-2.65292026e-05, 9.46326629e-04]];[[0.27975135, 0.01724478], [0.07006076, 0.00682138], [0.00691461, 0.00103381], [0.01724478, 0.27381414], [0.00685302, 0.06766237], [0.0010441, 0.00653275]];[[535.35412338, 15.00805069], [15.00805069, 529.83670115]];[[491.02846752, 11.6604856], [11.6604856, 487.01387687]];[[0.25100143, 0.50150139, 0.50100043, 0, 0, 0], [0.50150139, 1.00200085, 1.00099993, 0, 0, 0], [0.50100043, 1.00099993, 1., 0, 0, 0], [0, 0, 0, 0.25100143, 0.50150139, 0.50100043], [0, 0, 0, 0.50150139, 1.00200085, 1.00099993], [0, 0, 0, 0.50100043, 1.00099993, 1.]];[[4.75531649e-12, 8.14193529e-05, 1.51319742e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [8.14193529e-05, 3.10365920e-07, 4.53657221e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [1.51319742e-07, 4.53657221e-05, 9.07164824e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.75531649e-12, 8.14193529e-05, 1.51319742e-07], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.14193529e-05, 3.10365920e-07, 4.53657221e-05], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.51319742e-07, 4.53657221e-05, 9.07164824e-03]];[[156.25, 0], [  0, 156.25]];[[156.25, 0], [  0, 156.25]]
[-6.98223271e+02, -1.82892329e+01, 6.23797064e-01, -5.74206200e+02, -1.48459132e+01, 5.14706870e-01];[0.29700167, 0.70299833];[-707.19109469, -21.29569575, 0, -581.67949701, -17.34245477, 0.];[-7.02861509e+02, -1.90897243e+01, 7.26505747e-01, -5.78122989e+02, -1.55280208e+01, 5.97448941e-01];[-7.01058705e+02, -1.98988387e+01, 2.00369953e-02, -5.76547429e+02, -1.61747505e+01, 1.68154486e-02];[-697.02536029, -17.60920907, 0.87887271, -573.21708149, -14.28450802, 0.72505529];[-673., -553.];[[1.65182450e-01, 1.68978003e-02], [3.62350368e-02, 5.50712074e-03], [5.96151356e-04, -1.20668841e-05], [1.68978003e-02, 1.58800340e-01], [5.52680073e-03, 3.41267091e-02], [-1.20668841e-05, 6.00708883e-04]];[[0.18479341, 0.01265528], [0.04534983, 0.00502731], [0.00441794, 0.00081362], [0.01265528, 0.1802334], [0.00504668, 0.04349846], [0.00081808, 0.00410688]];[[837.37719371, 16.82101564], [16.82101564, 831.02408503]];[[752.45822591, 11.61619375], [11.61619375, 748.27262177]];[[0.24900157, 0.49850161, 0.49900057, 0, 0, 0], [0.49850161, 0.99800114, 0.99900007, 0, 0, 0], [0.49900057, 0.99900007, 1., 0, 0, 0], [0, 0, 0, 0.24900157, 0.49850161, 0.49900057], [0, 0, 0, 0.49850161, 0.99800114, 0.99900007], [0, 0, 0, 0.49900057, 0.99900007, 1.]];[[4.70851857e-12, 8.14537250e-05, 1.50444390e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [8.14537250e-05, 3.08554868e-07, 4.51935212e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [1.50444390e-07, 4.51935212e-05, 9.05527481e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.70851857e-12, 8.14537250e-05, 1.50444390e-07], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.14537250e-05, 3.08554868e-07, 4.51935212e-05], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.50444390e-07, 4.51935212e-05, 9.05527481e-03]];[[351.5625, 0], [  0, 351.5625]];[[351.5625, 0], [  0, 351.5625]]
[-7.02641120e+02, -1.33851012e+01, 7.42139288e-01, -5.80027481e+02, -1.13191225e+01, 5.82599439e-01];[0.30231964, 0.69768036];[-713.73781589, -16.74126309, 0, -587.88224089, -13.79661379, 0.];[-7.10717150e+02, -1.50233212e+01, 8.46814678e-01, -5.85508896e+02, -1.24260049e+01, 6.77847017e-01];[-7.04278989e+02, -1.45474470e+01, 1.78856097e-03, -5.81248434e+02, -1.22207649e+01, 1.19848369e-03];[-701.93139672, -12.88143214, 1.0629489, -579.49841706, -10.92842179, 0.83453275];[-686., -569.];[[3.22884667e-01, 2.66234877e-02], [7.14340461e-02, 1.12482220e-02], [6.62543226e-05, -2.60505273e-06], [2.66234877e-02, 3.12215577e-01], [1.13375581e-02, 6.68019137e-02], [-2.60505273e-06, 6.72982708e-05]];[[0.34255613, 0.01930728], [0.0805666, 0.00911704], [0.0075928, 0.00172403], [0.01930728, 0.33516826], [0.00917002, 0.07698434], [0.0017421, 0.00688272]];[[438.98734819, 16.99278713], [16.99278713, 432.17766296]];[[405.04676602, 11.76290231], [11.76290231, 400.54572829]];[[8.43353096e-04, 6.99877579e-03, 2.90405423e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [6.99877579e-03, 5.80810846e-02, 2.41000175e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.90405423e-02, 2.41000175e-01, 1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.43353096e-04, 6.99877579e-03, 2.90405423e-02], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.99877579e-03, 5.80810846e-02, 2.41000175e-01], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.90405423e-02, 2.41000175e-01, 1.00000000e+00]];[[4.01100458e-15, 9.52661961e-05, 2.27743994e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [9.52661961e-05, 4.58245560e-09, 2.83504030e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.27743994e-09, 2.83504030e-06, 2.35284270e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.01100458e-15, 9.52661961e-05, 2.27743994e-09], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.52661961e-05, 4.58245560e-09, 2.83504030e-06], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.27743994e-09, 2.83504030e-06, 2.35284270e-03]];[[156.25, 0], [  0, 156.25]];[[156.25, 0], [  0, 156.25]]
