measurement_data;state_data;mode_probabilities;state_errors
[220.5, 21., 1., 220.5, 21., 1.];[220.4999966, 20.99998044, 0.99985073, 220.4999966, 20.99998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697408e-06, 1.95615990e-05, 1.49272355e-04, 3.39697405e-06, 1.95615990e-05, 1.49272355e-04]
[222.605, 21.1, 1., 222.605, 21.1, 1.];[222.6049966, 21.09998044, 0.99985073, 222.6049966, 21.09998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697408e-06, 1.95615990e-05, 1.49272355e-04, 3.39697405e-06, 1.95615990e-05, 1.49272355e-04]
[224.72, 21.2, 1., 224.72, 21.2, 1.];[224.7199966, 21.19998044, 0.99985073, 224.7199966, 21.19998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697408e-06, 1.95615990e-05, 1.49272355e-04, 3.39697405e-06, 1.95615990e-05, 1.49272355e-04]
[226.845, 21.3, 1., 226.845, 21.3, 1.];[226.8449966, 21.29998044, 0.99985073, 226.8449966, 21.29998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697405e-06, 1.95615990e-05, 1.49272355e-04, 3.39697402e-06, 1.95615990e-05, 1.49272355e-04]
[228.98, 21.4, 1., 228.98, 21.4, 1.];[228.9799966, 21.39998044, 0.99985073, 228.9799966, 21.39998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697405e-06, 1.95615990e-05, 1.49272355e-04, 3.39697402e-06, 1.95615990e-05, 1.49272355e-04]
[231.125, 21.5, 1., 231.125, 21.5, 1.];[231.1249966, 21.49998044, 0.99985073, 231.1249966, 21.49998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697408e-06, 1.95615990e-05, 1.49272355e-04, 3.39697405e-06, 1.95615990e-05, 1.49272355e-04]
[233.28, 21.6, 1., 233.28, 21.6, 1.];[233.2799966, 21.59998044, 0.99985073, 233.2799966, 21.59998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697408e-06, 1.95615990e-05, 1.49272355e-04, 3.39697405e-06, 1.95615990e-05, 1.49272355e-04]
[235.445, 21.7, 1., 235.445, 21.7, 1.];[235.4449966, 21.69998044, 0.99985073, 235.4449966, 21.69998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697408e-06, 1.95615990e-05, 1.49272355e-04, 3.39697405e-06, 1.95615990e-05, 1.49272355e-04]
[237.62, 21.8, 1., 237.62, 21.8, 1.];[237.6199966, 21.79998044, 0.99985073, 237.6199966, 21.79998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697408e-06, 1.95615990e-05, 1.49272355e-04, 3.39697405e-06, 1.95615990e-05, 1.49272355e-04]
[239.805, 21.9, 1., 239.805, 21.9, 1.];[239.8049966, 21.89998044, 0.99985073, 239.8049966, 21.89998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697405e-06, 1.95615990e-05, 1.49272355e-04, 3.39697402e-06, 1.95615990e-05, 1.49272355e-04]
[242., 22., 1., 242., 22., 1.];[241.9999966, 21.99998044, 0.99985073, 241.9999966, 21.99998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697408e-06, 1.95615990e-05, 1.49272355e-04, 3.39697405e-06, 1.95615990e-05, 1.49272355e-04]
[244.205, 22.1, 1., 244.205, 22.1, 1.];[244.2049966, 22.09998044, 0.99985073, 244.2049966, 22.09998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697408e-06, 1.95615990e-05, 1.49272355e-04, 3.39697405e-06, 1.95615990e-05, 1.49272355e-04]
[246.42, 22.2, 1., 246.42, 22.2, 1.];[246.4199966, 22.19998044, 0.99985073, 246.4199966, 22.19998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697402e-06, 1.95615990e-05, 1.49272355e-04, 3.39697402e-06, 1.95615990e-05, 1.49272355e-04]
[248.645, 22.3, 1., 248.645, 22.3, 1.];[248.6449966, 22.29998044, 0.99985073, 248.6449966, 22.29998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697408e-06, 1.95615990e-05, 1.49272355e-04, 3.39697408e-06, 1.95615990e-05, 1.49272355e-04]
[250.88, 22.4, 1., 250.88, 22.4, 1.];[250.8799966, 22.39998044, 0.99985073, 250.8799966, 22.39998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697405e-06, 1.95615990e-05, 1.49272355e-04, 3.39697405e-06, 1.95615990e-05, 1.49272355e-04]
[253.125, 22.5, 1., 253.125, 22.5, 1.];[253.1249966, 22.49998044, 0.99985073, 253.1249966, 22.49998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697405e-06, 1.95615990e-05, 1.49272355e-04, 3.39697405e-06, 1.95615990e-05, 1.49272355e-04]
[255.38, 22.6, 1., 255.38, 22.6, 1.];[255.3799966, 22.59998044, 0.99985073, 255.3799966, 22.59998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697402e-06, 1.95615990e-05, 1.49272355e-04, 3.39697402e-06, 1.95615990e-05, 1.49272355e-04]
[257.645, 22.7, 1., 257.645, 22.7, 1.];[257.6449966, 22.69998044, 0.99985073, 257.6449966, 22.69998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697408e-06, 1.95615990e-05, 1.49272355e-04, 3.39697408e-06, 1.95615990e-05, 1.49272355e-04]
[259.92, 22.8, 1., 259.92, 22.8, 1.];[259.9199966, 22.79998044, 0.99985073, 259.9199966, 22.79998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697414e-06, 1.95615990e-05, 1.49272355e-04, 3.39697408e-06, 1.95615990e-05, 1.49272355e-04]
[262.205, 22.9, 1., 262.205, 22.9, 1.];[262.2049966, 22.89998044, 0.99985073, 262.2049966, 22.89998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697408e-06, 1.95615990e-05, 1.49272355e-04, 3.39697402e-06, 1.95615990e-05, 1.49272355e-04]
[264.5, 23., 1., 264.5, 23., 1.];[264.4999966, 22.99998044, 0.99985073, 264.4999966, 22.99998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697408e-06, 1.95615990e-05, 1.49272355e-04, 3.39697402e-06, 1.95615990e-05, 1.49272355e-04]
[266.805, 23.1, 1., 266.805, 23.1, 1.];[266.8049966, 23.09998044, 0.99985073, 266.8049966, 23.09998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697414e-06, 1.95615990e-05, 1.49272355e-04, 3.39697408e-06, 1.95615990e-05, 1.49272355e-04]
[269.12, 23.2, 1., 269.12, 23.2, 1.];[269.1199966, 23.19998044, 0.99985073, 269.1199966, 23.19998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697414e-06, 1.95615990e-05, 1.49272355e-04, 3.39697408e-06, 1.95615990e-05, 1.49272355e-04]
[271.445, 23.3, 1., 271.445, 23.3, 1.];[271.4449966, 23.29998044, 0.99985073, 271.4449966, 23.29998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615990e-05, 1.49272355e-04, 3.39697414e-06, 1.95615990e-05, 1.49272355e-04]
[273.78, 23.4, 1., 273.78, 23.4, 1.];[273.7799966, 23.39998044, 0.99985073, 273.7799966, 23.39998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615990e-05, 1.49272355e-04, 3.39697419e-06, 1.95615990e-05, 1.49272355e-04]
[276.125, 23.5, 1., 276.125, 23.5, 1.];[276.1249966, 23.49998044, 0.99985073, 276.1249966, 23.49998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615990e-05, 1.49272355e-04, 3.39697419e-06, 1.95615990e-05, 1.49272355e-04]
[278.48, 23.6, 1., 278.48, 23.6, 1.];[278.4799966, 23.59998044, 0.99985073, 278.4799966, 23.59998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697425e-06, 1.95615990e-05, 1.49272355e-04, 3.39697425e-06, 1.95615990e-05, 1.49272355e-04]
[280.845, 23.7, 1., 280.845, 23.7, 1.];[280.8449966, 23.69998044, 0.99985073, 280.8449966, 23.69998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615990e-05, 1.49272355e-04]
[283.22, 23.8, 1., 283.22, 23.8, 1.];[283.2199966, 23.79998044, 0.99985073, 283.2199966, 23.79998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697425e-06, 1.95615989e-05, 1.49272355e-04, 3.39697425e-06, 1.95615990e-05, 1.49272355e-04]
[285.605, 23.9, 1., 285.605, 23.9, 1.];[285.6049966, 23.89998044, 0.99985073, 285.6049966, 23.89998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615989e-05, 1.49272355e-04]
[288., 24., 1., 288., 24., 1.];[287.9999966, 23.99998044, 0.99985073, 287.9999966, 23.99998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697414e-06, 1.95615990e-05, 1.49272355e-04]
[290.405, 24.1, 1., 290.405, 24.1, 1.];[290.4049966, 24.09998044, 0.99985073, 290.4049966, 24.09998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697414e-06, 1.95615990e-05, 1.49272355e-04]
[292.82, 24.2, 1., 292.82, 24.2, 1.];[292.8199966, 24.19998044, 0.99985073, 292.8199966, 24.19998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615989e-05, 1.49272355e-04]
[295.245, 24.3, 1., 295.245, 24.3, 1.];[295.2449966, 24.29998044, 0.99985073, 295.2449966, 24.29998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697425e-06, 1.95615989e-05, 1.49272355e-04, 3.39697425e-06, 1.95615989e-05, 1.49272355e-04]
[297.68, 24.4, 1., 297.68, 24.4, 1.];[297.6799966, 24.39998044, 0.99985073, 297.6799966, 24.39998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615989e-05, 1.49272355e-04]
[300.125, 24.5, 1., 300.125, 24.5, 1.];[300.1249966, 24.49998044, 0.99985073, 300.1249966, 24.49998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615989e-05, 1.49272355e-04]
[302.58, 24.6, 1., 302.58, 24.6, 1.];[302.5799966, 24.59998044, 0.99985073, 302.5799966, 24.59998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697425e-06, 1.95615989e-05, 1.49272355e-04, 3.39697425e-06, 1.95615989e-05, 1.49272355e-04]
[305.045, 24.7, 1., 305.045, 24.7, 1.];[305.0449966, 24.69998044, 0.99985073, 305.0449966, 24.69998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697425e-06, 1.95615989e-05, 1.49272355e-04, 3.39697425e-06, 1.95615989e-05, 1.49272355e-04]
[307.52, 24.8, 1., 307.52, 24.8, 1.];[307.5199966, 24.79998044, 0.99985073, 307.5199966, 24.79998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615989e-05, 1.49272355e-04]
[310.005, 24.9, 1., 310.005, 24.9, 1.];[310.0049966, 24.89998044, 0.99985073, 310.0049966, 24.89998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697414e-06, 1.95615989e-05, 1.49272355e-04, 3.39697414e-06, 1.95615989e-05, 1.49272355e-04]
[312.5, 25., 1., 312.5, 25., 1.];[312.4999966, 24.99998044, 0.99985073, 312.4999966, 24.99998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697414e-06, 1.95615989e-05, 1.49272355e-04, 3.39697414e-06, 1.95615989e-05, 1.49272355e-04]
[315.005, 25.1, 1., 315.005, 25.1, 1.];[315.0049966, 25.09998044, 0.99985073, 315.0049966, 25.09998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697414e-06, 1.95615989e-05, 1.49272355e-04, 3.39697414e-06, 1.95615989e-05, 1.49272355e-04]
[317.52, 25.2, 1., 317.52, 25.2, 1.];[317.5199966, 25.19998044, 0.99985073, 317.5199966, 25.19998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615989e-05, 1.49272355e-04]
[320.045, 25.3, 1., 320.045, 25.3, 1.];[320.0449966, 25.29998044, 0.99985073, 320.0449966, 25.29998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615989e-05, 1.49272355e-04]
[322.58, 25.4, 1., 322.58, 25.4, 1.];[322.5799966, 25.39998044, 0.99985073, 322.5799966, 25.39998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697414e-06, 1.95615990e-05, 1.49272355e-04, 3.39697414e-06, 1.95615990e-05, 1.49272355e-04]
[325.125, 25.5, 1., 325.125, 25.5, 1.];[325.1249966, 25.49998044, 0.99985073, 325.1249966, 25.49998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697414e-06, 1.95615990e-05, 1.49272355e-04, 3.39697414e-06, 1.95615990e-05, 1.49272355e-04]
[327.68, 25.6, 1., 327.68, 25.6, 1.];[327.6799966, 25.59998044, 0.99985073, 327.6799966, 25.59998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697408e-06, 1.95615990e-05, 1.49272355e-04, 3.39697408e-06, 1.95615990e-05, 1.49272355e-04]
[330.245, 25.7, 1., 330.245, 25.7, 1.];[330.2449966, 25.69998044, 0.99985073, 330.2449966, 25.69998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697414e-06, 1.95615990e-05, 1.49272355e-04, 3.39697414e-06, 1.95615990e-05, 1.49272355e-04]
[332.82, 25.8, 1., 332.82, 25.8, 1.];[332.8199966, 25.79998044, 0.99985073, 332.8199966, 25.79998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697414e-06, 1.95615990e-05, 1.49272355e-04, 3.39697414e-06, 1.95615990e-05, 1.49272355e-04]
[335.405, 25.9, 1., 335.405, 25.9, 1.];[335.4049966, 25.89998044, 0.99985073, 335.4049966, 25.89998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697414e-06, 1.95615990e-05, 1.49272355e-04, 3.39697408e-06, 1.95615990e-05, 1.49272355e-04]
[338., 26., 1., 338., 26., 1.];[337.9999966, 25.99998044, 0.99985073, 337.9999966, 25.99998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697425e-06, 1.95615990e-05, 1.49272355e-04, 3.39697419e-06, 1.95615990e-05, 1.49272355e-04]
[340.605, 26.1, 1., 340.605, 26.1, 1.];[340.6049966, 26.09998044, 0.99985073, 340.6049966, 26.09998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615990e-05, 1.49272355e-04, 3.39697414e-06, 1.95615990e-05, 1.49272355e-04]
[343.22, 26.2, 1., 343.22, 26.2, 1.];[343.2199966, 26.19998044, 0.99985073, 343.2199966, 26.19998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615990e-05, 1.49272355e-04]
[345.845, 26.3, 1., 345.845, 26.3, 1.];[345.8449966, 26.29998044, 0.99985073, 345.8449966, 26.29998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697425e-06, 1.95615989e-05, 1.49272355e-04, 3.39697425e-06, 1.95615990e-05, 1.49272355e-04]
[348.48, 26.4, 1., 348.48, 26.4, 1.];[348.4799966, 26.39998044, 0.99985073, 348.4799966, 26.39998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615989e-05, 1.49272355e-04]
[351.125, 26.5, 1., 351.125, 26.5, 1.];[351.1249966, 26.49998044, 0.99985073, 351.1249966, 26.49998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697425e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615989e-05, 1.49272355e-04]
[353.78, 26.6, 1., 353.78, 26.6, 1.];[353.7799966, 26.59998044, 0.99985073, 353.7799966, 26.59998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697425e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615990e-05, 1.49272355e-04]
[356.445, 26.7, 1., 356.445, 26.7, 1.];[356.4449966, 26.69998044, 0.99985073, 356.4449966, 26.69998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697425e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615990e-05, 1.49272355e-04]
[359.12, 26.8, 1., 359.12, 26.8, 1.];[359.1199966, 26.79998044, 0.99985073, 359.1199966, 26.79998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697425e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615989e-05, 1.49272355e-04]
[361.805, 26.9, 1., 361.805, 26.9, 1.];[361.8049966, 26.89998044, 0.99985073, 361.8049966, 26.89998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697414e-06, 1.95615989e-05, 1.49272355e-04]
[364.5, 27., 1., 364.5, 27., 1.];[364.4999966, 26.99998044, 0.99985073, 364.4999966, 26.99998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697414e-06, 1.95615989e-05, 1.49272355e-04]
[367.205, 27.1, 1., 367.205, 27.1, 1.];[367.2049966, 27.09998044, 0.99985073, 367.2049966, 27.09998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697414e-06, 1.95615989e-05, 1.49272355e-04]
[369.92, 27.2, 1., 369.92, 27.2, 1.];[369.9199966, 27.19998044, 0.99985073, 369.9199966, 27.19998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697425e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615990e-05, 1.49272355e-04]
[372.645, 27.3, 1., 372.645, 27.3, 1.];[372.6449966, 27.29998044, 0.99985073, 372.6449966, 27.29998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697425e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615990e-05, 1.49272355e-04]
[375.38, 27.4, 1., 375.38, 27.4, 1.];[375.3799966, 27.39998044, 0.99985073, 375.3799966, 27.39998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697425e-06, 1.95615989e-05, 1.49272355e-04, 3.39697425e-06, 1.95615989e-05, 1.49272355e-04]
[378.125, 27.5, 1., 378.125, 27.5, 1.];[378.1249966, 27.49998044, 0.99985073, 378.1249966, 27.49998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697425e-06, 1.95615989e-05, 1.49272355e-04, 3.39697425e-06, 1.95615989e-05, 1.49272355e-04]
[380.88, 27.6, 1., 380.88, 27.6, 1.];[380.8799966, 27.59998044, 0.99985073, 380.8799966, 27.59998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615989e-05, 1.49272355e-04]
[383.645, 27.7, 1., 383.645, 27.7, 1.];[383.6449966, 27.69998044, 0.99985073, 383.6449966, 27.69998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697425e-06, 1.95615989e-05, 1.49272355e-04, 3.39697425e-06, 1.95615989e-05, 1.49272355e-04]
[386.42, 27.8, 1., 386.42, 27.8, 1.];[386.4199966, 27.79998044, 0.99985073, 386.4199966, 27.79998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615989e-05, 1.49272355e-04]
[389.205, 27.9, 1., 389.205, 27.9, 1.];[389.2049966, 27.89998044, 0.99985073, 389.2049966, 27.89998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697414e-06, 1.95615989e-05, 1.49272355e-04, 3.39697414e-06, 1.95615989e-05, 1.49272355e-04]
[392., 28., 1., 392., 28., 1.];[391.9999966, 27.99998044, 0.99985073, 391.9999966, 27.99998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697414e-06, 1.95615989e-05, 1.49272355e-04, 3.39697414e-06, 1.95615989e-05, 1.49272355e-04]
[394.805, 28.1, 1., 394.805, 28.1, 1.];[394.8049966, 28.09998044, 0.99985073, 394.8049966, 28.09998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615989e-05, 1.49272355e-04]
[397.62, 28.2, 1., 397.62, 28.2, 1.];[397.6199966, 28.19998044, 0.99985073, 397.6199966, 28.19998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697425e-06, 1.95615989e-05, 1.49272355e-04, 3.39697425e-06, 1.95615989e-05, 1.49272355e-04]
[400.445, 28.3, 1., 400.445, 28.3, 1.];[400.4449966, 28.29998044, 0.99985073, 400.4449966, 28.29998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615989e-05, 1.49272355e-04]
[403.28, 28.4, 1., 403.28, 28.4, 1.];[403.2799966, 28.39998044, 0.99985073, 403.2799966, 28.39998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697425e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615989e-05, 1.49272355e-04]
[406.125, 28.5, 1., 406.125, 28.5, 1.];[406.1249966, 28.49998044, 0.99985073, 406.1249966, 28.49998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697414e-06, 1.95615989e-05, 1.49272355e-04]
[408.98, 28.6, 1., 408.98, 28.6, 1.];[408.9799966, 28.59998044, 0.99985073, 408.9799966, 28.59998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697414e-06, 1.95615989e-05, 1.49272355e-04]
[411.845, 28.7, 1., 411.845, 28.7, 1.];[411.8449966, 28.69998044, 0.99985073, 411.8449966, 28.69998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615989e-05, 1.49272355e-04]
[414.72, 28.8, 1., 414.72, 28.8, 1.];[414.7199966, 28.79998044, 0.99985073, 414.7199966, 28.79998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615989e-05, 1.49272355e-04]
[417.605, 28.9, 1., 417.605, 28.9, 1.];[417.6049966, 28.89998044, 0.99985073, 417.6049966, 28.89998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697425e-06, 1.95615989e-05, 1.49272355e-04, 3.39697425e-06, 1.95615989e-05, 1.49272355e-04]
[420.5, 29., 1., 420.5, 29., 1.];[420.4999966, 28.99998044, 0.99985073, 420.4999966, 28.99998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615989e-05, 1.49272355e-04]
[423.405, 29.1, 1., 423.405, 29.1, 1.];[423.4049966, 29.09998044, 0.99985073, 423.4049966, 29.09998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615989e-05, 1.49272355e-04]
[426.32, 29.2, 1., 426.32, 29.2, 1.];[426.3199966, 29.19998044, 0.99985073, 426.3199966, 29.19998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697425e-06, 1.95615989e-05, 1.49272355e-04, 3.39697425e-06, 1.95615989e-05, 1.49272355e-04]
[429.245, 29.3, 1., 429.245, 29.3, 1.];[429.2449966, 29.29998044, 0.99985073, 429.2449966, 29.29998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615989e-05, 1.49272355e-04]
[432.18, 29.4, 1., 432.18, 29.4, 1.];[432.1799966, 29.39998044, 0.99985073, 432.1799966, 29.39998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697425e-06, 1.95615989e-05, 1.49272355e-04, 3.39697425e-06, 1.95615989e-05, 1.49272355e-04]
[435.125, 29.5, 1., 435.125, 29.5, 1.];[435.1249966, 29.49998044, 0.99985073, 435.1249966, 29.49998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697425e-06, 1.95615989e-05, 1.49272355e-04, 3.39697425e-06, 1.95615989e-05, 1.49272355e-04]
[438.08, 29.6, 1., 438.08, 29.6, 1.];[438.0799966, 29.59998044, 0.99985073, 438.0799966, 29.59998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697414e-06, 1.95615989e-05, 1.49272355e-04]
[441.045, 29.7, 1., 441.045, 29.7, 1.];[441.0449966, 29.69998044, 0.99985073, 441.0449966, 29.69998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697425e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615989e-05, 1.49272355e-04]
[444.02, 29.8, 1., 444.02, 29.8, 1.];[444.0199966, 29.79998044, 0.99985073, 444.0199966, 29.79998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697414e-06, 1.95615989e-05, 1.49272355e-04]
[447.005, 29.9, 1., 447.005, 29.9, 1.];[447.0049966, 29.89998044, 0.99985073, 447.0049966, 29.89998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697414e-06, 1.95615989e-05, 1.49272355e-04]
[450., 30., 1., 450., 30., 1.];[449.9999966, 29.99998044, 0.99985073, 449.9999966, 29.99998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615989e-05, 1.49272355e-04]
[453.005, 30.1, 1., 453.005, 30.1, 1.];[453.0049966, 30.09998044, 0.99985073, 453.0049966, 30.09998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697419e-06, 1.95615989e-05, 1.49272355e-04, 3.39697419e-06, 1.95615989e-05, 1.49272355e-04]
[456.02, 30.2, 1., 456.02, 30.2, 1.];[456.0199966, 30.19998044, 0.99985073, 456.0199966, 30.19998044, 0.99985073];[9.99851144e-01, 1.48856379e-04];[3.39697431e-06, 1.95615989e-05, 1.49272355e-04, 3.39697425e-06, 1.95615989e-05, 1.49272355e-04]
