state_data;mode_probabilities;xprior0;xprior1;xpost0;xpost1;z;K0;K1;R0;R1;Q0;Q1;S0;S1
[8.84950735e+02, -2.15544713e-01, 6.58536050e-03, 1.20788170e+01, -5.33999908e-01, -9.36769848e-03];[0.51982102, 0.48017898];[8.83139747e+02, -4.55924013e-01, 0.00000000e+00, 1.40382137e+01, -2.62995605e-01, 0.00000000e+00];[8.83066288e+02, -4.71633713e-01, 5.18616707e-04, 1.39049578e+01, -2.97946824e-01, -6.33797051e-03];[8.84938897e+02, -2.22142288e-01, 1.35411035e-03, 1.21272227e+01, -5.11305356e-01, -1.43848858e-03];[8.84963550e+02, -2.08402462e-01, 1.22484858e-02, 1.20264151e+01, -5.58568050e-01, -1.79515184e-02];[886., 11.];[[6.29029148e-01, 1.05611836e-05], [8.17371509e-02, 2.37033411e-06], [4.73408971e-04, -1.34774984e-08], [1.05611836e-05, 6.28995000e-01], [2.34271411e-06, 8.17310675e-02], [-1.34774984e-08, 4.73452548e-04]];[[6.46723269e-01, 1.29289332e-05], [8.97299996e-02, 3.69458539e-06], [3.99850555e-03, 2.04767968e-07], [1.29289332e-05, 6.46680853e-01], [3.78604223e-06, 8.97198358e-02], [2.88594114e-07, 3.99812857e-03]];[[1.68476848e+03, 4.79593247e-02], [4.79593247e-02, 1.68461342e+03]];[[1.76915134e+03, 6.47381828e-02], [6.47381828e-02, 1.76893895e+03]];[[0.63614106, 1.00734925, 0.79758451, 0, 0, 0], [1.00734925, 1.59516903, 1.26300001, 0, 0, 0], [0.79758451, 1.26300001, 1., 0, 0, 0], [0, 0, 0, 0.63614106, 1.00734925, 0.79758451], [0, 0, 0, 1.00734925, 1.59516903, 1.26300001], [0, 0, 0, 0.79758451, 1.26300001, 1.]];[[1.49905326e-11, 7.70065109e-05, 2.96178684e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [7.70065109e-05, 6.11538461e-07, 7.03886367e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.96178684e-07, 7.03886367e-05, 1.11610735e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.49905326e-11, 7.70065109e-05, 2.96178684e-07], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.70065109e-05, 6.11538461e-07, 7.03886367e-05], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.96178684e-07, 7.03886367e-05, 1.11610735e-02]];[[625., 0.], [  0, 625.]];[[625., 0.], [  0, 625.]]
[8.84743996e+02, -1.84419583e-01, 4.98845428e-03, 1.06739142e+01, -6.06187837e-01, -8.15624672e-03];[0.51927356, 0.48072644];[8.84550808e+02, -2.20216456e-01, 0.00000000e+00, 1.11922137e+01, -5.17929894e-01, 0.00000000e+00];[8.84600795e+02, -1.93501100e-01, 8.79053887e-03, 1.10401127e+01, -5.75914123e-01, -1.28101862e-02];[8.84726875e+02, -1.97363254e-01, 4.42074036e-04, 1.07249122e+01, -5.78585392e-01, -1.17332673e-03];[8.84762490e+02, -1.70438022e-01, 9.89938679e-03, 1.06188268e+01, -6.36003588e-01, -1.56990933e-02];[885., 10.];[[3.91976552e-01, 4.81813168e-06], [5.08785576e-02, 8.71479089e-07], [9.84133145e-04, -7.79852011e-09], [4.81813168e-06, 3.91962953e-01], [8.83723326e-07, 5.08766983e-02], [-7.79852011e-09, 9.84155156e-04]];[[4.05058215e-01, 6.03588758e-06], [5.77755799e-02, 1.18234118e-06], [2.77740560e-03, -8.97917763e-08], [6.03588758e-06, 4.05040998e-01], [1.41049058e-06, 5.77726135e-02], [2.94077615e-08, 2.77750573e-03]];[[1.60612638e+03, 1.27270673e-02], [1.27270673e-02, 1.60609046e+03]];[[1.64144211e+03, 1.66525089e-02], [1.66525089e-02, 1.64139461e+03]];[[2.49842979, 2.81038203, 1.58064221, 0, 0, 0], [2.81038203, 3.16128441, 1.77800012, 0, 0, 0], [1.58064221, 1.77800012, 1., 0, 0, 0], [0, 0, 0, 2.49842979, 2.81038203, 1.58064221], [0, 0, 0, 2.81038203, 3.16128441, 1.77800012], [0, 0, 0, 1.58064221, 1.77800012, 1.]];[[8.05989844e-11, 6.88382835e-05, 7.85439936e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [6.88382835e-05, 1.64322507e-06, 1.32666055e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [7.85439936e-07, 1.32666055e-04, 1.49623575e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.05989844e-11, 6.88382835e-05, 7.85439936e-07], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.88382835e-05, 1.64322507e-06, 1.32666055e-04], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.85439936e-07, 1.32666055e-04, 1.49623575e-02]];[[976.5625, 0], [  0, 976.5625]];[[976.5625, 0], [  0, 976.5625]]
[8.84275045e+02, -2.19973278e-01, 2.21233670e-03, 8.53621541e+00, -8.23384306e-01, -9.65330190e-03];[0.51314933, 0.48685067];[8.83610181e+02, -3.14209616e-01, 0.00000000e+00, 9.54877676e+00, -6.68287916e-01, 0.00000000e+00];[8.83612282e+02, -3.09313937e-01, 2.76370635e-04, 9.47351223e+00, -7.09597359e-01, -1.36189585e-02];[8.84268734e+02, -2.26353928e-01, 3.54562642e-07, 8.57086318e+00, -7.98750513e-01, -5.26511774e-07];[8.84281698e+02, -2.13247958e-01, 4.54380552e-03, 8.49969605e+00, -8.49348766e-01, -1.98275002e-02];[886., 6.];[[2.75568533e-01, 1.67207442e-06], [3.67625143e-02, 2.16237038e-08], [1.48363282e-07, -3.42440188e-13], [1.67207442e-06, 2.75564693e-01], [1.75459360e-07, 3.67628130e-02], [-3.42440188e-13, 1.48364068e-07]];[[2.80360494e-01, 1.83650877e-06], [4.02332577e-02, -9.00633412e-08], [1.78700433e-03, -1.64917470e-07], [1.83650877e-06, 2.80356164e-01], [1.94401929e-07, 4.02335910e-02], [-6.75439241e-08, 1.78734951e-03]];[[1.34803987e+03, 3.11142066e-03], [3.11142066e-03, 1.34803272e+03]];[[1.35701625e+03, 3.46306341e-03], [3.46306341e-03, 1.35700808e+03]];[[3.99998474e-08, 3.99998856e-06, 1.99999619e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [3.99998856e-06, 3.99999237e-04, 1.99999809e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [1.99999619e-04, 1.99999809e-02, 1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.99998474e-08, 3.99998856e-06, 1.99999619e-04], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.99998856e-06, 3.99999237e-04, 1.99999809e-02], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.99999619e-04, 1.99999809e-02, 1.00000000e+00]];[[1.59074143e-20, 9.96005998e-05, 1.33066579e-12, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [9.96005998e-05, 2.66266285e-12, 1.99600086e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [1.33066579e-12, 1.99600086e-08, 1.99600343e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.59074143e-20, 9.96005998e-05, 1.33066579e-12], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.96005998e-05, 2.66266285e-12, 1.99600086e-08], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.33066579e-12, 1.99600086e-08, 1.99600343e-04]];[[976.5625, 0], [  0, 976.5625]];[[976.5625, 0], [  0, 976.5625]]
[8.84275045e+02, -2.19973278e-01, 2.21233670e-03, 8.53621541e+00, -8.23384306e-01, -9.65330190e-03];[0.51314933, 0.48685067];[8.83610181e+02, -3.14209616e-01, 0.00000000e+00, 9.54877676e+00, -6.68287916e-01, 0.00000000e+00];[8.83612282e+02, -3.09313937e-01, 2.76370635e-04, 9.47351223e+00, -7.09597359e-01, -1.36189585e-02];[8.84268734e+02, -2.26353928e-01, 3.54562642e-07, 8.57086318e+00, -7.98750513e-01, -5.26511774e-07];[8.84281698e+02, -2.13247958e-01, 4.54380552e-03, 8.49969605e+00, -8.49348766e-01, -1.98275002e-02];[886., 6.];[[2.75568533e-01, 1.67207442e-06], [3.67625143e-02, 2.16237038e-08], [1.48363282e-07, -3.42440188e-13], [1.67207442e-06, 2.75564693e-01], [1.75459360e-07, 3.67628130e-02], [-3.42440188e-13, 1.48364068e-07]];[[2.80360494e-01, 1.83650877e-06], [4.02332577e-02, -9.00633412e-08], [1.78700433e-03, -1.64917470e-07], [1.83650877e-06, 2.80356164e-01], [1.94401929e-07, 4.02335910e-02], [-6.75439241e-08, 1.78734951e-03]];[[1.34803987e+03, 3.11142066e-03], [3.11142066e-03, 1.34803272e+03]];[[1.35701625e+03, 3.46306341e-03], [3.46306341e-03, 1.35700808e+03]];[[3.99998474e-08, 3.99998856e-06, 1.99999619e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [3.99998856e-06, 3.99999237e-04, 1.99999809e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [1.99999619e-04, 1.99999809e-02, 1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.99998474e-08, 3.99998856e-06, 1.99999619e-04], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.99998856e-06, 3.99999237e-04, 1.99999809e-02], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.99999619e-04, 1.99999809e-02, 1.00000000e+00]];[[1.59074143e-20, 9.96005998e-05, 1.33066579e-12, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [9.96005998e-05, 2.66266285e-12, 1.99600086e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [1.33066579e-12, 1.99600086e-08, 1.99600343e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.59074143e-20, 9.96005998e-05, 1.33066579e-12], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.96005998e-05, 2.66266285e-12, 1.99600086e-08], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.33066579e-12, 1.99600086e-08, 1.99600343e-04]];[[976.5625, 0], [  0, 976.5625]];[[976.5625, 0], [  0, 976.5625]]
[8.82626175e+02, -3.87047239e-01, -3.28373787e-03, 4.60853905e+00, -1.13950086e+00, -1.30618008e-02];[0.51288976, 0.48711024];[8.83408097e+02, -2.72465496e-01, 0.00000000e+00, 5.43917260e+00, -9.93060567e-01, 0.00000000e+00];[8.83413445e+02, -2.68364906e-01, -1.91174294e-04, 5.33332622e+00, -1.05617844e+00, -2.04134495e-02];[8.82633305e+02, -3.82647263e-01, -7.96129728e-05, 4.65730682e+00, -1.10425556e+00, -8.03386112e-05];[8.82618668e+02, -3.91680077e-01, -6.65743590e-03, 4.55719033e+00, -1.17661146e+00, -2.67302859e-02];[880, 2.];[[2.27338564e-01, -1.28563930e-07], [3.23298863e-02, -4.68819149e-07], [2.33599471e-05, 3.88688558e-12], [-1.28563930e-07, 2.27341371e-01], [-3.35113150e-07, 3.23322355e-02], [3.88688558e-12, 2.33598622e-05]];[[2.32837942e-01, -5.11106472e-07], [3.61271967e-02, -9.13703228e-07], [1.89452296e-03, -1.76773824e-07], [-5.11106472e-07, 2.32841789e-01], [-6.83444387e-07, 3.61306834e-02], [-1.30507006e-07, 1.89518859e-03]];[[1.26389445e+03, -2.10301459e-04], [-2.10301459e-04, 1.26389904e+03]];[[1.27295464e+03, -8.48084976e-04], [-8.48084976e-04, 1.27296102e+03]];[[8.71696538e-04, 7.17445620e-03, 2.95245074e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [7.17445620e-03, 5.90490148e-02, 2.43000031e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.95245074e-02, 2.43000031e-01, 1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.71696538e-04, 7.17445620e-03, 2.95245074e-02], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.17445620e-03, 5.90490148e-02, 2.43000031e-01], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.95245074e-02, 2.43000031e-01, 1.00000000e+00]];[[4.17974662e-15, 9.52276278e-05, 2.33414160e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [9.52276278e-05, 4.69678113e-09, 2.88171266e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.33414160e-09, 2.88171266e-06, 2.37189637e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.17974662e-15, 9.52276278e-05, 2.33414160e-09], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.52276278e-05, 4.69678113e-09, 2.88171266e-06], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.33414160e-09, 2.88171266e-06, 2.37189637e-03]];[[976.5625, 0], [  0, 976.5625]];[[976.5625, 0], [  0, 976.5625]]
[8.82626175e+02, -3.87047239e-01, -3.28373787e-03, 4.60853905e+00, -1.13950086e+00, -1.30618008e-02];[0.51288976, 0.48711024];[8.83408097e+02, -2.72465496e-01, 0.00000000e+00, 5.43917260e+00, -9.93060567e-01, 0.00000000e+00];[8.83413445e+02, -2.68364906e-01, -1.91174294e-04, 5.33332622e+00, -1.05617844e+00, -2.04134495e-02];[8.82633305e+02, -3.82647263e-01, -7.96129728e-05, 4.65730682e+00, -1.10425556e+00, -8.03386112e-05];[8.82618668e+02, -3.91680077e-01, -6.65743590e-03, 4.55719033e+00, -1.17661146e+00, -2.67302859e-02];[880, 2.];[[2.27338564e-01, -1.28563930e-07], [3.23298863e-02, -4.68819149e-07], [2.33599471e-05, 3.88688558e-12], [-1.28563930e-07, 2.27341371e-01], [-3.35113150e-07, 3.23322355e-02], [3.88688558e-12, 2.33598622e-05]];[[2.32837942e-01, -5.11106472e-07], [3.61271967e-02, -9.13703228e-07], [1.89452296e-03, -1.76773824e-07], [-5.11106472e-07, 2.32841789e-01], [-6.83444387e-07, 3.61306834e-02], [-1.30507006e-07, 1.89518859e-03]];[[1.26389445e+03, -2.10301459e-04], [-2.10301459e-04, 1.26389904e+03]];[[1.27295464e+03, -8.48084976e-04], [-8.48084976e-04, 1.27296102e+03]];[[8.71696538e-04, 7.17445620e-03, 2.95245074e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [7.17445620e-03, 5.90490148e-02, 2.43000031e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.95245074e-02, 2.43000031e-01, 1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.71696538e-04, 7.17445620e-03, 2.95245074e-02], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.17445620e-03, 5.90490148e-02, 2.43000031e-01], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.95245074e-02, 2.43000031e-01, 1.00000000e+00]];[[4.17974662e-15, 9.52276278e-05, 2.33414160e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [9.52276278e-05, 4.69678113e-09, 2.88171266e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.33414160e-09, 2.88171266e-06, 2.37189637e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.17974662e-15, 9.52276278e-05, 2.33414160e-09], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.52276278e-05, 4.69678113e-09, 2.88171266e-06], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.33414160e-09, 2.88171266e-06, 2.37189637e-03]];[[976.5625, 0], [  0, 976.5625]];[[976.5625, 0], [  0, 976.5625]]
[8.81495401e+02, -4.61817933e-01, -5.44528974e-03, 2.26465974e+00, -1.20819989e+00, -1.15121769e-02];[0.51056139, 0.48943861];[8.81955847e+02, -3.83943858e-01, 0.00000000e+00, 2.68228096e+00, -1.11464173e+00, 0.00000000e+00];[8.81926270e+02, -3.99340490e-01, -4.71914602e-03, 2.49022798e+00, -1.20165349e+00, -1.89164029e-02];[8.81522598e+02, -4.48017147e-01, -1.79114070e-03, 2.36035309e+00, -1.16225486e+00, -1.33084229e-03];[8.81467029e+02, -4.76214320e-01, -9.25714144e-03, 2.16483654e+00, -1.25612777e+00, -2.21329090e-02];[877., -1.];[[8.74219936e-02, -3.93052019e-07], [1.29289625e-02, -1.81978607e-07], [3.61419581e-04, 1.55665264e-10], [-3.93052019e-07, 8.74267375e-02], [-1.43866726e-07, 1.29305295e-02], [1.55665264e-10, 3.61417702e-04]];[[9.32233024e-02, -8.43434715e-07], [1.56051438e-02, -3.76700264e-07], [9.21194357e-04, -1.61331517e-08], [-8.43434715e-07, 9.32304713e-02], [-3.30068512e-07, 1.56081234e-02], [-2.40517488e-08, 9.21608714e-04]];[[4.28045600e+03, -1.84362390e-03], [-1.84362390e-03, 4.28047825e+03]];[[4.30784118e+03, -4.00695291e-03], [-4.00695291e-03, 4.30787524e+03]];[[2.39333465, 2.72124453, 1.54704061, 0, 0, 0], [2.72124453, 3.09408122, 1.75900006, 0, 0, 0], [1.54704061, 1.75900006, 1., 0, 0, 0], [0, 0, 0, 2.39333465, 2.72124453, 1.54704061], [0, 0, 0, 2.72124453, 3.09408122, 1.75900006], [0, 0, 0, 1.54704061, 1.75900006, 1.]];[[7.64620022e-11, 6.91280791e-05, 7.61948747e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [6.91280791e-05, 1.59330279e-06, 1.30085476e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [7.61948747e-07, 1.30085476e-04, 1.48289608e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.64620022e-11, 6.91280791e-05, 7.61948747e-07], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.91280791e-05, 1.59330279e-06, 1.30085476e-04], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.61948747e-07, 1.30085476e-04, 1.48289608e-02]];[[3906.25, 0], [  0, 3906.25]];[[3906.25, 0], [  0, 3906.25]]
[8.78143318e+02, -9.07578290e-01, -1.47237551e-02, -6.39028441e-01, -1.47016301e+00, -1.36462719e-02];[0.51052073, 0.48947927];[8.78253750e+02, -8.65298026e-01, 0.00000000e+00, 2.98122121e-01, -1.30274936e+00, 0.00000000e+00];[8.78103012e+02, -9.40326882e-01, -2.98999510e-02, 1.53808792e-01, -1.37165620e+00, -2.06930299e-02];[8.78202563e+02, -8.72851087e-01, -2.88089197e-08, -5.68792775e-01, -1.43060232e+00, -4.87992986e-07];[8.78081527e+02, -9.43798326e-01, -3.00804165e-02, -7.12283358e-01, -1.51142431e+00, -2.78786531e-02];[878., -4.];[[2.01683727e-01, 2.27183782e-06], [2.97417496e-02, 1.41632791e-06], [1.13538098e-07, -3.23105207e-13], [2.27183782e-06, 2.01696065e-01], [1.40301078e-06, 2.97461545e-02], [-3.23105207e-13, 1.13536343e-07]];[[2.08490286e-01, 2.04668885e-06], [3.36417311e-02, 1.42950841e-06], [1.72925262e-03, 5.61300162e-07], [2.04668885e-06, 2.08505490e-01], [1.39171721e-06, 3.36481454e-02], [4.18819464e-07, 1.72987742e-03]];[[1.76151990e+03, 5.01298735e-03], [5.01298735e-03, 1.76154712e+03]];[[1.77666802e+03, 4.59420323e-03], [4.59420323e-03, 1.77670215e+03]];[[3.99998474e-08, 3.99998856e-06, 1.99999619e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [3.99998856e-06, 3.99999237e-04, 1.99999809e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [1.99999619e-04, 1.99999809e-02, 1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.99998474e-08, 3.99998856e-06, 1.99999619e-04], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.99998856e-06, 3.99999237e-04, 1.99999809e-02], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.99999619e-04, 1.99999809e-02, 1.00000000e+00]];[[1.59074143e-20, 9.96005998e-05, 1.33066579e-12, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [9.96005998e-05, 2.66266285e-12, 1.99600086e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [1.33066579e-12, 1.99600086e-08, 1.99600343e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.59074143e-20, 9.96005998e-05, 1.33066579e-12], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.96005998e-05, 2.66266285e-12, 1.99600086e-08], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.33066579e-12, 1.99600086e-08, 1.99600343e-04]];[[1406.25, 0], [  0, 1406.25]];[[1406.25, 0], [  0, 1406.25]]
[8.78143318e+02, -9.07578290e-01, -1.47237551e-02, -6.39028441e-01, -1.47016301e+00, -1.36462719e-02];[0.51052073, 0.48947927];[8.78253750e+02, -8.65298026e-01, 0.00000000e+00, 2.98122121e-01, -1.30274936e+00, 0.00000000e+00];[8.78103012e+02, -9.40326882e-01, -2.98999510e-02, 1.53808792e-01, -1.37165620e+00, -2.06930299e-02];[8.78202563e+02, -8.72851087e-01, -2.88089197e-08, -5.68792775e-01, -1.43060232e+00, -4.87992986e-07];[8.78081527e+02, -9.43798326e-01, -3.00804165e-02, -7.12283358e-01, -1.51142431e+00, -2.78786531e-02];[878., -4.];[[2.01683727e-01, 2.27183782e-06], [2.97417496e-02, 1.41632791e-06], [1.13538098e-07, -3.23105207e-13], [2.27183782e-06, 2.01696065e-01], [1.40301078e-06, 2.97461545e-02], [-3.23105207e-13, 1.13536343e-07]];[[2.08490286e-01, 2.04668885e-06], [3.36417311e-02, 1.42950841e-06], [1.72925262e-03, 5.61300162e-07], [2.04668885e-06, 2.08505490e-01], [1.39171721e-06, 3.36481454e-02], [4.18819464e-07, 1.72987742e-03]];[[1.76151990e+03, 5.01298735e-03], [5.01298735e-03, 1.76154712e+03]];[[1.77666802e+03, 4.59420323e-03], [4.59420323e-03, 1.77670215e+03]];[[3.99998474e-08, 3.99998856e-06, 1.99999619e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [3.99998856e-06, 3.99999237e-04, 1.99999809e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [1.99999619e-04, 1.99999809e-02, 1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.99998474e-08, 3.99998856e-06, 1.99999619e-04], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.99998856e-06, 3.99999237e-04, 1.99999809e-02], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.99999619e-04, 1.99999809e-02, 1.00000000e+00]];[[1.59074143e-20, 9.96005998e-05, 1.33066579e-12, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [9.96005998e-05, 2.66266285e-12, 1.99600086e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [1.33066579e-12, 1.99600086e-08, 1.99600343e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.59074143e-20, 9.96005998e-05, 1.33066579e-12], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.96005998e-05, 2.66266285e-12, 1.99600086e-08], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.33066579e-12, 1.99600086e-08, 1.99600343e-04]];[[1406.25, 0], [  0, 1406.25]];[[1406.25, 0], [  0, 1406.25]]
[8.74810625e+02, -1.12223384e+00, -1.31665100e-02, -4.66139475e+00, -1.60434124e+00, -1.06270460e-02];[0.51009911, 0.48990089];[874.98731618, -1.06592165, 0, -4.23008334, -1.51553939, 0.];[8.74800432e+02, -1.15493261e+00, -2.62339521e-02, -4.39342342e+00, -1.58941640e+00, -1.88128188e-02];[8.74895306e+02, -1.07907048e+00, -6.71139024e-06, -4.58136822e+00, -1.56572548e+00, -2.56267420e-05];[8.74722452e+02, -1.16717680e+00, -2.68688767e-02, -4.74472070e+00, -1.64454910e+00, -2.16655533e-02];[874., -8.];[[9.31726631e-02, 5.16091201e-06], [1.33101357e-02, 1.99316193e-06], [6.79775761e-06, -3.86872203e-11], [5.16091201e-06, 9.31797230e-02], [1.92982985e-06, 1.33117484e-02], [-3.86872203e-11, 6.79770469e-06]];[[9.73946463e-02, 6.19848890e-06], [1.52837940e-02, 2.92587254e-06], [7.90809475e-04, 5.36582351e-07], [6.19848890e-06, 9.74032616e-02], [2.74939546e-06, 1.52861015e-02], [4.50777090e-07, 7.90881238e-04]];[[4.30760062e+03, 2.45154948e-02], [2.45154948e-02, 4.30763416e+03]];[[4.32774965e+03, 2.97203690e-02], [2.97203690e-02, 4.32779095e+03]];[[8.57436984e-04, 7.08625305e-03, 2.92820249e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [7.08625305e-03, 5.85640499e-02, 2.42000103e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.92820249e-02, 2.42000103e-01, 1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.57436984e-04, 7.08625305e-03, 2.92820249e-02], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.08625305e-03, 5.85640499e-02, 2.42000103e-01], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.92820249e-02, 2.42000103e-01, 1.00000000e+00]];[[4.09468105e-15, 9.52469105e-05, 2.30567552e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [9.52469105e-05, 4.63938502e-09, 2.85833002e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.30567552e-09, 2.85833002e-06, 2.36237049e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.09468105e-15, 9.52469105e-05, 2.30567552e-09], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.52469105e-05, 4.63938502e-09, 2.85833002e-06], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.30567552e-09, 2.85833002e-06, 2.36237049e-03]];[[3906.25, 0], [  0, 3906.25]];[[3906.25, 0], [  0, 3906.25]]
