measurement_data;state_data;mode_probabilities;state_errors
[0.4, 1., 0., 0.4, 1., 0.];[0.4, 1., 0., 0.4, 1., 0.];[2.88655000e-07, 9.99999711e-01];[0., 0., 0., 0., 0., 0.]
[0.5, 1., 0., 0.5, 1., 0.];[0.69454742, 0.95703375, -0.00328368, 0.69454742, 0.95703375, -0.00328368];[1.13726602e-08, 9.99999989e-01];[0.19454742, 0.04296625, 0.00328368, 0.19454742, 0.04296625, 0.00328368]
[0.6, 1., 0., 0.6, 1., 0.];[0.94188287, 0.90156463, -0.00473396, 0.94188287, 0.90156463, -0.00473396];[1.09494297e-08, 9.99999989e-01];[0.34188287, 0.09843537, 0.00473396, 0.34188287, 0.09843537, 0.00473396]
[0.7, 1., 0., 0.7, 1., 0.];[1.15370373, 0.84035764, -0.00217068, 1.15370373, 0.84035764, -0.00217068];[1.08927605e-08, 9.99999989e-01];[0.45370373, 0.15964236, 0.00217068, 0.45370373, 0.15964236, 0.00217068]
[0.8, 1., 0., 0.8, 1., 0.];[1.33477901, 0.77867933, 0.00613222, 1.33477901, 0.77867933, 0.00613222];[1.08887677e-08, 9.99999989e-01];[0.53477901, 0.22132067, 0.00613222, 0.53477901, 0.22132067, 0.00613222]
[1., 1., 0., 1., 1., 0.];[1.51220892, 0.73482445, 0.02479464, 1.51220892, 0.73482445, 0.02479464];[1.09651540e-08, 9.99999989e-01];[0.51220892, 0.26517555, 0.02479464, 0.51220892, 0.26517555, 0.02479464]
[1.1, 1., 0., 1.1, 1., 0.];[1.66615043, 0.69381884, 0.04169672, 1.66615043, 0.69381884, 0.04169672];[1.09420418e-08, 9.99999989e-01];[0.56615043, 0.30618116, 0.04169672, 0.56615043, 0.30618116, 0.04169672]
[1.2, 1., 0., 1.2, 1., 0.];[1.80106128, 0.65798883, 0.05848984, 1.80106128, 0.65798883, 0.05848984];[1.09311247e-08, 9.99999989e-01];[0.60106128, 0.34201117, 0.05848984, 0.60106128, 0.34201117, 0.05848984]
[1.3, 1., 0., 1.3, 1., 0.];[1.92149879, 0.62894376, 0.07511526, 1.92149879, 0.62894376, 0.07511526];[1.09296004e-08, 9.99999989e-01];[0.62149879, 0.37105624, 0.07511526, 0.62149879, 0.37105624, 0.07511526]
[1.4, 1., 0., 1.4, 1., 0.];[2.03176143, 0.60725215, 0.09077226, 2.03176143, 0.60725215, 0.09077226];[1.09340739e-08, 9.99999989e-01];[0.63176143, 0.39274785, 0.09077226, 0.63176143, 0.39274785, 0.09077226]
[1.5, 1., 0., 1.5, 1., 0.];[2.13554253, 0.59252141, 0.10457617, 2.13554253, 0.59252141, 0.10457617];[1.09416829e-08, 9.99999989e-01];[0.63554253, 0.40747859, 0.10457617, 0.63554253, 0.40747859, 0.10457617]
[1.6, 1., 0., 1.6, 1., 0.];[2.23572781, 0.5836894, 0.11591003, 2.23572781, 0.5836894, 0.11591003];[1.09502220e-08, 9.99999989e-01];[0.63572781, 0.4163106, 0.11591003, 0.63572781, 0.4163106, 0.11591003]
[1.7, 1., 0., 1.7, 1., 0.];[2.33435598, 0.57936765, 0.12453942, 2.33435598, 0.57936765, 0.12453942];[1.09580626e-08, 9.99999989e-01];[0.63435598, 0.42063235, 0.12453942, 0.63435598, 0.42063235, 0.12453942]
[1.8, 1., 0., 1.8, 1., 0.];[2.43270437, 0.57813587, 0.13057932, 2.43270437, 0.57813587, 0.13057932];[1.09641590e-08, 9.99999989e-01];[0.63270437, 0.42186413, 0.13057932, 0.63270437, 0.42186413, 0.13057932]
[2., 1., 0., 2., 1., 0.];[2.55331637, 0.59248508, 0.13922072, 2.55331637, 0.59248508, 0.13922072];[1.10341503e-08, 9.99999989e-01];[0.55331637, 0.40751492, 0.13922072, 0.55331637, 0.40751492, 0.13922072]
[2.2, 1., 0., 2.2, 1., 0.];[2.69530269, 0.61624242, 0.14436753, 2.69530269, 0.61624242, 0.14436753];[1.10749940e-08, 9.99999989e-01];[0.49530269, 0.38375758, 0.14436753, 0.49530269, 0.38375758, 0.14436753]
[2.3, 1., 0., 2.3, 1., 0.];[2.83425301, 0.62973223, 0.13931792, 2.83425301, 0.62973223, 0.13931792];[1.10428801e-08, 9.99999989e-01];[0.53425301, 0.37026777, 0.13931792, 0.53425301, 0.37026777, 0.13931792]
[2.4, 1., 0., 2.4, 1., 0.];[2.96775046, 0.63355882, 0.13120132, 2.96775046, 0.63355882, 0.13120132];[1.10052619e-08, 9.99999989e-01];[0.56775046, 0.36644118, 0.13120132, 0.56775046, 0.36644118, 0.13120132]
[2.5, 1., 0., 2.5, 1., 0.];[3.09443629, 0.6300861, 0.124025, 3.09443629, 0.6300861, 0.124025];[1.09738826e-08, 9.99999989e-01];[0.59443629, 0.3699139, 0.124025, 0.59443629, 0.3699139, 0.124025]
[2.6, 1., 0., 2.6, 1., 0.];[3.21404655, 0.62218744, 0.11953536, 3.21404655, 0.62218744, 0.11953536];[1.09535033e-08, 9.99999989e-01];[0.61404655, 0.37781256, 0.11953536, 0.61404655, 0.37781256, 0.11953536]
[2.8, 1., 0., 2.8, 1., 0.];[3.34904778, 0.62621738, 0.12284909, 3.34904778, 0.62621738, 0.12284909];[1.10142982e-08, 9.99999989e-01];[0.54904778, 0.37378262, 0.12284909, 0.54904778, 0.37378262, 0.12284909]
[2.9, 1., 0., 2.9, 1., 0.];[3.47756666, 0.6252129, 0.12202886, 3.47756666, 0.6252129, 0.12202886];[1.09894818e-08, 9.99999989e-01];[0.57756666, 0.3747871, 0.12202886, 0.57756666, 0.3747871, 0.12202886]
[3.2, 1., 0., 3.2, 1., 0.];[3.64329619, 0.64782897, 0.13010132, 3.64329619, 0.64782897, 0.13010132];[1.10865628e-08, 9.99999989e-01];[0.44329619, 0.35217103, 0.13010132, 0.44329619, 0.35217103, 0.13010132]
[3.3, 1., 0., 3.3, 1., 0.];[3.80066812, 0.65783226, 0.1258484, 3.80066812, 0.65783226, 0.1258484];[1.10471471e-08, 9.99999989e-01];[0.50066812, 0.34216774, 0.1258484, 0.50066812, 0.34216774, 0.1258484]
[3.5, 1., 0., 3.5, 1., 0.];[3.9696074, 0.67038492, 0.1229974, 3.9696074, 0.67038492, 0.1229974];[1.10633482e-08, 9.99999989e-01];[0.4696074, 0.32961508, 0.1229974, 0.4696074, 0.32961508, 0.1229974]
[3.6, 1., 0., 3.6, 1., 0.];[4.12641909, 0.6698612, 0.11491269, 4.12641909, 0.6698612, 0.11491269];[1.10129165e-08, 9.99999989e-01];[0.52641909, 0.3301388, 0.11491269, 0.52641909, 0.3301388, 0.11491269]
[3.8, 1., 0., 3.8, 1., 0.];[4.29211588, 0.6736142, 0.11254781, 4.29211588, 0.6736142, 0.11254781];[1.10366430e-08, 9.99999989e-01];[0.49211588, 0.3263858, 0.11254781, 0.49211588, 0.3263858, 0.11254781]
[4.1, 1., 0., 4.1, 1., 0.];[4.48798553, 0.69441121, 0.11675915, 4.48798553, 0.69441121, 0.11675915];[1.10993613e-08, 9.99999989e-01];[0.38798553, 0.30558879, 0.11675915, 0.38798553, 0.30558879, 0.11675915]
[4.2, 1., 0., 4.2, 1., 0.];[4.66825092, 0.698034, 0.10931577, 4.66825092, 0.698034, 0.10931577];[1.10458155e-08, 9.99999989e-01];[0.46825092, 0.301966, 0.10931577, 0.46825092, 0.301966, 0.10931577]
[4.4, 1., 0., 4.4, 1., 0.];[4.8533307, 0.70186935, 0.10514473, 4.8533307, 0.70186935, 0.10514473];[1.10513965e-08, 9.99999989e-01];[0.4533307, 0.29813065, 0.10514473, 0.4533307, 0.29813065, 0.10514473]
[4.6, 1., 0., 4.6, 1., 0.];[5.04239879, 0.70592659, 0.10254282, 5.04239879, 0.70592659, 0.10254282];[1.10556215e-08, 9.99999989e-01];[0.44239879, 0.29407341, 0.10254282, 0.44239879, 0.29407341, 0.10254282]
[4.9, 1., 0., 4.9, 1., 0.];[5.25659106, 0.72369202, 0.10541439, 5.25659106, 0.72369202, 0.10541439];[1.11023711e-08, 9.99999989e-01];[0.35659106, 0.27630798, 0.10541439, 0.35659106, 0.27630798, 0.10541439]
[5., 1., 0., 5., 1., 0.];[5.45035166, 0.72218869, 0.09708389, 5.45035166, 0.72218869, 0.09708389];[1.10417814e-08, 9.99999989e-01];[0.45035166, 0.27781131, 0.09708389, 0.45035166, 0.27781131, 0.09708389]
[5.1, 1., 0., 5.1, 1., 0.];[5.62279197, 0.70632183, 0.08820683, 5.62279197, 0.70632183, 0.08820683];[1.09797023e-08, 9.99999989e-01];[0.52279197, 0.29367817, 0.08820683, 0.52279197, 0.29367817, 0.08820683]
[5.2, 1., 0., 5.2, 1., 0.];[5.77499712, 0.68230476, 0.08364013, 5.77499712, 0.68230476, 0.08364013];[1.09381701e-08, 9.99999989e-01];[0.57499712, 0.31769524, 0.08364013, 0.57499712, 0.31769524, 0.08364013]
[5.3, 1., 0., 5.3, 1., 0.];[5.90960863, 0.65579967, 0.08453155, 5.90960863, 0.65579967, 0.08453155];[1.09191438e-08, 9.99999989e-01];[0.60960863, 0.34420033, 0.08453155, 0.60960863, 0.34420033, 0.08453155]
[5.4, 1., 0., 5.4, 1., 0.];[6.03015025, 0.63101678, 0.08998886, 6.03015025, 0.63101678, 0.08998886];[1.09160266e-08, 9.99999989e-01];[0.63015025, 0.36898322, 0.08998886, 0.63015025, 0.36898322, 0.08998886]
[5.5, 1., 0., 5.5, 1., 0.];[6.14036772, 0.61048765, 0.09828375, 6.14036772, 0.61048765, 0.09828375];[1.09216986e-08, 9.99999989e-01];[0.64036772, 0.38951235, 0.09828375, 0.64036772, 0.38951235, 0.09828375]
[5.6, 1., 0., 5.6, 1., 0.];[6.24372092, 0.59524821, 0.10762283, 6.24372092, 0.59524821, 0.10762283];[1.09312088e-08, 9.99999989e-01];[0.64372092, 0.40475179, 0.10762283, 0.64372092, 0.40475179, 0.10762283]
[5.7, 1., 0., 5.7, 1., 0.];[6.34307344, 0.58521817, 0.11656342, 6.34307344, 0.58521817, 0.11656342];[1.09416290e-08, 9.99999989e-01];[0.64307344, 0.41478183, 0.11656342, 0.64307344, 0.41478183, 0.11656342]
[5.8, 1., 0., 5.8, 1., 0.];[6.44056596, 0.57962481, 0.12416944, 6.44056596, 0.57962481, 0.12416944];[1.09512615e-08, 9.99999989e-01];[0.64056596, 0.42037519, 0.12416944, 0.64056596, 0.42037519, 0.12416944]
[6., 1., 0., 6., 1., 0.];[6.55949989, 0.59111914, 0.13483221, 6.55949989, 0.59111914, 0.13483221];[1.10259310e-08, 9.99999989e-01];[0.55949989, 0.40888086, 0.13483221, 0.55949989, 0.40888086, 0.13483221]
[6.1, 1., 0., 6.1, 1., 0.];[6.67770064, 0.59963775, 0.13708854, 6.67770064, 0.59963775, 0.13708854];[1.10115435e-08, 9.99999989e-01];[0.57770064, 0.40036225, 0.13708854, 0.57770064, 0.40036225, 0.13708854]
[6.2, 1., 0., 6.2, 1., 0.];[6.79414562, 0.60413377, 0.13535893, 6.79414562, 0.60413377, 0.13535893];[1.09944986e-08, 9.99999989e-01];[0.59414562, 0.39586623, 0.13535893, 0.59414562, 0.39586623, 0.13535893]
[6.3, 1., 0., 6.3, 1., 0.];[6.90801271, 0.6049233, 0.13246015, 6.90801271, 0.6049233, 0.13246015];[1.09785564e-08, 9.99999989e-01];[0.60801271, 0.3950767, 0.13246015, 0.60801271, 0.3950767, 0.13246015]
[6.4, 1., 0., 6.4, 1., 0.];[7.01888774, 0.6029813, 0.12994959, 7.01888774, 0.6029813, 0.12994959];[1.09663623e-08, 9.99999989e-01];[0.61888774, 0.3970187, 0.12994959, 0.61888774, 0.3970187, 0.12994959]
[6.7, 1., 0., 6.7, 1., 0.];[7.17051031, 0.62693402, 0.13815083, 7.17051031, 0.62693402, 0.13815083];[1.10812593e-08, 9.99999989e-01];[0.47051031, 0.37306598, 0.13815083, 0.47051031, 0.37306598, 0.13815083]
[6.8, 1., 0., 6.8, 1., 0.];[7.31719744, 0.63992406, 0.1343185, 7.31719744, 0.63992406, 0.1343185];[1.10476910e-08, 9.99999989e-01];[0.51719744, 0.36007594, 0.1343185, 0.51719744, 0.36007594, 0.1343185]
[6.9, 1., 0., 6.9, 1., 0.];[7.45667922, 0.64257545, 0.1266435, 7.45667922, 0.64257545, 0.1266435];[1.10072200e-08, 9.99999989e-01];[0.55667922, 0.35742455, 0.1266435, 0.55667922, 0.35742455, 0.1266435]
[7., 1., 0., 7., 1., 0.];[7.58777264, 0.6374816, 0.11972247, 7.58777264, 0.6374816, 0.11972247];[1.09732071e-08, 9.99999989e-01];[0.58777264, 0.3625184, 0.11972247, 0.58777264, 0.3625184, 0.11972247]
[7.2, 1., 0., 7.2, 1., 0.];[7.73230862, 0.64153806, 0.12040221, 7.73230862, 0.64153806, 0.12040221];[1.10211426e-08, 9.99999989e-01];[0.53230862, 0.35846194, 0.12040221, 0.53230862, 0.35846194, 0.12040221]
[7.3, 1., 0., 7.3, 1., 0.];[7.86814305, 0.63866323, 0.11762158, 7.86814305, 0.63866323, 0.11762158];[1.09891878e-08, 9.99999989e-01];[0.56814305, 0.36133677, 0.11762158, 0.56814305, 0.36133677, 0.11762158]
[7.4, 1., 0., 7.4, 1., 0.];[7.99528228, 0.63093282, 0.11503232, 7.99528228, 0.63093282, 0.11503232];[1.09645997e-08, 9.99999989e-01];[0.59528228, 0.36906718, 0.11503232, 0.59528228, 0.36906718, 0.11503232]
[7.6, 1., 0., 7.6, 1., 0.];[8.13630825, 0.63447569, 0.11901752, 8.13630825, 0.63447569, 0.11901752];[1.10188849e-08, 9.99999989e-01];[0.53630825, 0.36552431, 0.11901752, 0.53630825, 0.36552431, 0.11901752]
[7.7, 1., 0., 7.7, 1., 0.];[8.2694495, 0.63241986, 0.11840854, 8.2694495, 0.63241986, 0.11840854];[1.09910322e-08, 9.99999989e-01];[0.5694495, 0.36758014, 0.11840854, 0.5694495, 0.36758014, 0.11840854]
[7.8, 1., 0., 7.8, 1., 0.];[8.39480254, 0.62616307, 0.1169757, 8.39480254, 0.62616307, 0.1169757];[1.09687678e-08, 9.99999989e-01];[0.59480254, 0.37383693, 0.1169757, 0.59480254, 0.37383693, 0.1169757]
[7.9, 1., 0., 7.9, 1., 0.];[8.51298892, 0.61758955, 0.11650218, 8.51298892, 0.61758955, 0.11650218];[1.09544469e-08, 9.99999989e-01];[0.61298892, 0.38241045, 0.11650218, 0.61298892, 0.38241045, 0.11650218]
[8., 1., 0., 8., 1., 0.];[8.62505474, 0.60844459, 0.11749777, 8.62505474, 0.60844459, 0.11749777];[1.09475121e-08, 9.99999989e-01];[0.62505474, 0.39155541, 0.11749777, 0.62505474, 0.39155541, 0.11749777]
[8.2, 1., 0., 8.2, 1., 0.];[8.7541453, 0.61376953, 0.12459694, 8.7541453, 0.61376953, 0.12459694];[1.10154830e-08, 9.99999989e-01];[0.5541453, 0.38623047, 0.12459694, 0.5541453, 0.38623047, 0.12459694]
[8.3, 1., 0., 8.3, 1., 0.];[8.87856751, 0.61539982, 0.12588442, 8.87856751, 0.61539982, 0.12588442];[1.09954568e-08, 9.99999989e-01];[0.57856751, 0.38460018, 0.12588442, 0.57856751, 0.38460018, 0.12588442]
[8.4, 1., 0., 8.4, 1., 0.];[8.99812, 0.61357162, 0.12502662, 8.99812, 0.61357162, 0.12502662];[1.09775789e-08, 9.99999989e-01];[0.59812, 0.38642838, 0.12502662, 0.59812, 0.38642838, 0.12502662]
[8.5, 1., 0., 8.5, 1., 0.];[9.11289908, 0.60930092, 0.12405248, 9.11289908, 0.60930092, 0.12405248];[1.09642973e-08, 9.99999989e-01];[0.61289908, 0.39069908, 0.12405248, 0.61289908, 0.39069908, 0.12405248]
[8.6, 1., 0., 8.6, 1., 0.];[9.22333908, 0.60379686, 0.12385354, 9.22333908, 0.60379686, 0.12385354];[1.09562427e-08, 9.99999989e-01];[0.62333908, 0.39620314, 0.12385354, 0.62333908, 0.39620314, 0.12385354]
[8.7, 1., 0., 8.7, 1., 0.];[9.33012554, 0.59811885, 0.12461194, 9.33012554, 0.59811885, 0.12461194];[1.09526759e-08, 9.99999989e-01];[0.63012554, 0.40188115, 0.12461194, 0.63012554, 0.40188115, 0.12461194]
[8.8, 1., 0., 8.8, 1., 0.];[9.43406551, 0.59302116, 0.12613302, 9.43406551, 0.59302116, 0.12613302];[1.09523077e-08, 9.99999989e-01];[0.63406551, 0.40697884, 0.12613302, 0.63406551, 0.40697884, 0.12613302]
[9.5, 1., 0., 9.5, 1., 0.];[9.66718356, 0.67137198, 0.15707233, 9.66718356, 0.67137198, 0.15707233];[1.11343850e-08, 9.99999989e-01];[0.16718356, 0.32862802, 0.15707233, 0.16718356, 0.32862802, 0.15707233]
[9.6, 1., 0., 9.6, 1., 0.];[9.89219337, 0.71968102, 0.14859487, 9.89219337, 0.71968102, 0.14859487];[1.11804220e-08, 9.99999989e-01];[0.29219337, 0.28031898, 0.14859487, 0.29219337, 0.28031898, 0.14859487]
[9.8, 1., 0., 9.8, 1., 0.];[10.12321651, 0.75123565, 0.1305069, 10.12321651, 0.75123565, 0.1305069];[1.11561844e-08, 9.99999989e-01];[0.32321651, 0.24876435, 0.1305069, 0.32321651, 0.24876435, 0.1305069]
[9.9, 1., 0., 9.9, 1., 0.];[10.33241717, 0.75332109, 0.10603598, 10.33241717, 0.75332109, 0.10603598];[1.10611131e-08, 9.99999989e-01];[0.43241717, 0.24667891, 0.10603598, 0.43241717, 0.24667891, 0.10603598]
[10.1, 1., 0., 10.1, 1., 0.];[10.53881734, 0.74825441, 0.09119906, 10.53881734, 0.74825441, 0.09119906];[1.10386094e-08, 9.99999989e-01];[0.43881734, 0.25174559, 0.09119906, 0.43881734, 0.25174559, 0.09119906]
[10.2, 1., 0., 10.2, 1., 0.];[10.71990608, 0.72649782, 0.07891372, 10.71990608, 0.72649782, 0.07891372];[1.09661609e-08, 9.99999989e-01];[0.51990608, 0.27350218, 0.07891372, 0.51990608, 0.27350218, 0.07891372]
[10.4, 1., 0., 10.4, 1., 0.];[10.89910138, 0.70978839, 0.07830145, 10.89910138, 0.70978839, 0.07830145];[1.09951920e-08, 9.99999989e-01];[0.49910138, 0.29021161, 0.07830145, 0.49910138, 0.29021161, 0.07830145]
[10.5, 1., 0., 10.5, 1., 0.];[11.05681633, 0.68602186, 0.07830374, 11.05681633, 0.68602186, 0.07830374];[1.09535699e-08, 9.99999989e-01];[0.55681633, 0.31397814, 0.07830374, 0.55681633, 0.31397814, 0.07830374]
[10.6, 1., 0., 10.6, 1., 0.];[11.19603794, 0.65995786, 0.08145618, 11.19603794, 0.65995786, 0.08145618];[1.09308901e-08, 9.99999989e-01];[0.59603794, 0.34004214, 0.08145618, 0.59603794, 0.34004214, 0.08145618]
[10.7, 1., 0., 10.7, 1., 0.];[11.32041087, 0.6353764, 0.08786211, 11.32041087, 0.6353764, 0.08786211];[1.09235201e-08, 9.99999989e-01];[0.62041087, 0.3646236, 0.08786211, 0.62041087, 0.3646236, 0.08786211]
[10.8, 1., 0., 10.8, 1., 0.];[11.43372204, 0.61468358, 0.09645923, 11.43372204, 0.61468358, 0.09645923];[1.09257130e-08, 9.99999989e-01];[0.63372204, 0.38531642, 0.09645923, 0.63372204, 0.38531642, 0.09645923]
[10.9, 1., 0., 10.9, 1., 0.];[11.53946802, 0.59896075, 0.10586105, 11.53946802, 0.59896075, 0.10586105];[1.09327915e-08, 9.99999989e-01];[0.63946802, 0.40103925, 0.10586105, 0.63946802, 0.40103925, 0.10586105]
[11., 1., 0., 11., 1., 0.];[11.64057395, 0.58824692, 0.11484239, 11.64057395, 0.58824692, 0.11484239];[1.09416707e-08, 9.99999989e-01];[0.64057395, 0.41175308, 0.11484239, 0.64057395, 0.41175308, 0.11484239]
[11.1, 1., 0., 11.1, 1., 0.];[11.73926966, 0.58189987, 0.12255768, 11.73926966, 0.58189987, 0.12255768];[1.09504303e-08, 9.99999989e-01];[0.63926966, 0.41810013, 0.12255768, 0.63926966, 0.41810013, 0.12255768]
[11.2, 1., 0., 11.2, 1., 0.];[11.83709359, 0.57893681, 0.12858039, 11.83709359, 0.57893681, 0.12858039];[1.09578987e-08, 9.99999989e-01];[0.63709359, 0.42106319, 0.12858039, 0.63709359, 0.42106319, 0.12858039]
[11.3, 1., 0., 11.3, 1., 0.];[11.93498224, 0.57830247, 0.13284003, 11.93498224, 0.57830247, 0.13284003];[1.09634550e-08, 9.99999989e-01];[0.63498224, 0.42169753, 0.13284003, 0.63498224, 0.42169753, 0.13284003]
[11.5, 1., 0., 11.5, 1., 0.];[12.05527252, 0.59278854, 0.14034737, 12.05527252, 0.59278854, 0.14034737];[1.10336808e-08, 9.99999989e-01];[0.55527252, 0.40721146, 0.14034737, 0.55527252, 0.40721146, 0.14034737]
[11.8, 1., 0., 11.8, 1., 0.];[12.21884334, 0.63019013, 0.14966626, 12.21884334, 0.63019013, 0.14966626];[1.11176062e-08, 9.99999989e-01];[0.41884334, 0.36980987, 0.14966626, 0.41884334, 0.36980987, 0.14966626]
[11.9, 1., 0., 11.9, 1., 0.];[12.3782477, 0.65204616, 0.14252877, 12.3782477, 0.65204616, 0.14252877];[1.10841997e-08, 9.99999989e-01];[0.4782477, 0.34795384, 0.14252877, 0.4782477, 0.34795384, 0.14252877]
[12., 1., 0., 12., 1., 0.];[12.52967972, 0.65898633, 0.13014983, 12.52967972, 0.65898633, 0.13014983];[1.10308625e-08, 9.99999989e-01];[0.52967972, 0.34101367, 0.13014983, 0.52967972, 0.34101367, 0.13014983]
[12.1, 1., 0., 12.1, 1., 0.];[12.67091883, 0.65448594, 0.11891304, 12.67091883, 0.65448594, 0.11891304];[1.09822978e-08, 9.99999989e-01];[0.57091883, 0.34551406, 0.11891304, 0.57091883, 0.34551406, 0.11891304]
[12.2, 1., 0., 12.2, 1., 0.];[12.80142872, 0.64290877, 0.11167561, 12.80142872, 0.64290877, 0.11167561];[1.09499621e-08, 9.99999989e-01];[0.60142872, 0.35709123, 0.11167561, 0.60142872, 0.35709123, 0.11167561]
[12.3, 1., 0., 12.3, 1., 0.];[12.92202058, 0.62828781, 0.10899236, 12.92202058, 0.62828781, 0.10899236];[1.09340880e-08, 9.99999989e-01];[0.62202058, 0.37171219, 0.10899236, 0.62202058, 0.37171219, 0.10899236]
[12.5, 1., 0., 12.5, 1., 0.];[13.05622378, 0.62745216, 0.11496284, 13.05622378, 0.62745216, 0.11496284];[1.10021063e-08, 9.99999989e-01];[0.55622378, 0.37254784, 0.11496284, 0.55622378, 0.37254784, 0.11496284]
[12.6, 1., 0., 12.6, 1., 0.];[13.18305846, 0.62343062, 0.11690323, 13.18305846, 0.62343062, 0.11690323];[1.09811146e-08, 9.99999989e-01];[0.58305846, 0.37656938, 0.11690323, 0.58305846, 0.37656938, 0.11690323]
[12.8, 1., 0., 12.8, 1., 0.];[13.32500402, 0.63084357, 0.12254377, 13.32500402, 0.63084357, 0.12254377];[1.10314288e-08, 9.99999989e-01];[0.52500402, 0.36915643, 0.12254377, 0.52500402, 0.36915643, 0.12254377]
[12.9, 1., 0., 12.9, 1., 0.];[13.45990801, 0.63197909, 0.12186139, 13.45990801, 0.63197909, 0.12186139];[1.10025488e-08, 9.99999989e-01];[0.55990801, 0.36802091, 0.12186139, 0.55990801, 0.36802091, 0.12186139]
[13., 1., 0., 13., 1., 0.];[13.58742279, 0.6278989, 0.11950415, 13.58742279, 0.6278989, 0.11950415];[1.09771529e-08, 9.99999989e-01];[0.58742279, 0.3721011, 0.11950415, 0.58742279, 0.3721011, 0.11950415]
[13.1, 1., 0., 13.1, 1., 0.];[13.70778661, 0.62048534, 0.11785817, 13.70778661, 0.62048534, 0.11785817];[1.09592721e-08, 9.99999989e-01];[0.60778661, 0.37951466, 0.11785817, 0.60778661, 0.37951466, 0.11785817]
[13.2, 1., 0., 13.2, 1., 0.];[13.82177778, 0.6116678, 0.11779403, 13.82177778, 0.6116678, 0.11779403];[1.09494007e-08, 9.99999989e-01];[0.62177778, 0.3883322, 0.11779403, 0.62177778, 0.3883322, 0.11779403]
[13.3, 1., 0., 13.3, 1., 0.];[13.93052738, 0.60300335, 0.1192854, 13.93052738, 0.60300335, 0.1192854];[1.09459350e-08, 9.99999989e-01];[0.63052738, 0.39699665, 0.1192854, 0.63052738, 0.39699665, 0.1192854]
[13.5, 1., 0., 13.5, 1., 0.];[14.05717209, 0.60925988, 0.12670573, 14.05717209, 0.60925988, 0.12670573];[1.10161009e-08, 9.99999989e-01];[0.55717209, 0.39074012, 0.12670573, 0.55717209, 0.39074012, 0.12670573]
[13.6, 1., 0., 13.6, 1., 0.];[14.1799306, 0.61200784, 0.12806063, 14.1799306, 0.61200784, 0.12806063];[1.09973471e-08, 9.99999989e-01];[0.5799306, 0.38799216, 0.12806063, 0.5799306, 0.38799216, 0.12806063]
[13.7, 1., 0., 13.7, 1., 0.];[14.29846294, 0.61127589, 0.12704208, 14.29846294, 0.61127589, 0.12704208];[1.09799473e-08, 9.99999989e-01];[0.59846294, 0.38872411, 0.12704208, 0.59846294, 0.38872411, 0.12704208]
[13.8, 1., 0., 13.8, 1., 0.];[14.41270724, 0.60794638, 0.12575214, 14.41270724, 0.60794638, 0.12575214];[1.09665233e-08, 9.99999989e-01];[0.61270724, 0.39205362, 0.12575214, 0.61270724, 0.39205362, 0.12575214]
[13.9, 1., 0., 13.9, 1., 0.];[14.5229451, 0.60316433, 0.12516479, 14.5229451, 0.60316433, 0.12516479];[1.09579961e-08, 9.99999989e-01];[0.6229451, 0.39683567, 0.12516479, 0.6229451, 0.39683567, 0.12516479]
[14., 1., 0., 14., 1., 0.];[14.62973131, 0.59797938, 0.12553234, 14.62973131, 0.59797938, 0.12553234];[1.09538647e-08, 9.99999989e-01];[0.62973131, 0.40202062, 0.12553234, 0.62973131, 0.40202062, 0.12553234]
[14.1, 1., 0., 14.1, 1., 0.];[14.73377206, 0.59317178, 0.12670865, 14.73377206, 0.59317178, 0.12670865];[1.09529814e-08, 9.99999989e-01];[0.63377206, 0.40682822, 0.12670865, 0.63377206, 0.40682822, 0.12670865]
[14.3, 1., 0., 14.3, 1., 0.];[14.85767376, 0.60294869, 0.13321399, 14.85767376, 0.60294869, 0.13321399];[1.10229280e-08, 9.99999989e-01];[0.55767376, 0.39705131, 0.13321399, 0.55767376, 0.39705131, 0.13321399]
[14.4, 1., 0., 14.4, 1., 0.];[14.97911011, 0.60855794, 0.13330291, 14.97911011, 0.60855794, 0.13330291];[1.10041537e-08, 9.99999989e-01];[0.57911011, 0.39144206, 0.13330291, 0.57911011, 0.39144206, 0.13330291]
[14.5, 1., 0., 14.5, 1., 0.];[15.09724886, 0.60991181, 0.13091551, 15.09724886, 0.60991181, 0.13091551];[1.09852859e-08, 9.99999989e-01];[0.59724886, 0.39008819, 0.13091551, 0.59724886, 0.39008819, 0.13091551]
[14.6, 1., 0., 14.6, 1., 0.];[15.21162802, 0.60792615, 0.12834736, 15.21162802, 0.60792615, 0.12834736];[1.09699461e-08, 9.99999989e-01];[0.61162802, 0.39207385, 0.12834736, 0.61162802, 0.39207385, 0.12834736]
[14.7, 1., 0., 14.7, 1., 0.];[15.32223515, 0.6038692, 0.12669307, 15.32223515, 0.6038692, 0.12669307];[1.09596972e-08, 9.99999989e-01];[0.62223515, 0.3961308, 0.12669307, 0.62223515, 0.3961308, 0.12669307]
[14.8, 1., 0., 14.8, 1., 0.];[15.42943217, 0.59895159, 0.12625676, 15.42943217, 0.59895159, 0.12625676];[1.09543019e-08, 9.99999989e-01];[0.62943217, 0.40104841, 0.12625676, 0.62943217, 0.40104841, 0.12625676]
