state_data;mode_probabilities;xprior0;xprior1;xpost0;xpost1;z;K0;K1;R0;R1;Q0;Q1;S0;S1
[8.14065014e+02, 9.88690956e-02, 1.31957600e-04, 2.02394400e+02, -9.97728619e-03, -1.63604407e-04];[0.51258613, 0.48741387];[8.14111106e+02, 1.03403094e-01, 0.00000000e+00, 2.02710630e+02, 2.69133142e-02, 0.00000000e+00];[8.14125676e+02, 1.07426732e-01, 5.81674940e-04, 2.02722976e+02, 3.17274696e-02, 1.45435075e-03];[8.14061865e+02, 9.77263756e-02, -1.82447195e-06, 2.02395682e+02, -9.39533986e-03, -1.16691255e-05];[8.14068325e+02, 1.00070831e-01, 2.72648785e-04, 2.02393051e+02, -1.05892869e-02, -3.23386315e-04];[814., 202.];[[4.43202123e-01, -1.88271092e-06], [5.10949057e-02, -3.30759341e-07], [1.64206388e-05, 5.55234086e-11], [-1.88271092e-06, 4.43196233e-01], [-3.41180354e-07, 5.10936782e-02], [5.55234086e-11, 1.64208126e-05]];[[4.56348764e-01, -1.98744781e-06], [5.85329465e-02, -3.98285383e-07], [2.45897562e-03, -1.12736875e-08], [-1.98744781e-06, 4.56342443e-01], [-4.14361189e-07, 5.85314488e-02], [-1.21207621e-08, 2.45891926e-03]];[[1.75389049e+03, -5.93039947e-03], [-5.93039947e-03, 1.75387193e+03]];[[1.79630328e+03, -6.56674222e-03], [-6.56674222e-03, 1.79628240e+03]];[[8.29440132e-04, 6.91200082e-03, 2.88000023e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [6.91200082e-03, 5.76000046e-02, 2.40000010e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.88000023e-02, 2.40000010e-01, 1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.29440132e-04, 6.91200082e-03, 2.88000023e-02], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.91200082e-03, 5.76000046e-02, 2.40000010e-01], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.88000023e-02, 2.40000010e-01, 1.00000000e+00]];[[3.92868064e-15, 9.52854892e-05, 2.24942732e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [9.52854892e-05, 4.52597760e-09, 2.81183803e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.24942732e-09, 2.81183803e-06, 2.34331074e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.92868064e-15, 9.52854892e-05, 2.24942732e-09], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.52854892e-05, 4.52597760e-09, 2.81183803e-06], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.24942732e-09, 2.81183803e-06, 2.34331074e-03]];[[976.5625, 0], [  0, 976.5625]];[[976.5625, 0], [  0, 976.5625]]
[8.14065014e+02, 9.88690956e-02, 1.31957600e-04, 2.02394400e+02, -9.97728619e-03, -1.63604407e-04];[0.51258613, 0.48741387];[8.14111106e+02, 1.03403094e-01, 0.00000000e+00, 2.02710630e+02, 2.69133142e-02, 0.00000000e+00];[8.14125676e+02, 1.07426732e-01, 5.81674940e-04, 2.02722976e+02, 3.17274696e-02, 1.45435075e-03];[8.14061865e+02, 9.77263756e-02, -1.82447195e-06, 2.02395682e+02, -9.39533986e-03, -1.16691255e-05];[8.14068325e+02, 1.00070831e-01, 2.72648785e-04, 2.02393051e+02, -1.05892869e-02, -3.23386315e-04];[814., 202.];[[4.43202123e-01, -1.88271092e-06], [5.10949057e-02, -3.30759341e-07], [1.64206388e-05, 5.55234086e-11], [-1.88271092e-06, 4.43196233e-01], [-3.41180354e-07, 5.10936782e-02], [5.55234086e-11, 1.64208126e-05]];[[4.56348764e-01, -1.98744781e-06], [5.85329465e-02, -3.98285383e-07], [2.45897562e-03, -1.12736875e-08], [-1.98744781e-06, 4.56342443e-01], [-4.14361189e-07, 5.85314488e-02], [-1.21207621e-08, 2.45891926e-03]];[[1.75389049e+03, -5.93039947e-03], [-5.93039947e-03, 1.75387193e+03]];[[1.79630328e+03, -6.56674222e-03], [-6.56674222e-03, 1.79628240e+03]];[[8.29440132e-04, 6.91200082e-03, 2.88000023e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [6.91200082e-03, 5.76000046e-02, 2.40000010e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.88000023e-02, 2.40000010e-01, 1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.29440132e-04, 6.91200082e-03, 2.88000023e-02], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.91200082e-03, 5.76000046e-02, 2.40000010e-01], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.88000023e-02, 2.40000010e-01, 1.00000000e+00]];[[3.92868064e-15, 9.52854892e-05, 2.24942732e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [9.52854892e-05, 4.52597760e-09, 2.81183803e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.24942732e-09, 2.81183803e-06, 2.34331074e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.92868064e-15, 9.52854892e-05, 2.24942732e-09], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.52854892e-05, 4.52597760e-09, 2.81183803e-06], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.24942732e-09, 2.81183803e-06, 2.34331074e-03]];[[976.5625, 0], [  0, 976.5625]];[[976.5625, 0], [  0, 976.5625]]
[8.14281964e+02, 1.03868036e-01, 2.67745876e-04, 2.02408240e+02, -6.22670108e-03, 3.12595459e-05];[0.50972884, 0.49027116];[8.14239307e+02, 9.80632556e-02, 0.00000000e+00, 2.02378083e+02, -9.56690076e-03, 0.00000000e+00];[8.14247132e+02, 1.00082202e-01, 1.91848514e-04, 2.02374319e+02, -1.08547282e-02, -2.29358484e-04];[8.14277031e+02, 1.02400365e-01, 9.25400243e-05, 2.02408924e+02, -6.02111654e-03, 7.56576672e-05];[8.14287093e+02, 1.05393955e-01, 4.49905224e-04, 2.02407529e+02, -6.44044477e-03, -1.49006294e-05];[815., 203.];[[4.95916928e-02, -2.38246423e-07], [5.70155295e-03, -3.45695894e-08], [1.21652257e-04, 3.04955405e-11], [-2.38246423e-07, 4.95908895e-02], [-3.54076888e-08, 5.70142383e-03], [3.04955405e-11, 1.21652360e-04]];[[5.30788938e-02, -2.63880103e-07], [7.05539085e-03, -4.37255029e-08], [3.42765673e-04, -1.09641702e-09], [-2.63880103e-07, 5.30779901e-02], [-4.49688213e-08, 7.05522585e-03], [-1.16229833e-09, 3.42760763e-04]];[[1.33166450e+04, -3.33818667e-03], [-3.33818667e-03, 1.33166337e+04]];[[1.33656858e+04, -3.72463467e-03], [-3.72463467e-03, 1.33656731e+04]];[[2.62439972, 2.91599977, 1.61999991, 0, 0, 0], [2.91599977, 3.23999983, 1.79999995, 0, 0, 0], [1.61999991, 1.79999995, 1., 0, 0, 0], [0, 0, 0, 2.62439972, 2.91599977, 1.61999991], [0, 0, 0, 2.91599977, 3.23999983, 1.79999995], [0, 0, 0, 1.61999991, 1.79999995, 1.]];[[8.56085531e-11, 6.85038170e-05, 8.13198850e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [6.85038170e-05, 1.70225966e-06, 1.35679510e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [8.13198850e-07, 1.35679510e-04, 1.51161834e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.56085531e-11, 6.85038170e-05, 8.13198850e-07], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.85038170e-05, 1.70225966e-06, 1.35679510e-04], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.13198850e-07, 1.35679510e-04, 1.51161834e-02]];[[12656.25, 0], [  0, 12656.25]];[[12656.25, 0], [  0, 12656.25]]
[8.14165305e+02, 7.72759345e-02, -5.83142597e-04, 2.01604003e+02, -1.03821684e-01, -2.73126785e-03];[0.51771377, 0.48228623];[8.14379372e+02, 1.02834750e-01, 0.00000000e+00, 2.02402756e+02, -6.08196314e-03, 0.00000000e+00];[8.14388653e+02, 1.05298488e-01, 3.57639784e-04, 2.02401491e+02, -6.37624109e-03, -7.80870007e-07];[8.14166860e+02, 7.86227036e-02, -1.28463321e-04, 2.01616976e+02, -9.56076156e-02, -4.75002587e-04];[8.14163637e+02, 7.58302351e-02, -1.07122147e-03, 2.01590078e+02, -1.12639137e-01, -5.15327268e-03];[814., 201.];[[5.60173489e-01, -1.25243155e-06], [6.38221129e-02, -1.94808949e-07], [3.38617468e-04, 9.64232920e-10], [-1.25243155e-06, 5.60169156e-01], [-2.02801166e-07, 6.38213321e-02], [9.64232920e-10, 3.38620804e-04]];[[5.78968708e-01, -1.27017706e-06], [7.58222717e-02, -2.16084531e-07], [3.67643878e-03, 1.54274832e-09], [-1.27017706e-06, 5.78964263e-01], [-2.26657817e-07, 7.58213942e-02], [1.02640327e-09, 3.67643622e-03]];[[1.42101484e+03, -4.04638248e-03], [-4.04638248e-03, 1.42100084e+03]];[[1.48445024e+03, -4.47827693e-03], [-4.47827693e-03, 1.48443456e+03]];[[0.23153462, 0.47203799, 0.48118045, 0, 0, 0], [0.47203799, 0.9623609, 0.98099995, 0, 0, 0], [0.48118045, 0.98099995, 1., 0, 0, 0], [0, 0, 0, 0.23153462, 0.47203799, 0.48118045], [0, 0, 0, 0.47203799, 0.9623609, 0.98099995], [0, 0, 0, 0.48118045, 0.98099995, 1.]];[[4.30357264e-12, 8.17635739e-05, 1.42711965e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [8.17635739e-05, 2.92562411e-07, 4.36568049e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [1.42711965e-07, 4.36568049e-05, 8.90760713e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.30357264e-12, 8.17635739e-05, 1.42711965e-07], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.17635739e-05, 2.92562411e-07, 4.36568049e-05], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.42711965e-07, 4.36568049e-05, 8.90760713e-03]];[[625., 0.], [  0, 625.]];[[625., 0.], [  0, 625.]]
[8.13718027e+02, 9.65471568e-03, -2.56503805e-03, 2.01711620e+02, -7.86459685e-02, -1.03416872e-03];[0.51806251, 0.48193749];[8.14243068e+02, 7.82284500e-02, 0.00000000e+00, 2.01517126e+02, -9.80122040e-02, 0.00000000e+00];[8.14238471e+02, 7.54151411e-02, -8.35090971e-04, 2.01484585e+02, -1.14041730e-01, -3.99668408e-03];[8.13727153e+02, 1.67643352e-02, -5.58685985e-04, 2.01717535e+02, -7.41363354e-02, 2.17023580e-04];[8.13708216e+02, 2.01217401e-03, -4.72178206e-03, 2.01705261e+02, -8.34936342e-02, -2.37914777e-03];[813., 202.];[[4.15033857e-01, -5.63963081e-07], [4.94454456e-02, -8.26853608e-08], [4.49441204e-04, 4.33304131e-10], [-5.63963081e-07, 4.15031901e-01], [-8.98686645e-08, 4.94451256e-02], [4.33304131e-10, 4.49442707e-04]];[[4.28152614e-01, -5.53781095e-07], [5.92689707e-02, -8.02322040e-08], [3.13830013e-03, 7.55948216e-09], [-5.53781095e-07, 4.28150684e-01], [-9.01213355e-08, 5.92686621e-02], [5.81160606e-09, 3.13832950e-03]];[[1.06843791e+03, -1.03007247e-03], [-1.03007247e-03, 1.06843433e+03]];[[1.09294895e+03, -1.05841600e-03], [-1.05841600e-03, 1.09294526e+03]];[[0.23059206, 0.47059603, 0.48020002, 0, 0, 0], [0.47059603, 0.96040004, 0.98000002, 0, 0, 0], [0.48020002, 0.98000002, 1., 0, 0, 0], [0, 0, 0, 0.23059206, 0.47059603, 0.48020002], [0, 0, 0, 0.47059603, 0.96040004, 0.98000002], [0, 0, 0, 0.48020002, 0.98000002, 1.]];[[4.28191846e-12, 8.17808114e-05, 1.42290101e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [8.17808114e-05, 2.91690185e-07, 4.35721375e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [1.42290101e-07, 4.35721375e-05, 8.89938842e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.28191846e-12, 8.17808114e-05, 1.42290101e-07], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.17808114e-05, 2.91690185e-07, 4.35721375e-05], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.42290101e-07, 4.35721375e-05, 8.89938842e-03]];[[625., 0.], [  0, 625.]];[[625., 0.], [  0, 625.]]
[8.13824752e+02, 2.08688766e-02, -1.08006177e-03, 2.01760364e+02, -5.92713699e-02, -1.27129255e-04];[0.51236203, 0.48763797];[8.13769126e+02, 1.65508697e-02, 0.00000000e+00, 2.01676816e+02, -6.93598251e-02, 0.00000000e+00];[8.13750642e+02, 6.69031434e-03, -2.78134739e-03, 2.01666994e+02, -7.42097201e-02, -1.01747497e-03];[8.13830222e+02, 2.46046045e-02, 4.28407885e-06, 2.01762339e+02, -5.80860138e-02, 5.99699620e-06];[8.13819005e+02, 1.69437411e-02, -2.21938575e-03, 2.01758289e+02, -6.05168256e-02, -2.67005227e-04];[814., 202.];[[2.64628442e-01, -1.82492919e-07], [3.48837413e-02, 1.00935480e-08], [1.85559509e-05, 4.60492336e-12], [-1.82492919e-07, 2.64627424e-01], [4.98569314e-09, 3.48835633e-02], [4.60492336e-12, 1.85559766e-05]];[[2.74156797e-01, -1.60590784e-07], [4.11191900e-02, 2.87825798e-08], [2.25360860e-03, 1.59368298e-08], [-1.60590784e-07, 2.74155815e-01], [2.19122070e-08, 4.11190268e-02], [1.38113500e-08, 2.25361089e-03]];[[1.32798514e+03, -3.29557959e-04], [-3.29557959e-04, 1.32798330e+03]];[[1.34541799e+03, -2.97669573e-04], [-2.97669573e-04, 1.34541617e+03]];[[6.07229500e-04, 5.47053302e-03, 2.46420271e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [5.47053302e-03, 4.92840542e-02, 2.22000122e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.46420271e-02, 2.22000122e-01, 1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.07229500e-04, 5.47053302e-03, 2.46420271e-02], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.47053302e-03, 4.92840542e-02, 2.22000122e-01], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.46420271e-02, 2.22000122e-01, 1.00000000e+00]];[[2.66311077e-15, 9.56332023e-05, 1.78351903e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [9.56332023e-05, 3.58692320e-09, 2.41019913e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [1.78351903e-09, 2.41019913e-06, 2.17143855e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.66311077e-15, 9.56332023e-05, 1.78351903e-09], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.56332023e-05, 3.58692320e-09, 2.41019913e-06], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.78351903e-09, 2.41019913e-06, 2.17143855e-03]];[[976.5625, 0], [  0, 976.5625]];[[976.5625, 0], [  0, 976.5625]]
[8.13824752e+02, 2.08688766e-02, -1.08006177e-03, 2.01760364e+02, -5.92713699e-02, -1.27129255e-04];[0.51236203, 0.48763797];[8.13769126e+02, 1.65508697e-02, 0.00000000e+00, 2.01676816e+02, -6.93598251e-02, 0.00000000e+00];[8.13750642e+02, 6.69031434e-03, -2.78134739e-03, 2.01666994e+02, -7.42097201e-02, -1.01747497e-03];[8.13830222e+02, 2.46046045e-02, 4.28407885e-06, 2.01762339e+02, -5.80860138e-02, 5.99699620e-06];[8.13819005e+02, 1.69437411e-02, -2.21938575e-03, 2.01758289e+02, -6.05168256e-02, -2.67005227e-04];[814., 202.];[[2.64628442e-01, -1.82492919e-07], [3.48837413e-02, 1.00935480e-08], [1.85559509e-05, 4.60492336e-12], [-1.82492919e-07, 2.64627424e-01], [4.98569314e-09, 3.48835633e-02], [4.60492336e-12, 1.85559766e-05]];[[2.74156797e-01, -1.60590784e-07], [4.11191900e-02, 2.87825798e-08], [2.25360860e-03, 1.59368298e-08], [-1.60590784e-07, 2.74155815e-01], [2.19122070e-08, 4.11190268e-02], [1.38113500e-08, 2.25361089e-03]];[[1.32798514e+03, -3.29557959e-04], [-3.29557959e-04, 1.32798330e+03]];[[1.34541799e+03, -2.97669573e-04], [-2.97669573e-04, 1.34541617e+03]];[[6.07229500e-04, 5.47053302e-03, 2.46420271e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [5.47053302e-03, 4.92840542e-02, 2.22000122e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.46420271e-02, 2.22000122e-01, 1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.07229500e-04, 5.47053302e-03, 2.46420271e-02], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.47053302e-03, 4.92840542e-02, 2.22000122e-01], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.46420271e-02, 2.22000122e-01, 1.00000000e+00]];[[2.66311077e-15, 9.56332023e-05, 1.78351903e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [9.56332023e-05, 3.58692320e-09, 2.41019913e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [1.78351903e-09, 2.41019913e-06, 2.17143855e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.66311077e-15, 9.56332023e-05, 1.78351903e-09], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.56332023e-05, 3.58692320e-09, 2.41019913e-06], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.78351903e-09, 2.41019913e-06, 2.17143855e-03]];[[976.5625, 0], [  0, 976.5625]];[[976.5625, 0], [  0, 976.5625]]
[8.13656065e+02, -1.08507613e-02, -2.09272369e-03, 2.01738514e+02, -4.73285956e-02, 4.43248474e-04];[0.514156, 0.485844];[8.13869457e+02, 2.35029522e-02, 0.00000000e+00, 2.01660196e+02, -5.84355709e-02, 0.00000000e+00];[8.13849620e+02, 1.51562123e-02, -1.57298816e-03, 2.01654085e+02, -6.04944510e-02, -1.88519154e-04];[8.13670433e+02, -3.72108803e-03, -7.20049847e-04, 2.01737979e+02, -4.77958407e-02, 2.81412502e-04];[8.13640859e+02, -1.83959082e-02, -3.54538854e-03, 2.01739080e+02, -4.68341224e-02, 6.14515254e-04];[813., 202.];[[2.28905870e-01, -2.76907546e-08], [3.13115474e-02, 2.81396101e-08], [8.28160225e-04, 2.97400547e-11], [-2.76907546e-08, 2.28905111e-01], [2.50149367e-08, 3.13114277e-02], [2.97400547e-11, 8.28161040e-04]];[[2.45711270e-01, 3.77219475e-08], [3.94907464e-02, 6.95147519e-08], [2.32151313e-03, 1.32744350e-08], [3.77219475e-08, 2.45710553e-01], [6.28028080e-08, 3.94906266e-02], [1.12395398e-08, 2.32150969e-03]];[[1.82370731e+03, -6.54910729e-05], [-6.54910729e-05, 1.82370551e+03]];[[1.86433914e+03, 9.32354328e-05], [9.32354328e-05, 1.86433736e+03]];[[2.2810721, 2.62493926, 1.51032185, 0, 0, 0], [2.62493926, 3.02064371, 1.73799992, 0, 0, 0], [1.51032185, 1.73799992, 1., 0, 0, 0], [0, 0, 0, 2.2810721, 2.62493926, 1.51032185], [0, 0, 0, 2.62493926, 3.02064371, 1.73799992], [0, 0, 0, 1.51032185, 1.73799992, 1.]];[[7.20871694e-11, 6.94493919e-05, 7.36501315e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [6.94493919e-05, 1.53926135e-06, 1.27257112e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [7.36501315e-07, 1.27257112e-04, 1.46809308e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.20871694e-11, 6.94493919e-05, 7.36501315e-07], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.94493919e-05, 1.53926135e-06, 1.27257112e-04], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.36501315e-07, 1.27257112e-04, 1.46809308e-02]];[[1406.25, 0], [  0, 1406.25]];[[1406.25, 0], [  0, 1406.25]]
[8.13619109e+02, -1.60564585e-02, -1.50103814e-03, 2.01740244e+02, -3.94697616e-02, 5.25674504e-04];[0.51079159, 0.48920841];[8.13660161e+02, -5.81842416e-03, 0.00000000e+00, 2.01688619e+02, -4.76583912e-02, 0.00000000e+00];[8.13627182e+02, -1.91465866e-02, -2.79477867e-03, 2.01690382e+02, -4.64307613e-02, 5.06626119e-04];[8.13635686e+02, -9.18956469e-03, -3.03938814e-05, 2.01737237e+02, -4.09617912e-02, 6.03760996e-05];[8.13601800e+02, -2.32263099e-02, -3.03656514e-03, 2.01743383e+02, -3.79119057e-02, 1.01150121e-03];[813., 203.];[[3.70740188e-02, 6.43910933e-09], [5.10655227e-03, 5.49581705e-09], [4.60400891e-05, -3.07871189e-13], [6.43910933e-09, 3.70738793e-02], [4.93122921e-09, 5.10652821e-03], [-3.07871189e-13, 4.60400958e-05]];[[4.04704090e-02, 2.14981276e-08], [6.50487454e-03, 1.25145826e-08], [3.85515917e-04, 1.63915515e-09], [2.14981276e-08, 4.04702690e-02], [1.13216854e-08, 6.50484651e-03], [1.30692387e-09, 3.85513938e-04]];[[1.17237074e+04, 7.83967039e-05], [7.83967039e-05, 1.17237058e+04]];[[1.17652052e+04, 2.63597753e-04], [2.63597753e-04, 1.17652034e+04]];[[0.29134144, 0.56081122, 0.53976054, 0, 0, 0], [0.56081122, 1.07952107, 1.03900003, 0, 0, 0], [0.53976054, 1.03900003, 1., 0, 0, 0], [0, 0, 0, 0.29134144, 0.56081122, 0.53976054], [0, 0, 0, 0.56081122, 1.07952107, 1.03900003], [0, 0, 0, 0.53976054, 1.03900003, 1.]];[[5.71721963e-12, 8.07682346e-05, 1.68580233e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [8.07682346e-05, 3.46101766e-07, 4.86932303e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [1.68580233e-07, 4.86932303e-05, 9.38152556e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.71721963e-12, 8.07682346e-05, 1.68580233e-07], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.07682346e-05, 3.46101766e-07, 4.86932303e-05], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.68580233e-07, 4.86932303e-05, 9.38152556e-03]];[[11289.0625, 0], [  0, 11289.0625]];[[11289.0625, 0], [  0, 11289.0625]]
[8.13311183e+02, -5.93398006e-02, -2.45125851e-03, 2.02329773e+02, 5.21395468e-02, 3.31729982e-03];[0.51956599, 0.48043401];[8.13619546e+02, -1.12189721e-02, 0.00000000e+00, 2.01697524e+02, -4.05208443e-02, 0.00000000e+00];[8.13584740e+02, -2.34915824e-02, -2.32391820e-03, 2.01704383e+02, -3.75631236e-02, 7.81186619e-04];[8.13326978e+02, -5.05633508e-02, -2.62629603e-04, 2.02312591e+02, 4.21930078e-02, 5.52129468e-04];[8.13294101e+02, -6.88311037e-02, -4.81815414e-03, 2.02348355e+02, 6.28962446e-02, 6.30769695e-03];[813., 203.];[[4.72230042e-01, 9.10968322e-08], [6.35053266e-02, 5.60099286e-08], [4.23906598e-04, -7.31692808e-11], [9.10968322e-08, 4.72228939e-01], [4.79773890e-08, 6.35050989e-02], [-7.31692808e-11, 4.23907484e-04]];[[4.97040343e-01, 1.85952656e-07], [7.75381550e-02, 1.08790228e-07], [4.26557019e-03, 1.05392065e-08], [1.85952656e-07, 4.97039279e-01], [9.27310634e-08, 7.75378854e-02], [5.97800597e-09, 4.26554509e-03]];[[1.18422807e+03, 2.04405724e-04], [2.04405724e-04, 1.18422560e+03]];[[1.24264440e+03, 4.59425591e-04], [4.59425591e-04, 1.24264177e+03]];[[0.2520061, 0.50300614, 0.50200209, 0, 0, 0], [0.50300614, 1.00400419, 1.00200009, 0, 0, 0], [0.50200209, 1.00200009, 1., 0, 0, 0], [0, 0, 0, 0.2520061, 0.50300614, 0.50200209], [0, 0, 0, 0.50300614, 1.00400419, 1.00200009], [0, 0, 0, 0.50200209, 1.00200009, 1.]];[[4.77885943e-12, 8.14021667e-05, 1.51758749e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [8.14021667e-05, 3.11274248e-07, 4.54519529e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [1.51758749e-07, 4.54519529e-05, 9.07983445e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.77885943e-12, 8.14021667e-05, 1.51758749e-07], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.14021667e-05, 3.11274248e-07, 4.54519529e-05], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.51758749e-07, 4.54519529e-05, 9.07983445e-03]];[[625., 0.], [  0, 625.]];[[625., 0.], [  0, 625.]]
