measurement_data;state_data;mode_probabilities;state_errors
[-0.27090751, 0.12321318, 0.00947419, -0.08736757, -0.00819423, 0.01305814];[0.10658968, 0.11554147, 0.01786804, -0.38551665, -0.00280349, 0.02870604];[7.27224386e-09, 9.99999993e-01];[0.37749719, 0.00767171, 0.00839385, 0.29814908, 0.00539074, 0.0156479]
[0.1925116, 0.09961626, 0.00862864, -0.37707794, 0.05024006, 0.01258148];[0.12323069, 0.11889965, 0.01476754, -0.3830758, 0.00322491, 0.02886022];[7.27949264e-09, 9.99999993e-01];[0.06928091, 0.01928339, 0.0061389, 0.00599786, 0.04701515, 0.01627874]
[-0.30028519, 0.14093181, 0.0072502, -0.01334909, 0.0176058, 0.01372831];[0.10248702, 0.10148415, 0.01040582, -0.35380018, 0.0230214, 0.02950549];[7.27067970e-09, 9.99999993e-01];[0.40277221, 0.03944766, 0.00315562, 0.34045109, 0.0054156, 0.01577718]
[0.19286361, 0.14232465, 0.00826599, -0.66542113, 0.00401386, 0.01429911];[0.12040204, 0.10900778, 0.01392874, -0.37640027, 0.00907657, 0.02083051];[7.27584218e-09, 9.99999993e-01];[0.07246157, 0.03331687, 0.00566275, 0.28902086, 0.00506271, 0.0065314]
[-0.26448684, 0.12627755, 0.01299283, -0.51416214, -0.00625926, 0.01384138];[0.10154602, 0.09335996, 0.01122584, -0.38675879, 0.00311087, 0.01628928];[7.27437729e-09, 9.99999993e-01];[0.36603286, 0.03291759, 0.00176699, 0.12740335, 0.00937013, 0.0024479]
[0.33060802, 0.16591657, 0.00697432, 0.02921425, 0.03169237, 0.01222017];[0.13061042, 0.10956978, 0.01816856, -0.35336356, 0.02554896, 0.02146247];[7.27075915e-09, 9.99999993e-01];[0.1999976, 0.05634679, 0.01119424, 0.38257781, 0.00614341, 0.0092423]
[0.22515952, 0.15882778, 0.00882085, -0.90694614, -0.0210601, 0.01530636];[0.14990864, 0.11816972, 0.02052976, -0.39539913, -0.0017583, 0.01054635];[7.26861540e-09, 9.99999993e-01];[0.07525088, 0.04065806, 0.01170891, 0.51154701, 0.0193018, 0.00476001]
[0.34770471, 0.13138611, 0.00776104, -0.55149006, 0.04187095, 0.01554094];[0.17652683, 0.12883426, 0.01999458, -0.40584216, -0.00443608, 0.01385158];[7.27782021e-09, 9.99999993e-01];[0.17117788, 0.00255185, 0.01223354, 0.1456479, 0.04630703, 0.00168936]
[0.36334696, 0.11882643, 0.0074937, -0.9107594, -0.02314069, 0.01863854];[0.20237887, 0.13720327, 0.01749146, -0.44579118, -0.02739379, 0.00857935];[7.27164848e-09, 9.99999993e-01];[0.16096809, 0.01837684, 0.00999776, 0.46496822, 0.0042531, 0.01005919]
[0.00623501, 0.0990783, 0.00470522, -0.57998867, -0.0260889, 0.00951154];[0.19845088, 0.125653, 0.0089394, -0.45858107, -0.03248034, 0.00759638];[7.27731185e-09, 9.99999993e-01];[0.19221587, 0.0265747, 0.00423418, 0.1214076, 0.00639144, 0.00191516]
[-0.04161421, 0.16441439, 0.0101128, 0.01320182, -0.02678352, 0.01413751];[0.19311012, 0.11781289, 0.009962, -0.42505197, -0.0091963, 0.01420143];[7.27078819e-09, 9.99999993e-01];[2.34724331e-01, 4.66014998e-02, 1.50800617e-04, 4.38253795e-01, 1.75872223e-02, 6.39182677e-05]
[-0.01524829, 0.12591706, 0.00476428, -0.25785838, 0.0310293, 0.01567606];[0.18827169, 0.10893452, 0.00713023, -0.41145827, 0.00287153, 0.01939746];[7.27615279e-09, 9.99999993e-01];[0.20351998, 0.01698254, 0.00236595, 0.15359989, 0.02815777, 0.0037214]
[0.08444842, 0.109231, 0.01202744, -0.73589094, 0.02856326, 0.01751372];[0.19037177, 0.10463584, 0.00724067, -0.43513189, -0.00844618, 0.01778585];[7.27593999e-09, 9.99999993e-01];[1.05923353e-01, 4.59516295e-03, 4.78677253e-03, 3.00759049e-01, 3.70094415e-02, 2.72128952e-04]
[0.05761111, 0.11333734, 0.00587237, -0.4311721, 0.04283379, 0.01550826];[0.19016198, 0.0992979, 0.00618653, -0.43359795, -0.00293935, 0.02135716];[7.27793819e-09, 9.99999993e-01];[0.13255087, 0.01403944, 0.00031416, 0.00242585, 0.04577314, 0.0058489]
[0.41137699, 0.12963064, 0.00755446, -0.66959126, 0.02669966, 0.01007033];[0.21753306, 0.11187085, 0.01101469, -0.45087473, -0.01024387, 0.01852357];[7.27600295e-09, 9.99999993e-01];[0.19384393, 0.01775979, 0.00346023, 0.21871653, 0.03694353, 0.00845324]
[-0.12832237, 0.17913988, 0.01242144, -0.24027563, 0.01288688, 0.01033398];[0.20389929, 0.10154533, 0.01344484, -0.43472843, 0.00240459, 0.02023261];[7.27464883e-09, 9.99999993e-01];[0.33222166, 0.07759455, 0.0010234, 0.1944528, 0.01048229, 0.00989863]
[0.54473927, 0.18367385, 0.01117533, -0.20077834, -0.02370925, 0.0185531];[0.242696, 0.12386765, 0.02272497, -0.41752375, 0.01297442, 0.0197062];[7.27283386e-09, 9.99999993e-01];[0.30204327, 0.0598062, 0.01154964, 0.21674541, 0.03668367, 0.0011531]
[0.27368448, 0.19374382, 0.00488005, -0.02087855, 0.04494755, 0.01913376];[0.25921261, 0.13093637, 0.02398278, -0.38456075, 0.03524745, 0.02582426];[7.27386239e-09, 9.99999993e-01];[0.01447187, 0.06280745, 0.01910273, 0.3636822, 0.0097001, 0.0066905]
[-0.0509366, 0.18768744, 0.01099722, -0.35269552, 0.05041535, 0.0098502];[0.24964691, 0.12175703, 0.02210791, -0.3782863, 0.03913063, 0.02308827];[7.27724808e-09, 9.99999993e-01];[0.30058351, 0.06593041, 0.01111069, 0.02559078, 0.01128472, 0.01323807]
[-0.08733181, 0.15116559, 0.00800262, -0.64954888, -0.00420534, 0.01584471];[0.23609879, 0.10913933, 0.01745069, -0.39722984, 0.02503767, 0.01483847];[7.27376858e-09, 9.99999993e-01];[0.3234306, 0.04202626, 0.00944807, 0.25231904, 0.02924301, 0.00100624]
[0.17359704, 0.14092942, 0.01118545, -0.46724966, 0.02973302, 0.01781128];[0.24260439, 0.10936392, 0.01765114, -0.40010218, 0.02359941, 0.01516463];[7.27875895e-09, 9.99999993e-01];[0.06900735, 0.0315655, 0.00646569, 0.06714748, 0.00613361, 0.00264665]
[0.30760197, 0.14781885, 0.01204425, -0.16604451, -0.01009319, 0.0184654];[0.25919822, 0.11598191, 0.01978714, -0.38121965, 0.03333749, 0.0152953];[7.27790486e-09, 9.99999993e-01];[0.04840375, 0.03183694, 0.00774289, 0.21517514, 0.04343068, 0.0031701]
[0.0216219, 0.15064996, 0.00615534, -0.13692212, 0.01413644, 0.01509108];[0.25296654, 0.10814944, 0.01666043, -0.36009367, 0.04437741, 0.01582634];[7.27664117e-09, 9.99999993e-01];[0.23134464, 0.04250052, 0.01050509, 0.22317155, 0.03024097, 0.00073526]
[0.55605943, 0.17093613, 0.0055251, -0.94311455, -0.01591545, 0.0183435];[0.28869455, 0.12707374, 0.02169629, -0.40317151, 0.01460493, 0.00572197];[7.26475988e-09, 9.99999993e-01];[0.26736488, 0.04386239, 0.01617119, 0.53994304, 0.03052038, 0.01262153]
[0.58091936, 0.10330376, 0.00550833, -0.52250326, 0.01863919, 0.01585292];[0.32194487, 0.13921723, 0.01811227, -0.41081344, 0.01047377, 0.00742251];[7.27830700e-09, 9.99999993e-01];[0.25897449, 0.03591347, 0.01260394, 0.11168982, 0.00816542, 0.00843041]
[0.13607947, 0.16236286, 0.00875675, -0.76141611, -0.00777921, 0.01464042];[0.32139467, 0.13289315, 0.01560004, -0.43749921, -0.00589596, 0.00431747];[7.27477064e-09, 9.99999993e-01];[0.1853152, 0.02946971, 0.00684329, 0.3239169, 0.00188325, 0.01032295]
[0.77745625, 0.19231448, 0.00978129, -0.19889306, 0.00294158, 0.01708488];[0.37105227, 0.15867988, 0.02315106, -0.41931276, 0.00685843, 0.01053529];[7.27022506e-09, 9.99999993e-01];[0.40640398, 0.0336346, 0.01336977, 0.2204197, 0.00391685, 0.00654959]
[0.34197639, 0.15915544, 0.01037, -0.82165562, -0.01091974, 0.01578446];[0.38346648, 0.15805746, 0.01932858, -0.45029562, -0.01165838, 0.00645381];[7.27483981e-09, 9.99999993e-01];[0.04149009, 0.00109798, 0.00895858, 0.37136, 0.00073864, 0.00933065]
[0.7884081, 0.13084125, 0.00959392, -0.85017059, 0.04764271, 0.01940084];[0.42812559, 0.17512735, 0.01816152, -0.47977187, -0.02423858, 0.01078842];[7.27272361e-09, 9.99999993e-01];[0.36028251, 0.0442861, 0.0085676, 0.37039872, 0.07188129, 0.00861242]
[0.0603622, 0.12309861, 0.00277185, -0.09649619, 0.07706898, 0.0160426];[0.4139508, 0.154421, 0.00611562, -0.44855665, 0.00220586, 0.02411314];[7.26619077e-09, 9.99999993e-01];[0.3535886, 0.03132239, 0.00334377, 0.35206046, 0.07486312, 0.00807054]
[0.3901675, 0.19694255, 0.00836204, -0.86203216, 0.00358192, 0.01616423];[0.42804649, 0.15644582, 0.0097842, -0.48010103, -0.01489536, 0.01805918];[7.27395808e-09, 9.99999993e-01];[0.03787899, 0.04049673, 0.00142216, 0.38193113, 0.01847728, 0.00189495]
[0.60003639, 0.15463038, 0.00425098, -0.68382748, 0.03761164, 0.01964539];[0.45563704, 0.1640684, 0.00964332, -0.49507685, -0.01854613, 0.02073129];[7.27724663e-09, 9.99999993e-01];[0.14439935, 0.00943802, 0.00539234, 0.18875063, 0.05615777, 0.0010859]
[0.76063982, 0.1011617, 0.00435734, -0.84318118, 0.04834299, 0.01080152];[0.49177598, 0.17326158, 0.00576541, -0.52095891, -0.02815914, 0.02027867];[7.27507445e-09, 9.99999993e-01];[0.26886384, 0.07209988, 0.00140807, 0.32222227, 0.07650213, 0.00947715]
[0.04549299, 0.11090947, 0.00907723, -0.03348861, -0.00730592, 0.01693725];[0.47102578, 0.14813365, -0.00304117, -0.48524869, -0.00245677, 0.02567531];[7.26424992e-09, 9.99999993e-01];[0.42553279, 0.03722418, 0.0121184, 0.45176008, 0.00484915, 0.00873806]
[0.52608216, 0.18338868, 0.0092767, -0.65013141, 0.00255893, 0.00996317];[0.4903396, 0.15300179, 0.00341331, -0.49798163, -0.00816996, 0.02032175];[7.27886720e-09, 9.99999993e-01];[0.03574256, 0.03038689, 0.00586339, 0.15214978, 0.01072889, 0.01035858]
[0.06627574, 0.10665602, 0.00788554, -0.09450342, 0.00123845, 0.01661071];[0.47005424, 0.13001323, -0.00352103, -0.46733348, 0.01272902, 0.02385408];[7.26801441e-09, 9.99999993e-01];[0.4037785, 0.02335721, 0.01140657, 0.37283006, 0.01149057, 0.00724337]
[0.07364794, 0.18413211, 0.00949342, -0.7276958, 0.02604839, 0.01056459];[4.53713118e-01, 1.15643072e-01, 3.82038846e-04, -4.85678536e-01, 3.14944293e-03, 1.88914313e-02];[7.27428200e-09, 9.99999993e-01];[0.38006518, 0.06848904, 0.00911138, 0.24201726, 0.02289895, 0.00832684]
[0.1938795, 0.10492904, 0.00126317, -0.34093007, 0.08096103, 0.01242678];[0.44398947, 0.10249346, -0.00287878, -0.47122061, 0.01687388, 0.02492562];[7.27495634e-09, 9.99999993e-01];[0.25010997, 0.00243558, 0.00414195, 0.13029054, 0.06408715, 0.01249884]
[0.07417494, 0.13636695, 0.00676039, -0.21270924, 0.01593902, 0.01705919];[0.42635453, 0.08784424, -0.00123453, -0.4498206, 0.03043448, 0.02510004];[7.27447416e-09, 9.99999993e-01];[0.35217959, 0.04852271, 0.00799492, 0.23711136, 0.01449546, 0.00804085]
[0.43240207, 0.11897532, 0.00425537, -0.51266035, 0.0836734, 0.01831169];[0.43615698, 0.09021168, 0.00272178, -0.44976462, 0.03325985, 0.02695414];[7.27848929e-09, 9.99999993e-01];[0.00375491, 0.02876364, 0.00153359, 0.06289573, 0.05041355, 0.00864245]
[0.29369946, 0.16659786, 0.00910772, -0.52729953, 0.07426049, 0.01087406];[0.43652907, 0.08950511, 0.00920276, -0.45107802, 0.03413421, 0.02528008];[7.27880045e-09, 9.99999993e-01];[1.42829606e-01, 7.70927513e-02, 9.50375220e-05, 7.62215136e-02, 4.01262828e-02, 1.44060180e-02]
[0.00602017, 0.12502672, 0.00669791, -0.09476627, 0.08952922, 0.01721693];[0.41306962, 0.07267068, 0.00723743, -0.41836416, 0.0562681, 0.03098913];[7.26915235e-09, 9.99999993e-01];[0.40704945, 0.05235604, 0.00053952, 0.32359789, 0.03326112, 0.0137722]
[0.89821362, 0.11155929, 0.00159594, -0.86778051, 0.00994587, 0.01927167];[0.45859755, 0.09779371, 0.01353635, -0.44954916, 0.03417875, 0.01957358];[7.26524779e-09, 9.99999993e-01];[4.39616066e-01, 1.37655835e-02, 1.19404136e-02, 4.18231354e-01, 2.42328828e-02, 3.01909152e-04]
[0.36846813, 0.10089455, 0.00567497, -0.09344586, 0.02911063, 0.01428288];[0.46080413, 0.09423827, 0.01073351, -0.419205, 0.0514853, 0.02101864];[7.27576732e-09, 9.99999993e-01];[0.092336, 0.00665628, 0.00505854, 0.32575914, 0.02237467, 0.00673576]
[0.42180426, 0.14889021, 0.00233784, -0.52942956, 0.06984429, 0.01918404];[0.46862412, 0.09654825, 0.01258394, -0.42220224, 0.04938185, 0.0207981];[7.27862710e-09, 9.99999993e-01];[0.04681986, 0.05234196, 0.0102461, 0.10722732, 0.02046244, 0.00161406]
[0.12892098, 0.13466987, 0.00302482, -0.53981358, 0.03373952, 0.01303263];[0.45288439, 0.08394397, 0.00987875, -0.42730446, 0.04408523, 0.01618896];[7.27590971e-09, 9.99999993e-01];[0.32396341, 0.0507259, 0.00685393, 0.11250912, 0.01034571, 0.00315633]
[0.78523193, 0.1812079, 0.00080019, -0.06168825, 0.02107882, 0.01963072];[0.48997439, 0.10635001, 0.01865315, -0.39599494, 0.06065225, 0.01846996];[7.27131974e-09, 9.99999993e-01];[0.29525754, 0.07485789, 0.01785296, 0.33430669, 0.03957343, 0.00116076]
[0.58077577, 0.13910365, 0.00369899, -0.4662023, 0.07442227, 0.01472685];[0.50802893, 0.11330031, 0.01818839, -0.39525423, 0.05965898, 0.01778006];[7.27911573e-09, 9.99999993e-01];[0.07274684, 0.02580334, 0.0144894, 0.07094807, 0.01476329, 0.00305321]
[8.7404320e-01, 1.6901995e-01, 4.7538000e-04, -6.9764220e-01, 7.6443220e-02, 1.1459300e-02];[0.54877996, 0.13432929, 0.02155468, -0.41235063, 0.04803149, 0.01447526];[7.27293397e-09, 9.99999993e-01];[0.32526324, 0.03469066, 0.0210793, 0.28529157, 0.02841173, 0.00301596]
[0.32449795, 0.19174694, 0.00905629, -0.51391589, 0.00659487, 0.01839511];[0.5461567, 0.12892523, 0.02069588, -0.41732551, 0.04166685, 0.01089692];[7.27788593e-09, 9.99999993e-01];[0.22165875, 0.06282171, 0.01163959, 0.09659038, 0.03507198, 0.00749819]
[0.67954809, 0.15531199, 0.00725732, -0.61392174, 0.03322767, 0.0164285];[0.56932727, 0.13753272, 0.02045575, -0.42890646, 0.03316353, 0.00959053];[7.27798603e-09, 9.99999993e-01];[1.10220823e-01, 1.77792655e-02, 1.31984343e-02, 1.85015282e-01, 6.41403443e-05, 6.83796802e-03]
[0.38577789, 0.1893071, 0.00082492, -0.22466573, 0.01560759, 0.01772866];[0.56989313, 0.13305473, 0.01771658, -0.41079585, 0.04244112, 0.01203746];[7.27842777e-09, 9.99999993e-01];[0.18411524, 0.05625237, 0.01689166, 0.18613012, 0.02683353, 0.0056912]
[0.42228498, 0.16540979, 0.00432808, -0.62306853, 0.00990803, 0.0180683];[0.57206537, 0.12892261, 0.01532027, -0.4244496, 0.03157622, 0.00870027];[7.27765805e-09, 9.99999993e-01];[0.14978039, 0.03648718, 0.01099219, 0.19861893, 0.02166819, 0.00936803]
[8.0090331e-01, 1.3248219e-01, -6.2064000e-04, -5.4666721e-01, 8.6445080e-02, 1.0895950e-02];[0.60167468, 0.13958684, 0.01351025, -0.42878002, 0.03079458, 0.01253498];[7.27812467e-09, 9.99999993e-01];[0.19922863, 0.00710465, 0.01413089, 0.11788719, 0.0556505, 0.00163903]
[0.44816524, 0.14440481, 0.00845712, -0.38458167, 0.03792973, 0.01637177];[0.60293899, 0.13321851, 0.01091632, -0.42224106, 0.03458471, 0.01438726];[7.27825805e-09, 9.99999993e-01];[0.15477375, 0.0111863, 0.0024592, 0.03765939, 0.00334502, 0.00198451]
[0.23787057, 0.1575714, 0.00059493, -0.26384749, 0.07064444, 0.01294622];[0.58809282, 0.11807143, 0.00661308, -0.40545264, 0.04559093, 0.0183715];[7.27416773e-09, 9.99999993e-01];[0.35022225, 0.03949997, 0.00601815, 0.14160515, 0.02505351, 0.00542528]
[0.5931582, 0.10354743, 0.00627925, -0.29255075, 0.04084448, 0.01913273];[0.59881826, 0.11728525, 0.00520491, -0.39273166, 0.05195208, 0.01905285];[7.27894932e-09, 9.99999993e-01];[5.66006040e-03, 1.37378184e-02, 1.07433537e-03, 1.00180912e-01, 1.11076044e-02, 7.98800555e-05]
[0.41117768, 0.14570919, 0.00224058, -0.31626102, 0.09029325, 0.01054721];[0.59632009, 0.11054384, 0.00486178, -0.38056592, 0.0593139, 0.02059746];[7.27780647e-09, 9.99999993e-01];[0.18514241, 0.03516535, 0.0026212, 0.0643049, 0.03097935, 0.01005025]
[0.92664762, 0.12266049, 0.00698832, -0.24274033, 0.09730715, 0.01523235];[0.63241043, 0.12665006, 0.00941486, -0.36300658, 0.06975375, 0.02347548];[7.27483152e-09, 9.99999993e-01];[0.29423719, 0.00398957, 0.00242654, 0.12026625, 0.0275534, 0.00824313]
[0.90393562, 0.158099, 0.00183299, -0.83778, 0.10390895, 0.01677265];[0.66619876, 0.14127034, 0.01249471, -0.3917473, 0.0519566, 0.01980984];[7.27067095e-09, 9.99999993e-01];[0.23773686, 0.01682866, 0.01066172, 0.4460327, 0.05195235, 0.00303719]
[0.85633975, 0.10039113, 0.00778539, -0.52211628, 0.11359001, 0.01551962];[0.69226319, 0.14721798, 0.00948967, -0.39456772, 0.05185886, 0.02237141];[7.27804159e-09, 9.99999993e-01];[0.16407656, 0.04682685, 0.00170428, 0.12754856, 0.06173115, 0.00685179]
[0.18081761, 0.16502834, 0.00195352, -0.03298692, 0.0605655, 0.01533808];[0.66720261, 0.12484036, 0.00395012, -0.36163486, 0.07050756, 0.02452879];[7.26796224e-09, 9.99999993e-01];[0.486385, 0.04018798, 0.0019966, 0.32864794, 0.00994206, 0.00919071]
[0.8349555, 0.12483371, 0.00215186, 0.00723543, 0.03662905, 0.01973076];[0.69162575, 0.13222251, 0.0049442, -0.32807547, 0.08659899, 0.02375636];[7.27599475e-09, 9.99999993e-01];[0.14332975, 0.0073888, 0.00279234, 0.3353109, 0.04996994, 0.0040256]
[0.49098978, 0.11781151, 0.00615376, -0.4415275, 0.02270503, 0.01849382];[0.68784492, 0.12188026, 0.00197183, -0.33129784, 0.07818877, 0.01576119];[7.27757262e-09, 9.99999993e-01];[0.19685514, 0.00406875, 0.00418193, 0.11022966, 0.05548374, 0.00273263]
[2.0021663e-01, 1.4726896e-01, -3.4433000e-04, -8.3862752e-01, 4.9495620e-02, 1.0527770e-02];[0.66258088, 0.10087459, -0.001302, -0.36421934, 0.05360616, 0.00700325];[7.26424550e-09, 9.99999993e-01];[0.46236425, 0.04639437, 0.00095767, 0.47440818, 0.00411054, 0.00352452]
[9.0141353e-01, 1.4804644e-01, -7.8073000e-04, -4.5694741e-01, 2.0293530e-02, 1.4405840e-02];[0.69210241, 0.11474683, 0.00493672, -0.36767929, 0.04772908, 0.0051225];[7.27700198e-09, 9.99999993e-01];[0.20931112, 0.03329961, 0.00571745, 0.08926812, 0.02743555, 0.00928334]
[1.12090004, 0.13175587, 0.00317176, -0.67191101, 0.07149009, 0.01115603];[0.7363349, 0.13549293, 0.00984512, -0.38572406, 0.03612651, 0.00562671];[7.27147970e-09, 9.99999993e-01];[0.38456514, 0.00373706, 0.00667336, 0.28618695, 0.03536358, 0.00552932]
[1.09361452, 0.1476187, 0.00525826, -0.50860742, 0.07521757, 0.01220728];[0.77678796, 0.15279565, 0.01288947, -0.39029277, 0.03410063, 0.0092798];[7.27526978e-09, 9.99999993e-01];[0.31682656, 0.00517695, 0.00763121, 0.11831465, 0.04111694, 0.00292748]
[1.09885376e+00, 1.65789730e-01, 7.57380000e-04, -7.06372100e-02, 7.07986800e-02, 1.18328900e-02];[0.81614704, 0.168315, 0.01371504, -0.36111561, 0.05230988, 0.01591297];[7.27300616e-09, 9.99999993e-01];[0.28270672, 0.00252527, 0.01295766, 0.2904784, 0.0184888, 0.00408008]
[1.1282533, 0.18995791, 0.00493282, -0.81660944, 0.10926772, 0.01342483];[0.85651951, 0.18421199, 0.01598979, -0.38908824, 0.03669882, 0.01546978];[7.27119998e-09, 9.99999993e-01];[0.27173379, 0.00574592, 0.01105697, 0.4275212, 0.0725689, 0.00204495]
[0.53775409, 0.18524059, -0.00129068, -0.46902314, 0.06184632, 0.01668219];[0.84901682, 0.16930642, 0.0083405, -0.39085214, 0.03621455, 0.01693405];[7.27592394e-09, 9.99999993e-01];[3.11262727e-01, 1.59341711e-02, 9.63117790e-03, 7.81710047e-02, 2.56317722e-02, 2.51855255e-04]
[1.1007966, 0.11663242, 0.0048757, -0.81248826, 0.03475409, 0.00997626];[0.88194931, 0.1767721, 0.00526985, -0.41999815, 0.01776794, 0.01084556];[7.27310149e-09, 9.99999993e-01];[0.21884729, 0.06013968, 0.00039415, 0.39249011, 0.01698615, 0.0008693]
[0.96533096, 0.15838156, 0.00364817, -0.38974159, 0.0576585, 0.01850229];[0.90396119, 0.17882571, 0.00391806, -0.4144465, 0.02345277, 0.01627473];[7.27866196e-09, 9.99999993e-01];[0.06136977, 0.02044415, 0.00026989, 0.02470491, 0.03420573, 0.00222756]
[1.2713975, 0.13837449, 0.00275432, -0.05699673, 0.08246545, 0.01634244];[0.947147, 0.19217538, 0.00357658, -0.38247569, 0.04558984, 0.0244407];[7.27093068e-09, 9.99999993e-01];[0.3242505, 0.05380089, 0.00082226, 0.32547896, 0.03687561, 0.00809826]
[0.47258823, 0.14693501, -0.00091562, 0.04047974, 0.1229757, 0.0177385];[0.92661495, 0.16627183, -0.00605945, -0.3427176, 0.07234685, 0.03295043];[7.26315659e-09, 9.99999993e-01];[0.45402672, 0.01933682, 0.00514383, 0.38319734, 0.05062885, 0.01521193]
[1.15447111, 0.17832744, 0.00163948, -0.17040874, 0.03514005, 0.0165704];[0.9599728, 0.17672978, -0.00104019, -0.32425846, 0.0792817, 0.02701668];[7.27862322e-09, 9.99999993e-01];[0.19449831, 0.00159766, 0.00267967, 0.15384972, 0.04414165, 0.01044628]
[0.61629991, 0.0998908, 0.00165348, -0.53386633, 0.12973296, 0.01227973];[0.94686205, 0.1545613, -0.01017066, -0.33110837, 0.07466632, 0.02516023];[7.27285877e-09, 9.99999993e-01];[0.33056214, 0.0546705, 0.01182414, 0.20275796, 0.05506664, 0.0128805]
[0.31720074, 0.1168513, -0.00225893, -0.45488593, 0.08169497, 0.01712195];[0.91124519, 0.12171446, -0.01736974, -0.33346324, 0.07102682, 0.02224188];[7.26589102e-09, 9.99999993e-01];[0.59404445, 0.00486316, 0.01511081, 0.12142269, 0.01066815, 0.00511993]
[1.14021048, 0.14681132, -0.0017214, -0.3802521, 0.09126094, 0.01704627];[0.94109654, 0.13279971, -0.00910706, -0.32971245, 0.0718007, 0.02190206];[7.27773585e-09, 9.99999993e-01];[0.19911394, 0.01401161, 0.00738566, 0.05053965, 0.01946024, 0.00485579]
[1.12707897, 0.18552622, -0.00318964, -0.89143935, 0.06022353, 0.0097609];[0.96972554, 0.14409974, -0.00151048, -0.36675194, 0.04618216, 0.01224736];[7.26820544e-09, 9.99999993e-01];[0.15735343, 0.04142648, 0.00167916, 0.52468741, 0.01404137, 0.00248646]
[0.91925013, 0.15483088, 0.0022327, -0.50779355, 0.12329365, 0.0097548];[9.79572828e-01, 1.41989499e-01, -2.79428894e-04, -3.70322676e-01, 4.61651350e-02, 1.65142738e-02];[7.27832380e-09, 9.99999993e-01];[0.0603227, 0.01284138, 0.00251213, 0.13747087, 0.07712851, 0.00675947]
[0.96243084, 0.13698075, -0.00216542, -0.37597785, 0.04691543, 0.01630887];[0.99116094, 0.14004913, -0.00146975, -0.3664556, 0.04726354, 0.01628859];[7.27910169e-09, 9.99999993e-01];[2.87300952e-02, 3.06837608e-03, 6.95665915e-04, 9.52224996e-03, 3.48114801e-04, 2.02793211e-05]
[0.86934668, 0.14567526, 0.0062761, -0.36476948, 0.08856184, 0.01624334];[9.94958763e-01, 1.34544071e-01, -3.25379951e-04, -3.60339126e-01, 5.16661083e-02, 1.95357984e-02];[7.27836563e-09, 9.99999993e-01];[0.12561208, 0.01113119, 0.00660148, 0.00443035, 0.03689573, 0.00329246]
[1.26892728, 0.12772182, 0.00361624, -0.51632452, 0.09176217, 0.01552425];[1.02819165, 0.14618672, 0.00259966, -0.36599682, 0.04880053, 0.02014045];[7.27639084e-09, 9.99999993e-01];[0.24073563, 0.0184649, 0.00101658, 0.1503277, 0.04296164, 0.0046162]
[0.87163504, 0.18855477, 0.00516584, -0.07134296, 0.13141729, 0.01440131];[1.03130849, 0.14184212, 0.00510529, -0.3356059, 0.06970152, 0.02813496];[7.27394855e-09, 9.99999993e-01];[1.59673448e-01, 4.67126521e-02, 6.05450945e-05, 2.64262936e-01, 6.17157691e-02, 1.37336477e-02]
[1.2558352, 0.16836051, 0.00271183, -0.87874305, 0.10310625, 0.01048015];[1.06270227, 0.15377472, 0.0086639, -0.36966273, 0.0485143, 0.02093929];[7.26970127e-09, 9.99999993e-01];[0.19313293, 0.01458579, 0.00595207, 0.50908032, 0.05459195, 0.01045914]
[0.74962389, 0.09434272, 0.00276217, 0.05803435, 0.1376404, 0.01555271];[1.05049025e+00, 1.34797831e-01, -9.68871772e-04, -3.28810793e-01, 7.60915388e-02, 3.08274095e-02];[7.26677922e-09, 9.99999993e-01];[0.30086636, 0.04045511, 0.00373104, 0.38684514, 0.06154886, 0.0152747]
[1.24761284, 0.12300381, -0.00385434, -0.54363081, 0.11593577, 0.01382969];[1.07762479e+00, 1.42096660e-01, -9.15412747e-04, -3.36773196e-01, 7.06931668e-02, 2.74401305e-02];[7.27741583e-09, 9.99999993e-01];[0.16998805, 0.01909285, 0.00293893, 0.20685761, 0.0452426, 0.01361044]
[0.76079479, 0.12417066, -0.00364304, -0.57974706, 0.12730702, 0.01314412];[1.06566804, 0.12535335, -0.00624774, -0.34673993, 0.06510496, 0.02589222];[7.27417845e-09, 9.99999993e-01];[0.30487325, 0.00118269, 0.0026047, 0.23300713, 0.06220206, 0.0127481]
[1.29394231, 0.13993914, -0.00415132, -0.23433543, 0.13376743, 0.00993144];[1.09536536, 0.13586452, -0.0023941, -0.32942665, 0.07648897, 0.02833451];[7.27703236e-09, 9.99999993e-01];[0.19857695, 0.00407462, 0.00175722, 0.09509122, 0.05727846, 0.01840307]
[1.38979655, 0.12848246, 0.00476304, -0.48977445, 0.10429, 0.01474789];[1.13027865, 0.14839228, 0.00151102, -0.33362648, 0.07266665, 0.02535427];[7.27646385e-09, 9.99999993e-01];[0.2595179, 0.01990982, 0.00325202, 0.15614797, 0.03162335, 0.01060638]
[0.91979039, 0.11908734, 0.00183342, -0.78646225, 0.13606917, 0.01068356];[1.12664653, 0.13605957, -0.00300184, -0.35928807, 0.05772979, 0.02228474];[7.27226558e-09, 9.99999993e-01];[0.20685614, 0.01697223, 0.00483526, 0.42717418, 0.07833938, 0.01160118]
