state_data;mode_probabilities;xprior0;xprior1;xpost0;xpost1;z;K0;K1;R0;R1;Q0;Q1;S0;S1
[-1.14513959e+02, -4.69336529e+00, -6.67926142e-02, -4.40988267e+02, -8.72588124e-01, -9.04334716e-02];[0.50310628, 0.49689372];[-1.10947825e+02, -3.92002381e+00, 0.00000000e+00, -4.34562543e+02, 4.26874733e-01, 0.00000000e+00];[-1.11894774e+02, -4.29686536e+00, -9.01965361e-02, -4.35326683e+02, 9.35674108e-02, -9.44387618e-02];[-1.14148529e+02, -4.48879601e+00, -4.00751138e-04, -4.40595492e+02, -6.33765571e-01, -7.76850417e-04];[-1.14883958e+02, -4.90049225e+00, -1.34014562e-01, -4.41385952e+02, -1.11439663e+00, -1.81211052e-01];[-119., -450.];[[3.94670267e-01, 1.47366245e-03], [6.96025160e-02, 5.38987854e-04], [5.00026850e-05, -1.21730480e-07], [1.47366245e-03, 3.90030717e-01], [5.66498561e-04, 6.84101529e-02], [-1.21730480e-07, 5.03859306e-05]];[[4.17365615e-01, 1.61564503e-03], [8.35321173e-02, 6.89166593e-04], [5.96650293e-03, 9.70930316e-05], [1.61564503e-03, 4.12162371e-01], [7.38839614e-04, 8.19660925e-02], [1.20091609e-04, 5.85545962e-03]];[[580.78192486, 1.4031469], [  1.4031469, 576.36437977]];[[603.40616476, 1.65843444], [  1.65843444, 598.06511514]];[[8.43349759e-04, 6.99875502e-03, 2.90404848e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [6.99875502e-03, 5.80809697e-02, 2.40999937e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.90404848e-02, 2.40999937e-01, 1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.43349759e-04, 6.99875502e-03, 2.90404848e-02], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.99875502e-03, 5.80809697e-02, 2.40999937e-01], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.90404848e-02, 2.40999937e-01, 1.00000000e+00]];[[4.01098502e-15, 9.52662007e-05, 2.27743324e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [9.52662007e-05, 4.58244208e-09, 2.83503476e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.27743324e-09, 2.83503476e-06, 2.35284043e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.01098502e-15, 9.52662007e-05, 2.27743324e-09], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.52662007e-05, 4.58244208e-09, 2.83503476e-06], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.27743324e-09, 2.83503476e-06, 2.35284043e-03]];[[351.5625, 0], [  0, 351.5625]];[[351.5625, 0], [  0, 351.5625]]
[-1.22046818e+02, -4.63954806e+00, -3.80853617e-02, -4.47099565e+02, -1.78365078e+00, -1.07224585e-01];[0.50959186, 0.49040814];[-122.25640998, -4.54990106, 0, -441.95238369, -0.70510211, 0.];[-1.23443751e+02, -5.02147996e+00, -9.54201738e-02, -4.43321562e+02, -1.28957964e+00, -1.29054587e-01];[-1.21746166e+02, -4.46850076e+00, 3.27975103e-03, -4.46566498e+02, -1.46170379e+00, -2.82782599e-02];[-1.22359230e+02, -4.81728636e+00, -8.10685887e-02, -4.47653484e+02, -2.11819164e+00, -1.89259121e-01];[-121., -453.];[[4.21242610e-01, 1.72070616e-03], [6.92073788e-02, 5.02600583e-04], [2.54391044e-03, -7.56331142e-06], [1.72070616e-03, 4.17852729e-01], [5.25291134e-04, 6.85452538e-02], [-7.56331142e-06, 2.55881056e-03]];[[4.51775076e-01, 2.01533514e-03], [8.66717159e-02, 7.86332890e-04], [6.26835709e-03, 9.98836526e-05], [2.01533514e-03, 4.48093696e-01], [8.48521022e-04, 8.58284755e-02], [1.20677174e-04, 6.25095070e-03]];[[607.44898606, 1.79549276], [  1.79549276, 603.91177067]];[[641.28280901, 2.34170142], [  2.34170142, 637.00526151]];[[2.3878972, 2.71660638, 1.54528224, 0, 0, 0], [2.71660638, 3.09056448, 1.75800014, 0, 0, 0], [1.54528224, 1.75800014, 1., 0, 0, 0], [0, 0, 0, 2.3878972, 2.71660638, 1.54528224], [0, 0, 0, 2.71660638, 3.09056448, 1.75800014], [0, 0, 0, 1.54528224, 1.75800014, 1.]];[[7.62490390e-11, 6.91433544e-05, 7.60724790e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [6.91433544e-05, 1.59070262e-06, 1.29950233e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [7.60724790e-07, 1.29950233e-04, 1.48219264e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.62490390e-11, 6.91433544e-05, 7.60724790e-07], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.91433544e-05, 1.59070262e-06, 1.29950233e-04], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.60724790e-07, 1.29950233e-04, 1.48219264e-02]];[[351.5625, 0], [  0, 351.5625]];[[351.5625, 0], [  0, 351.5625]]
[-1.26254406e+02, -4.60648681e+00, -2.59047630e-02, -4.51837171e+02, -2.37557386e+00, -9.48832600e-02];[0.51581393, 0.48418607];[-126.25939911, -4.519135, 0, -448.24861003, -1.55700809, 0.];[-1.26958990e+02, -4.82665440e+00, -6.16565711e-02, -4.49535398e+02, -2.16970302e+00, -1.48989808e-01];[-1.26120086e+02, -4.49819465e+00, 3.68304674e-04, -4.51519377e+02, -2.09476776e+00, -7.60809584e-03];[-1.26397500e+02, -4.72185279e+00, -5.38940323e-02, -4.52175723e+02, -2.67472269e+00, -1.87859387e-01];[-126., -454.];[[5.70507674e-01, 1.50849915e-03], [9.36882986e-02, 5.84608538e-04], [1.31725738e-03, -4.62658239e-06], [1.50849915e-03, 5.68759625e-01], [6.18227940e-04, 9.35287033e-02], [-4.62658239e-06, 1.32261866e-03]];[[5.93477922e-01, 1.71347522e-03], [1.13445385e-01, 8.93994216e-04], [8.64845625e-03, 1.18989371e-04], [1.71347522e-03, 5.91758926e-01], [9.69182651e-04, 1.13324578e-01], [1.38802656e-04, 8.73598417e-03]];[[363.80608049, 1.27261081], [  1.27261081, 362.33137912]];[[384.3647678, 1.61326125], [  1.61326125, 382.74630865]];[[0.22965215, 0.46915666, 0.47922036, 0, 0, 0], [0.46915666, 0.95844071, 0.97899985, 0, 0, 0], [0.47922036, 0.97899985, 1., 0, 0, 0], [0, 0, 0, 0.22965215, 0.46915666, 0.47922036], [0, 0, 0, 0.46915666, 0.95844071, 0.97899985], [0, 0, 0, 0.47922036, 0.97899985, 1.]];[[4.26034594e-12, 8.17980557e-05, 1.41868941e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [8.17980557e-05, 2.90819444e-07, 4.34875236e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [1.41868941e-07, 4.34875236e-05, 8.89116611e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.26034594e-12, 8.17980557e-05, 1.41868941e-07], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.17980557e-05, 2.90819444e-07, 4.34875236e-05], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.41868941e-07, 4.34875236e-05, 8.89116611e-03]];[[156.25, 0], [  0, 156.25]];[[156.25, 0], [  0, 156.25]]
[-1.30626341e+02, -4.57957375e+00, -1.68326764e-02, -4.53899309e+02, -2.37796216e+00, -6.49162159e-02];[0.51728209, 0.48271791];[-130.68495812, -4.52997862, 0, -453.78765806, -2.17718492, 0.];[-1.31057247e+02, -4.72953386e+00, -4.09996969e-02, -4.54729147e+02, -2.73442931e+00, -1.44186718e-01];[-1.30502869e+02, -4.49794237e+00, 7.13761285e-04, -4.53578649e+02, -2.14029774e+00, 8.21322165e-04];[-1.30758654e+02, -4.66705020e+00, -3.56354962e-02, -4.54242930e+02, -2.63264412e+00, -1.35360776e-01];[-130, -453.];[[2.64836532e-01, 8.72997550e-04], [4.63977969e-02, 3.24632166e-04], [1.04347589e-03, -1.23911474e-06], [8.72997550e-04, 2.64596180e-01], [3.40870379e-04, 4.65350307e-02], [-1.23911474e-06, 1.04381704e-03]];[[2.80637747e-01, 1.09301332e-03], [5.82482866e-02, 5.20953412e-04], [4.96949471e-03, 6.37398682e-05], [1.09301332e-03, 2.80520693e-01], [5.56854167e-04, 5.85239304e-02], [7.55114506e-05, 5.05804831e-03]];[[478.21064432, 0.56768364], [  0.56768364, 478.05435066]];[[488.71526132, 0.74244288], [  0.74244288, 488.63575111]];[[0.24900157, 0.49850161, 0.49900057, 0, 0, 0], [0.49850161, 0.99800114, 0.99900007, 0, 0, 0], [0.49900057, 0.99900007, 1., 0, 0, 0], [0, 0, 0, 0.24900157, 0.49850161, 0.49900057], [0, 0, 0, 0.49850161, 0.99800114, 0.99900007], [0, 0, 0, 0.49900057, 0.99900007, 1.]];[[4.70851857e-12, 8.14537250e-05, 1.50444390e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [8.14537250e-05, 3.08554868e-07, 4.51935212e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [1.50444390e-07, 4.51935212e-05, 9.05527481e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.70851857e-12, 8.14537250e-05, 1.50444390e-07], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.14537250e-05, 3.08554868e-07, 4.51935212e-05], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.50444390e-07, 4.51935212e-05, 9.05527481e-03]];[[351.5625, 0], [  0, 351.5625]];[[351.5625, 0], [  0, 351.5625]]
[-1.35770979e+02, -4.46538754e+00, -4.85782455e-03, -4.54266449e+02, -1.90567169e+00, -1.65813356e-02];[0.51822115, 0.48177885];[-136.00687974, -4.48948721, 0, -456.17758676, -2.19760833, 0.];[-1.36213113e+02, -4.58176662e+00, -1.68427916e-02, -4.56789338e+02, -2.50851215e+00, -7.62379617e-02];[-1.35710792e+02, -4.43358717e+00, 5.96929058e-05, -4.54119056e+02, -1.81563614e+00, 4.29902540e-04];[-1.35835718e+02, -4.49959332e+00, -1.01473086e-02, -4.54424991e+02, -2.00251763e+00, -3.48793229e-02];[-135., -449.];[[2.86082347e-01, 1.11975006e-03], [5.27452857e-02, 3.88972533e-04], [5.99553907e-05, -9.40375292e-08], [1.11975006e-03, 2.86642741e-01], [4.10463852e-04, 5.31597757e-02], [-9.40375292e-08, 5.99083283e-05]];[[3.02543939e-01, 1.33191632e-03], [6.42539322e-02, 5.42542153e-04], [5.18858408e-03, 5.14994261e-05], [1.33191632e-03, 3.03328933e-01], [5.80154845e-04, 6.48695323e-02], [6.36332887e-05, 5.29973706e-03]];[[492.44246046, 0.77298221], [  0.77298221, 492.82930983]];[[504.06585174, 0.96368798], [  0.96368798, 504.63382224]];[[8.71696538e-04, 7.17445620e-03, 2.95245074e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [7.17445620e-03, 5.90490148e-02, 2.43000031e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.95245074e-02, 2.43000031e-01, 1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.71696538e-04, 7.17445620e-03, 2.95245074e-02], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.17445620e-03, 5.90490148e-02, 2.43000031e-01], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.95245074e-02, 2.43000031e-01, 1.00000000e+00]];[[4.17974662e-15, 9.52276278e-05, 2.33414160e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [9.52276278e-05, 4.69678113e-09, 2.88171266e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.33414160e-09, 2.88171266e-06, 2.37189637e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.17974662e-15, 9.52276278e-05, 2.33414160e-09], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.52276278e-05, 4.69678113e-09, 2.88171266e-06], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.33414160e-09, 2.88171266e-06, 2.37189637e-03]];[[351.5625, 0], [  0, 351.5625]];[[351.5625, 0], [  0, 351.5625]]
[-1.35770979e+02, -4.46538754e+00, -4.85782455e-03, -4.54266449e+02, -1.90567169e+00, -1.65813356e-02];[0.51822115, 0.48177885];[-136.00687974, -4.48948721, 0, -456.17758676, -2.19760833, 0.];[-1.36213113e+02, -4.58176662e+00, -1.68427916e-02, -4.56789338e+02, -2.50851215e+00, -7.62379617e-02];[-1.35710792e+02, -4.43358717e+00, 5.96929058e-05, -4.54119056e+02, -1.81563614e+00, 4.29902540e-04];[-1.35835718e+02, -4.49959332e+00, -1.01473086e-02, -4.54424991e+02, -2.00251763e+00, -3.48793229e-02];[-135., -449.];[[2.86082347e-01, 1.11975006e-03], [5.27452857e-02, 3.88972533e-04], [5.99553907e-05, -9.40375292e-08], [1.11975006e-03, 2.86642741e-01], [4.10463852e-04, 5.31597757e-02], [-9.40375292e-08, 5.99083283e-05]];[[3.02543939e-01, 1.33191632e-03], [6.42539322e-02, 5.42542153e-04], [5.18858408e-03, 5.14994261e-05], [1.33191632e-03, 3.03328933e-01], [5.80154845e-04, 6.48695323e-02], [6.36332887e-05, 5.29973706e-03]];[[492.44246046, 0.77298221], [  0.77298221, 492.82930983]];[[504.06585174, 0.96368798], [  0.96368798, 504.63382224]];[[8.71696538e-04, 7.17445620e-03, 2.95245074e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [7.17445620e-03, 5.90490148e-02, 2.43000031e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.95245074e-02, 2.43000031e-01, 1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.71696538e-04, 7.17445620e-03, 2.95245074e-02], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.17445620e-03, 5.90490148e-02, 2.43000031e-01], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.95245074e-02, 2.43000031e-01, 1.00000000e+00]];[[4.17974662e-15, 9.52276278e-05, 2.33414160e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [9.52276278e-05, 4.69678113e-09, 2.88171266e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [2.33414160e-09, 2.88171266e-06, 2.37189637e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.17974662e-15, 9.52276278e-05, 2.33414160e-09], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.52276278e-05, 4.69678113e-09, 2.88171266e-06], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.33414160e-09, 2.88171266e-06, 2.37189637e-03]];[[351.5625, 0], [  0, 351.5625]];[[351.5625, 0], [  0, 351.5625]]
[-1.40367933e+02, -3.85267711e+00, 3.57452907e-02, -4.53284961e+02, -1.08043621e+00, 4.21545823e-02];[0.5264099, 0.4735901];[-143.44569879, -4.44288997, 0, -457.36168449, -1.84197491, 0.];[-1.43625429e+02, -4.50264647e+00, -7.16057321e-03, -4.57844442e+02, -2.01933669e+00, -2.45828890e-02];[-1.40446622e+02, -3.90462743e+00, 2.33719150e-02, -4.53322295e+02, -1.11497614e+00, 3.14205871e-02];[-1.40280469e+02, -3.79493275e+00, 4.94986765e-02, -4.53243464e+02, -1.04204401e+00, 5.40857466e-02];[-135., -446.];[[3.53311045e-01, 1.33065541e-03], [6.32791578e-02, 3.36731083e-04], [2.77499711e-03, -5.70995512e-06], [1.33065541e-03, 3.54538227e-01], [3.52522151e-04, 6.37248351e-02], [-5.70995512e-06, 2.76973117e-03]];[[3.85609848e-01, 1.59647507e-03], [8.13705646e-02, 4.94553656e-04], [6.52488387e-03, 3.20258913e-05], [1.59647507e-03, 3.87287813e-01], [5.29617675e-04, 8.21249763e-02], [4.05940384e-05, 6.61225711e-03]];[[543.63691959, 1.1207378], [  1.1207378, 544.67050748]];[[572.21763602, 1.49096298], [  1.49096298, 573.78470336]];[[2.27582713, 2.62041122, 1.50858448, 0, 0, 0], [2.62041122, 3.01716896, 1.73699999, 0, 0, 0], [1.50858448, 1.73699999, 1., 0, 0, 0], [0, 0, 0, 2.27582713, 2.62041122, 1.50858448], [0, 0, 0, 2.62041122, 3.01716896, 1.73699999], [0, 0, 0, 1.50858448, 1.73699999, 1.]];[[7.18839221e-11, 6.94647178e-05, 7.35303091e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [6.94647178e-05, 1.53671773e-06, 1.27123066e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [7.35303091e-07, 1.27123066e-04, 1.46738668e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.18839221e-11, 6.94647178e-05, 7.35303091e-07], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.94647178e-05, 1.53671773e-06, 1.27123066e-04], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.35303091e-07, 1.27123066e-04, 1.46738668e-02]];[[351.5625, 0], [  0, 351.5625]];[[351.5625, 0], [  0, 351.5625]]
[-1.41355626e+02, -3.26842044e+00, 4.72940440e-02, -4.45869619e+02, 5.81382785e-01, 1.04112646e-01];[0.52614384, 0.47385616];[-144.3912468, -3.88959803, 0, -454.43857722, -1.10498362, 0.];[-1.44174155e+02, -3.76907670e+00, 4.08298030e-02, -4.54306141e+02, -1.00516085e+00, 4.54846720e-02];[-1.41473706e+02, -3.37080175e+00, 8.23566112e-03, -4.46107486e+02, 3.76970564e-01, 2.36628110e-02];[-1.41224515e+02, -3.15474187e+00, 9.06623262e-02, -4.45605503e+02, 8.08350883e-01, 1.93439722e-01];[-139., -439.];[[5.38086609e-01, 1.07410399e-03], [9.54589496e-02, 2.69035658e-04], [1.53783896e-03, -3.57599278e-06], [1.07410399e-03, 5.39253072e-01], [2.89082450e-04, 9.58893849e-02], [-3.57599278e-06, 1.53395548e-03]];[[5.66608441e-01, 1.17074435e-03], [1.17674105e-01, 3.57426330e-04], [9.60102766e-03, 1.01476749e-05], [1.17074435e-03, 5.68045222e-01], [3.97597390e-04, 1.18348214e-01], [1.87664863e-05, 9.66004072e-03]];[[338.26870988, 0.78857991], [  0.78857991, 339.12509768]];[[360.53111971, 0.97716195], [  0.97716195, 361.73032923]];[[0.27060802, 0.53060397, 0.52019998, 0, 0, 0], [0.53060397, 1.04039996, 1.01999998, 0, 0, 0], [0.52019998, 1.01999998, 1., 0, 0, 0], [0, 0, 0, 0.27060802, 0.53060397, 0.52019998], [0, 0, 0, 0.53060397, 1.04039996, 1.01999998], [0, 0, 0, 0.52019998, 1.01999998, 1.]];[[5.21865855e-12, 8.10933189e-05, 1.59800127e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [8.10933189e-05, 3.27917726e-07, 4.70163376e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [1.59800127e-07, 4.70163376e-05, 9.22688129e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.21865855e-12, 8.10933189e-05, 1.59800127e-07], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.10933189e-05, 3.27917726e-07, 4.70163376e-05], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.59800127e-07, 4.70163376e-05, 9.22688129e-03]];[[156.25, 0], [  0, 156.25]];[[156.25, 0], [  0, 156.25]]
[-1.41769534e+02, -2.66145682e+00, 6.60594156e-02, -4.42501659e+02, 1.21202148e+00, 1.03472515e-01];[0.5171793, 0.4828207];[-1.44780705e+02, -3.34117185e+00, 0.00000000e+00, -4.45602517e+02, 4.36128952e-01, 0.00000000e+00];[-1.44418160e+02, -3.11671599e+00, 6.98150366e-02, -4.44869956e+02, 8.95285152e-01, 1.49862328e-01];[-1.41990128e+02, -2.82522960e+00, 1.13637376e-02, -4.42850682e+02, 9.46163078e-01, 1.11654141e-02];[-1.41533241e+02, -2.48602959e+00, 1.24647360e-01, -4.42127800e+02, 1.49679895e+00, 2.02348396e-01];[-134., -435.];[[2.58345384e-01, 5.12287564e-04], [4.77186977e-02, 1.41574840e-04], [1.05479768e-03, -7.28586757e-07], [5.12287564e-04, 2.59024543e-01], [1.48819535e-04, 4.79536852e-02], [-7.28586757e-07, 1.05383176e-03]];[[2.76362444e-01, 5.80588702e-04], [6.03466640e-02, 2.01137708e-04], [5.24172569e-03, 2.26129370e-05], [5.80588702e-04, 2.77215752e-01], [2.15609286e-04, 6.07163370e-02], [2.58785615e-05, 5.29044539e-03]];[[4.74024782e+02, 3.27726106e-01], [3.27726106e-01, 4.74459261e+02]];[[4.85827088e+02, 3.90248845e-01], [3.90248845e-01, 4.86400648e+02]];[[0.25, 0.5, 0.5, 0, 0, 0], [0.5, 1., 1., 0, 0, 0], [0.5, 1., 1., 0, 0, 0], [0, 0, 0, 0.25, 0.5, 0.5], [0, 0, 0, 0.5, 1., 1.], [0, 0, 0, 0.5, 1., 1.]];[[4.73187150e-12, 8.14365377e-05, 1.50881657e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [8.14365377e-05, 3.09459533e-07, 4.52795850e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [1.50881657e-07, 4.52795850e-05, 9.06346235e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.73187150e-12, 8.14365377e-05, 1.50881657e-07], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.14365377e-05, 3.09459533e-07, 4.52795850e-05], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.50881657e-07, 4.52795850e-05, 9.06346235e-03]];[[351.5625, 0], [  0, 351.5625]];[[351.5625, 0], [  0, 351.5625]]
[-1.37760656e+02, -1.25954411e+00, 9.84465171e-02, -4.34902892e+02, 2.60404459e+00, 1.21765879e-01];[0.49861829, 0.50138171];[-140.53342473, -1.95676262, 0, -438.08813299, 1.77912019, 0.];[-1.40014126e+02, -1.59858785e+00, 1.52059335e-01, -4.37416020e+02, 2.25015514e+00, 1.92267037e-01];[-1.38015592e+02, -1.46970566e+00, 4.62883152e-06, -4.35224562e+02, 2.33483788e+00, 5.24954686e-06];[-1.37507124e+02, -1.05054088e+00, 1.96345834e-01, -4.34582994e+02, 2.87176754e+00, 2.42855413e-01];[-129., -425.];[[2.17670210e-01, 5.61525869e-04], [4.19058588e-02, 2.85670066e-04], [4.01667757e-07, -2.88301480e-10], [5.61525869e-04, 2.18296579e-01], [2.94686726e-04, 4.21999789e-02], [-2.88301480e-10, 4.01346164e-07]];[[2.26941571e-01, 5.99136248e-04], [4.93772359e-02, 3.38261446e-04], [3.93412932e-03, 7.69572400e-05], [5.99136248e-04, 2.27643576e-01], [3.51203009e-04, 4.97538007e-02], [8.01028429e-05, 4.00338529e-03]];[[4.49379131e+02, 3.22805300e-01], [3.22805300e-01, 4.49739213e+02]];[[4.54768616e+02, 3.52775420e-01], [3.52775420e-01, 4.55181960e+02]];[[3.25806163e-08, 3.42952892e-06, 1.80501015e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [3.42952892e-06, 3.61002029e-04, 1.90000534e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [1.80501015e-04, 1.90000534e-02, 1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.25806163e-08, 3.42952892e-06, 1.80501015e-04], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.42952892e-06, 3.61002029e-04, 1.90000534e-02], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.80501015e-04, 1.90000534e-02, 1.00000000e+00]];[[1.21127067e-20, 9.96205400e-05, 1.14100651e-12, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [9.96205400e-05, 2.28309750e-12, 1.80158442e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [1.14100651e-12, 1.80158442e-08, 1.89639989e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.21127067e-20, 9.96205400e-05, 1.14100651e-12], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.96205400e-05, 2.28309750e-12, 1.80158442e-08], [0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.14100651e-12, 1.80158442e-08, 1.89639989e-04]];[[351.5625, 0], [  0, 351.5625]];[[351.5625, 0], [  0, 351.5625]]
