measurement_data;state_data;mode_probabilities;state_errors
[2.59871149e+01, 1.01417631e+00, 7.17916000e-03, 2.63745077e+01, 1.00444984e+00, 6.63555000e-03];[2.59997101e+01, 1.03080160e+00, 1.85596170e-02, 2.59579483e+01, 1.03319070e+00, 1.29001464e-02];[7.27458276e-09, 9.99999993e-01];[0.01259518, 0.01662529, 0.01138046, 0.41655937, 0.02874086, 0.0062646]
[2.61058094e+01, 1.05279795e+00, 1.22720000e-04, 2.58479537e+01, 1.07966495e+00, 9.19048000e-03];[2.61038478e+01, 1.03321294e+00, 1.55841200e-02, 2.60466766e+01, 1.02780640e+00, 1.36670440e-02];[7.27883454e-09, 9.99999993e-01];[0.00196161, 0.01958501, 0.0154614, 0.19872284, 0.05185855, 0.00447656]
[2.57726408e+01, 1.01709959e+00, 7.13673000e-03, 2.64610033e+01, 1.09950021e+00, 5.31914000e-03];[2.61731118e+01, 1.01305229e+00, 7.82607512e-03, 2.61762048e+01, 1.04815371e+00, 2.03568206e-02];[7.26925757e-09, 9.99999993e-01];[0.40047099, 0.0040473, 0.00068935, 0.28479844, 0.0513465, 0.01503768]
[2.62248385e+01, 1.01058166e+00, 3.38755000e-03, 2.60771878e+01, 1.04774367e+00, 4.95119000e-03];[2.62705020e+01, 1.01106442e+00, 5.95737174e-03, 2.62653037e+01, 1.03976975e+00, 1.43010570e-02];[7.27833398e-09, 9.99999993e-01];[0.04566352, 0.00048276, 0.00256982, 0.18811591, 0.00797392, 0.00934987]
[2.63026590e+01, 1.06139927e+00, 2.32617000e-03, 2.67719004e+01, 1.04891783e+00, 3.64870000e-04];[2.63682662e+01, 1.01194814e+00, 8.50126025e-03, 2.64005767e+01, 1.05942788e+00, 1.52543167e-02];[7.27507479e-09, 9.99999993e-01];[0.06560718, 0.04945113, 0.00617509, 0.37132377, 0.01051005, 0.01488945]
[2.60759972e+01, 1.05831238e+00, 2.55270000e-03, 2.63544170e+01, 1.04744536e+00, 8.64126000e-03];[2.64410025e+01, 9.97758158e-01, 7.00717662e-03, 2.64943481e+01, 1.05259923e+00, 1.10045457e-02];[7.27478449e-09, 9.99999993e-01];[0.36500526, 0.06055422, 0.00445448, 0.13993108, 0.00515387, 0.00236329]
[2.62251276e+01, 1.08724729e+00, 2.98059000e-03, 2.61673316e+01, 1.00314889e+00, 3.44673000e-03];[2.65199917e+01, 9.90283244e-01, 1.03310322e-02, 2.65644213e+01, 1.02971641e+00, 7.68112602e-04];[7.27068465e-09, 9.99999993e-01];[0.29486407, 0.09696405, 0.00735044, 0.39708975, 0.02656752, 0.00267862]
[2.69756473e+01, 1.02621968e+00, 1.60973000e-03, 2.68702578e+01, 1.01068213e+00, 4.86699000e-03];[2.66478352e+01, 1.00973676e+00, 1.44204648e-02, 2.66822622e+01, 1.03792645e+00, 2.16078964e-03];[7.27417970e-09, 9.99999993e-01];[0.32781207, 0.01648292, 0.01281073, 0.18799555, 0.02724432, 0.0027062]
[2.70232021e+01, 1.08145344e+00, 1.52250000e-04, 2.72275297e+01, 1.00424308e+00, 1.90377000e-03];[2.67726856e+01, 1.02811071e+00, 1.92503447e-02, 2.68186927e+01, 1.05587976e+00, 3.50299024e-03];[7.27168549e-09, 9.99999993e-01];[0.25051642, 0.05334273, 0.01909809, 0.40883699, 0.05163668, 0.00159922]
[2.70808150e+01, 1.05573797e+00, 4.83180000e-03, 2.71395503e+01, 1.05919724e+00, 5.28735000e-03];[2.68923428e+01, 1.04050960e+00, 1.96870398e-02, 2.69409727e+01, 1.06642323e+00, 6.25764045e-03];[7.27685787e-09, 9.99999993e-01];[0.18847222, 0.01522837, 0.01485524, 0.1985776, 0.00722599, 0.00097029]
[2.73317544e+01, 1.04255399e+00, 6.75925000e-03, 2.67470398e+01, 1.02462059e+00, 6.23780000e-03];[2.70222461e+01, 1.05711599e+00, 1.96195445e-02, 2.70228713e+01, 1.05013861e+00, -1.36444779e-04];[7.27346752e-09, 9.99999993e-01];[0.30950823, 0.014562, 0.01286029, 0.27583141, 0.02551802, 0.00637424]
[2.67708662e+01, 1.07964499e+00, 2.91878000e-03, 2.66654593e+01, 1.02795449e+00, 7.83770000e-04];[2.71013465e+01, 1.04324864e+00, 1.36790902e-02, 2.70914578e+01, 1.02733809e+00, -6.15886359e-03];[7.26950842e-09, 9.99999993e-01];[0.33048038, 0.03639635, 0.01076031, 0.42599854, 0.0006164, 0.00694263]
[2.70084450e+01, 1.07289383e+00, 7.10933000e-03, 2.72089168e+01, 1.05243193e+00, 8.20513000e-03];[2.71916541e+01, 1.03727099e+00, 1.24731716e-02, 2.71963359e+01, 1.03011773e+00, -2.45899053e-04];[7.27855288e-09, 9.99999993e-01];[0.18320904, 0.03562284, 0.00536384, 0.01258096, 0.0223142, 0.00845103]
[2.68139103e+01, 1.04787957e+00, 4.97971000e-03, 2.76252979e+01, 1.03475380e+00, 8.80130000e-03];[2.72587573e+01, 1.01669143e+00, 6.74956520e-03, 2.73246189e+01, 1.04590593e+00, 5.54755233e-03];[7.26949354e-09, 9.99999993e-01];[0.44484698, 0.03118814, 0.00176986, 0.30067895, 0.01115213, 0.00325375]
[2.71632038e+01, 1.03319821e+00, 4.86158000e-03, 2.71034896e+01, 1.07505783e+00, 8.54610000e-03];[2.73459033e+01, 1.00937611e+00, 5.69896440e-03, 2.74053094e+01, 1.03379811e+00, 5.56617166e-03];[7.27548434e-09, 9.99999993e-01];[0.18269952, 0.0238221, 0.00083738, 0.30181983, 0.04125972, 0.00297993]
[2.75063032e+01, 1.09618884e+00, 1.30974000e-03, 2.78789390e+01, 1.01607636e+00, 1.99742000e-03];[2.74547964e+01, 1.01876626e+00, 1.23035870e-02, 2.75364667e+01, 1.04978363e+00, 6.68331436e-03];[7.27498845e-09, 9.99999993e-01];[0.05150674, 0.07742258, 0.01099385, 0.34247236, 0.03370727, 0.00468589]
[2.74985339e+01, 1.01968285e+00, 6.73938000e-03, 2.75809389e+01, 1.04161451e+00, 7.68875000e-03];[2.75522323e+01, 1.01698405e+00, 1.03112441e-02, 2.76364801e+01, 1.04708291e+00, 5.62718617e-03];[7.27902168e-09, 9.99999993e-01];[0.05369831, 0.0026988, 0.00357186, 0.05554115, 0.0054684, 0.00206156]
[2.80224730e+01, 1.07638903e+00, 8.58968000e-03, 2.81648734e+01, 1.07547376e+00, 7.48917000e-03];[2.76845962e+01, 1.03911222e+00, 1.82343217e-02, 2.77748895e+01, 1.06923098e+00, 1.24534191e-02];[7.26764377e-09, 9.99999993e-01];[0.33787676, 0.03727681, 0.00964464, 0.38998391, 0.00624278, 0.00496425]
[2.74046703e+01, 1.04277327e+00, 2.87528000e-03, 2.78820510e+01, 1.03692324e+00, 6.14660000e-04];[2.77591051e+01, 1.02257885e+00, 1.08258714e-02, 2.78805484e+01, 1.06733371e+00, 6.67296314e-03];[7.27557595e-09, 9.99999993e-01];[0.35443473, 0.02019442, 0.00795059, 0.00150259, 0.03041047, 0.0060583]
[2.81286684e+01, 1.05834924e+00, 6.32465000e-03, 2.80939849e+01, 1.02846749e+00, 4.20202000e-03];[2.78833133e+01, 1.03821219e+00, 1.51137049e-02, 2.79939689e+01, 1.06984152e+00, 3.78851046e-03];[7.27649390e-09, 9.99999993e-01];[0.24535507, 0.02013705, 0.00878905, 0.10001598, 0.04137403, 0.00041351]
[2.76041765e+01, 1.08883875e+00, 5.00640000e-04, 2.78882415e+01, 1.01104594e+00, 6.44449000e-03];[2.79596332e+01, 1.02493013e+00, 1.18220745e-02, 2.80823080e+01, 1.05626182e+00, -2.47603860e-03];[7.27418201e-09, 9.99999993e-01];[0.35545664, 0.06390862, 0.01132143, 0.1940665, 0.04521588, 0.00892053]
[2.84743001e+01, 1.09986558e+00, 4.36186000e-03, 2.80081041e+01, 1.06807746e+00, 7.55440000e-04];[2.80967402e+01, 1.05001169e+00, 1.99823012e-02, 2.81745719e+01, 1.04884101e+00, -2.37485806e-03];[7.27174879e-09, 9.99999993e-01];[0.37755989, 0.04985389, 0.01562044, 0.1664678, 0.01923645, 0.0031303]
[2.78964020e+01, 1.07711314e+00, 6.02382000e-03, 2.85354444e+01, 1.06879805e+00, 1.36893000e-03];[2.81792959e+01, 1.03904571e+00, 1.56073459e-02, 2.82999301e+01, 1.06204615e+00, 2.69382413e-03];[7.27476481e-09, 9.99999993e-01];[0.2828939, 0.03806743, 0.00958353, 0.23551436, 0.0067519, 0.00132489]
[2.81562842e+01, 1.02459838e+00, 7.66710000e-04, 2.79543553e+01, 1.03097443e+00, 3.24997000e-03];[2.82728493e+01, 1.03274988e+00, 9.30554595e-03, 2.83701803e+01, 1.03932041e+00, -4.07951899e-03];[7.27249807e-09, 9.99999993e-01];[0.11656514, 0.0081515, 0.00853884, 0.41582499, 0.00834598, 0.00732949]
[2.86076747e+01, 1.00299908e+00, 6.49312000e-03, 2.86570656e+01, 1.01910627e+00, 6.30500000e-04];[2.83927698e+01, 1.04187804e+00, 8.26096614e-03, 2.84874023e+01, 1.04611761e+00, -2.77955567e-03];[7.27736507e-09, 9.99999993e-01];[0.21490484, 0.03887896, 0.00176785, 0.16966332, 0.02701134, 0.00341006]
[2.89388518e+01, 1.02092137e+00, 6.40360000e-04, 2.89515288e+01, 1.04626366e+00, 9.19597000e-03];[2.85301103e+01, 1.06092715e+00, 8.74493926e-03, 2.86196970e+01, 1.06304913e+00, 3.72568585e-03];[7.27081742e-09, 9.99999993e-01];[0.40874149, 0.04000578, 0.00810458, 0.33183188, 0.01678547, 0.00547028]
[2.84331151e+01, 1.04758141e+00, 4.03705000e-03, 2.86640293e+01, 1.08786424e+00, 3.89561000e-03];[2.86200576e+01, 1.05116793e+00, 4.43222977e-03, 2.87222078e+01, 1.06238723e+00, 5.20274997e-03];[7.27772381e-09, 9.99999993e-01];[0.18694242, 0.00358652, 0.00039518, 0.05817845, 0.02547701, 0.00130714]
[2.91784129e+01, 1.00909809e+00, 4.90569000e-03, 2.85940940e+01, 1.00168063e+00, 7.76718000e-03];[2.87583929e+01, 1.06929551e+00, 5.35780667e-03, 2.88080633e+01, 1.04779978e+00, -1.46196074e-03];[7.27220490e-09, 9.99999993e-01];[0.42001998, 0.06019742, 0.00045212, 0.21396937, 0.04611915, 0.00922914]
[2.92877302e+01, 1.09172051e+00, 5.47962000e-03, 2.86914188e+01, 1.03203595e+00, 4.43520000e-04];[2.88986878e+01, 1.09082090e+00, 1.12384616e-02, 2.88952027e+01, 1.03645901e+00, -4.38896875e-03];[7.27185836e-09, 9.99999993e-01];[0.38904233, 0.00089961, 0.00575884, 0.20378395, 0.00442306, 0.00483249]
[2.87270726e+01, 1.05973378e+00, 2.38454000e-03, 2.93124776e+01, 1.09075901e+00, 1.09420000e-04];[2.89849544e+01, 1.07618842e+00, 3.64194385e-03, 2.90250970e+01, 1.05469249e+00, 4.28538549e-03];[7.27259425e-09, 9.99999993e-01];[0.2578818, 0.01645464, 0.0012574, 0.28738063, 0.03606652, 0.00417597]
[2.93460718e+01, 1.09333499e+00, 4.74331348e-03, 2.88277545e+01, 1.09196523e+00, 6.17778833e-05];[2.91127437e+01, 1.08947647e+00, 7.73394120e-03, 2.91087258e+01, 1.04370068e+00, 3.37604205e-03];[7.27485368e-09, 9.99999993e-01];[0.23332808, 0.00385852, 0.00299063, 0.28097127, 0.04826455, 0.00331426]
[2.95527041e+01, 1.03920236e+00, 4.01239000e-03, 2.93742584e+01, 1.02582183e+00, 7.39083000e-03];[2.92451814e+01, 1.10145830e+00, 5.72091920e-03, 2.92248047e+01, 1.05031932e+00, 4.42304204e-03];[7.27654099e-09, 9.99999993e-01];[0.30752276, 0.06225594, 0.00170853, 0.14945368, 0.02449749, 0.00296779]
[2.91626036e+01, 1.07027076e+00, 2.71613000e-03, 2.89736177e+01, 1.02233159e+00, 2.98970000e-04];[2.93392843e+01, 1.09067991e+00, 4.85066541e-04, 2.93013412e+01, 1.03209368e+00, -2.38238123e-03];[7.27351416e-09, 9.99999993e-01];[0.17668074, 0.02040915, 0.00223106, 0.32772348, 0.00976209, 0.00268135]
[2.88743521e+01, 1.02037670e+00, 7.45992000e-03, 2.89322543e+01, 1.07746645e+00, 8.83810000e-04];[2.94014813e+01, 1.05962680e+00, -9.06279843e-03, 2.93700063e+01, 1.01373979e+00, -2.28545504e-03];[7.26286452e-09, 9.99999993e-01];[0.52712921, 0.0392501, 0.01652272, 0.43775196, 0.06372666, 0.00316927]
[2.90025609e+01, 1.05733753e+00, 8.53415000e-03, 2.95558352e+01, 1.04497361e+00, 9.51897000e-03];[2.94685641e+01, 1.03647810e+00, -9.54026443e-03, 2.94791231e+01, 1.02037997e+00, 4.12161564e-03];[7.27298702e-09, 9.99999993e-01];[0.46600323, 0.02085943, 0.01807441, 0.07671211, 0.02459364, 0.00539735]
[2.90389137e+01, 1.06352532e+00, 3.41339000e-03, 2.93548795e+01, 1.03901848e+00, 2.21377000e-03];[2.95322801e+01, 1.01387386e+00, -9.03018650e-03, 2.95644845e+01, 1.01164480e+00, 2.98699186e-03];[7.27132456e-09, 9.99999993e-01];[0.49336648, 0.04965146, 0.01244358, 0.20960504, 0.02737368, 0.00077322]
[2.97230254e+01, 1.05271292e+00, 4.51512000e-03, 2.91370332e+01, 1.06654219e+00, 4.06432000e-03];[2.96420840e+01, 1.02077550e+00, -1.44833942e-03, 2.96271435e+01, 9.91779111e-01, 2.73587750e-03];[7.27231051e-09, 9.99999993e-01];[0.08094136, 0.03193742, 0.00596346, 0.49011035, 0.07476308, 0.00132844]
[2.93418157e+01, 1.04625863e+00, 3.68348000e-03, 2.99074755e+01, 1.05308798e+00, 6.08752000e-03];[2.97142257e+01, 1.00435965e+00, -1.86686782e-03, 2.97426575e+01, 1.00504513e+00, 1.03755914e-02];[7.27324944e-09, 9.99999993e-01];[0.37240998, 0.04189898, 0.00555035, 0.16481803, 0.04804285, 0.00428807]
[3.01749076e+01, 1.02207280e+00, 7.10411000e-03, 2.99854640e+01, 1.03673320e+00, 5.79940000e-04];[2.98430797e+01, 1.02252899e+00, 5.33248203e-03, 2.98553257e+01, 1.01429868e+00, 1.17926104e-02];[7.27444747e-09, 9.99999993e-01];[0.33182792, 0.00045619, 0.00177163, 0.13013829, 0.02243452, 0.01121267]
[2.96487045e+01, 1.08009498e+00, 3.34880814e-05, 3.03640328e+01, 1.03575350e+00, 6.08637855e-03];[2.99247581e+01, 1.01334913e+00, 5.88317551e-03, 2.99889093e+01, 1.03531798e+00, 1.59174552e-02];[7.27226201e-09, 9.99999993e-01];[0.27605362, 0.06674585, 0.00584969, 0.37512355, 0.00043552, 0.00983108]
[2.97532918e+01, 1.05193874e+00, 2.72890000e-04, 3.00116449e+01, 1.02060955e+00, 1.18129000e-03];[3.00066096e+01, 1.00389845e+00, 5.00491187e-03, 3.00856271e+01, 1.03115282e+00, 1.00585132e-02];[7.27773420e-09, 9.99999993e-01];[0.2533178, 0.04804029, 0.00473202, 0.07398221, 0.01054327, 0.00887722]
[2.97002228e+01, 1.07444998e+00, 9.43155000e-03, 3.00200612e+01, 1.03768505e+00, 2.68489000e-03];[3.00784853e+01, 9.91151971e-01, 8.04757463e-03, 3.01760133e+01, 1.02440249e+00, 7.03573136e-03];[7.27477358e-09, 9.99999993e-01];[0.37826252, 0.08329801, 0.00138398, 0.15595209, 0.01328256, 0.00435084]
[3.04894304e+01, 1.09126651e+00, 1.96640000e-03, 3.04651996e+01, 1.06401496e+00, 9.37660000e-04];[3.02054813e+01, 1.01321507e+00, 1.77174537e-02, 3.02943517e+01, 1.03618173e+00, 1.04993002e-02];[7.27301258e-09, 9.99999993e-01];[0.28394905, 0.07805144, 0.01575105, 0.17084789, 0.02783323, 0.00956164]
[3.01590808e+01, 1.08594980e+00, 6.64736000e-03, 2.98382241e+01, 1.01444180e+00, 2.62381000e-03];[3.02982666e+01, 1.01279321e+00, 1.93821612e-02, 3.03540607e+01, 1.00942717e+00, 1.26590902e-03];[7.26897536e-09, 9.99999993e-01];[0.13918577, 0.07315659, 0.0127348, 0.51583664, 0.00501463, 0.0013579]
[3.04661058e+01, 1.04811755e+00, 4.92559000e-03, 3.03185769e+01, 1.06507338e+00, 6.87490000e-03];[3.04060212e+01, 1.01940468e+00, 1.91205593e-02, 3.04466992e+01, 1.00770532e+00, 5.98660227e-03];[7.27896986e-09, 9.99999993e-01];[0.06008461, 0.02871287, 0.01419497, 0.1281223, 0.05736806, 0.0008883]
[3.03357763e+01, 1.08024540e+00, 5.45635000e-03, 3.09114519e+01, 1.04188937e+00, 2.80555000e-03];[3.04970740e+01, 1.01696589e+00, 1.88963658e-02, 3.05767930e+01, 1.02728457e+00, 1.14414934e-02];[7.27429194e-09, 9.99999993e-01];[0.16129771, 0.06327951, 0.01344002, 0.33465883, 0.0146048, 0.00863594]
[3.10464032e+01, 1.02007494e+00, 7.86424000e-03, 3.02640065e+01, 1.02208026e+00, 3.92031000e-03];[3.06333032e+01, 1.03883579e+00, 2.04767886e-02, 3.06473518e+01, 1.00846926e+00, 5.03872219e-03];[7.26887185e-09, 9.99999993e-01];[0.41309998, 0.01876085, 0.01261255, 0.38334525, 0.013611, 0.00111841]
[3.04259946e+01, 1.09927960e+00, 1.40495000e-03, 3.05341373e+01, 1.02576592e+00, 2.11735000e-03];[3.07155805e+01, 1.02980663e+00, 1.75097563e-02, 3.07324076e+01, 1.00022222e+00, 3.64507140e-03];[7.27647963e-09, 9.99999993e-01];[0.28958592, 0.06947297, 0.01610481, 0.19827033, 0.0255437, 0.00152772]
[3.06963092e+01, 1.09631620e+00, 7.75260000e-04, 3.11062118e+01, 1.09715529e+00, 3.51323000e-03];[3.08117261e+01, 1.02974957e+00, 1.74677657e-02, 3.08572723e+01, 1.02024174e+00, 1.42323560e-02];[7.27528945e-09, 9.99999993e-01];[0.11541699, 0.06656663, 0.01669251, 0.24893948, 0.07691355, 0.01071913]
[3.07828487e+01, 1.07737718e+00, 9.50086499e-03, 3.07221308e+01, 1.01520214e+00, 2.85979075e-06];[3.09064127e+01, 1.02836330e+00, 1.79913870e-02, 3.09408343e+01, 1.00949002e+00, 7.82353067e-03];[7.27729565e-09, 9.99999993e-01];[0.12356396, 0.04901388, 0.00849052, 0.21870357, 0.00571212, 0.00782067]
[3.10572617e+01, 1.09195859e+00, 1.03934000e-03, 3.10077467e+01, 1.08122389e+00, 9.96006000e-03];[3.10153944e+01, 1.03593259e+00, 1.92752763e-02, 3.10419775e+01, 1.01405420e+00, 1.39212245e-02];[7.27890261e-09, 9.99999993e-01];[0.04186723, 0.056026, 0.01823594, 0.03423078, 0.06716969, 0.00396116]
[3.11843732e+01, 1.00748914e+00, 6.83198000e-03, 3.09470091e+01, 1.06478184e+00, 2.83136000e-03];[3.11228879e+01, 1.03790319e+00, 1.42274387e-02, 3.11302430e+01, 1.00942946e+00, 1.33234426e-02];[7.27908268e-09, 9.99999993e-01];[0.0614853, 0.03041405, 0.00739546, 0.18323394, 0.05535238, 0.01049208]
[3.15340226e+01, 1.07211900e+00, 3.42411000e-03, 3.11571666e+01, 1.04882156e+00, 2.14954000e-03];[3.12516335e+01, 1.05521007e+00, 1.71432121e-02, 3.12270127e+01, 1.00952194e+00, 1.29385696e-02];[7.27639843e-09, 9.99999993e-01];[0.28238907, 0.01690893, 0.0137191, 0.06984604, 0.03929962, 0.01078903]
[3.16625991e+01, 1.04341962e+00, 1.20450000e-03, 3.12888982e+01, 1.06162919e+00, 4.04553000e-03];[3.13801566e+01, 1.06901788e+00, 1.49010957e-02, 3.13269816e+01, 1.01224893e+00, 1.45229917e-02];[7.27767419e-09, 9.99999993e-01];[0.28244255, 0.02559826, 0.0136966, 0.03808341, 0.04938026, 0.01047746]
[3.18184325e+01, 1.08765489e+00, 2.65255000e-03, 3.11532969e+01, 1.01261194e+00, 1.77965000e-03];[3.15132503e+01, 1.08625939e+00, 1.63830685e-02, 3.14070565e+01, 1.00027616e+00, 8.57570380e-03];[7.27432120e-09, 9.99999993e-01];[0.3051822, 0.0013955, 0.01373052, 0.25375958, 0.01233578, 0.00679605]
[3.18112162e+01, 1.05037897e+00, 1.82161000e-03, 3.11881718e+01, 1.08504467e+00, 7.88140000e-04];[3.16350115e+01, 1.09297841e+00, 1.13901646e-02, 3.14858540e+01, 9.92232739e-01, 1.05107307e-02];[7.27740531e-09, 9.99999993e-01];[0.17620471, 0.04259944, 0.00956855, 0.29768217, 0.09281193, 0.00972259]
[3.12027620e+01, 1.02628310e+00, 6.88183000e-03, 3.20390303e+01, 1.09194375e+00, 7.62620000e-03];[3.17000537e+01, 1.06402609e+00, -5.50043080e-04, 3.16238823e+01, 1.02119593e+00, 2.22946218e-02];[7.25969733e-09, 9.99999993e-01];[0.4972917, 0.03774299, 0.00743187, 0.41514802, 0.07074782, 0.01466842]
[3.12040156e+01, 1.01040256e+00, 2.22228000e-03, 3.13164700e+01, 1.04710649e+00, 1.25493000e-03];[3.17580379e+01, 1.03255865e+00, -1.00434588e-02, 3.16954807e+01, 1.00516987e+00, 1.50114468e-02];[7.26337341e-09, 9.99999993e-01];[0.55402232, 0.02215609, 0.01226574, 0.37901068, 0.04193662, 0.01375652]
[3.13899744e+01, 1.00674177e+00, 1.73850000e-03, 3.21879789e+01, 1.07088774e+00, 4.27672000e-03];[3.18240611e+01, 1.00879247e+00, -1.36163551e-02, 3.18286928e+01, 1.02875325e+00, 2.13580932e-02];[7.26728817e-09, 9.99999993e-01];[0.43408677, 0.0020507, 0.01535486, 0.35928608, 0.04213449, 0.01708137]
[3.23465690e+01, 1.02341301e+00, 6.56040000e-03, 3.18451139e+01, 1.03905715e+00, 7.75839000e-03];[3.19579784e+01, 1.02910852e+00, -3.14876109e-03, 3.19253023e+01, 1.02673756e+00, 1.77612462e-02];[7.27434716e-09, 9.99999993e-01];[0.38859059, 0.00569551, 0.00970916, 0.08018844, 0.01231959, 0.01000286]
[3.19071092e+01, 1.06323338e+00, 2.60626000e-03, 3.20072426e+01, 1.00391336e+00, 4.05287000e-03];[3.20504073e+01, 1.02460736e+00, -3.04102147e-04, 3.20254683e+01, 1.02495931e+00, 1.20484671e-02];[7.27931033e-09, 9.99999993e-01];[0.14329818, 0.03862602, 0.00291036, 0.01822577, 0.02104595, 0.0079956]
[3.21464366e+01, 1.08578632e+00, 6.14771000e-03, 3.23408190e+01, 1.05095777e+00, 8.72741000e-03];[3.21547783e+01, 1.02915807e+00, 6.34386354e-03, 3.21453493e+01, 1.03755711e+00, 1.52949694e-02];[7.27720113e-09, 9.99999993e-01];[0.00834167, 0.05662825, 0.00019615, 0.19546964, 0.01340066, 0.00656756]
[3.24388634e+01, 1.00565465e+00, 4.24794000e-03, 3.25963500e+01, 1.07487603e+00, 1.17093000e-03];[3.22707086e+01, 1.03620293e+00, 5.54216047e-03, 3.22772425e+01, 1.05682986e+00, 1.79986004e-02];[7.27512695e-09, 9.99999993e-01];[0.16815482, 0.03054828, 0.00129422, 0.31910752, 0.01804617, 0.01682767]
[3.24847489e+01, 1.02379537e+00, 6.18857000e-03, 3.20526554e+01, 1.00144557e+00, 9.54530000e-04];[3.23823420e+01, 1.04090334e+00, 5.68613365e-03, 3.23553329e+01, 1.03828903e+00, 5.78206178e-03];[7.27515625e-09, 9.99999993e-01];[0.10240689, 0.01710797, 0.00050244, 0.30267756, 0.03684346, 0.00482753]
[3.25745419e+01, 1.04845475e+00, 4.02151000e-03, 3.23605727e+01, 1.06785891e+00, 1.14263000e-03];[3.24935032e+01, 1.04592972e+00, 6.68455587e-03, 3.24527266e+01, 1.03621096e+00, 6.06733570e-03];[7.27871541e-09, 9.99999993e-01];[0.08103876, 0.00252503, 0.00266305, 0.09215399, 0.03164795, 0.00492471]
[3.22980182e+01, 1.08207837e+00, 1.37068000e-03, 3.27636840e+01, 1.05089298e+00, 5.32904000e-03];[3.25764210e+01, 1.03513952e+00, 5.41180036e-03, 3.25728688e+01, 1.04731874e+00, 9.02751100e-03];[7.27556427e-09, 9.99999993e-01];[0.27840288, 0.04693885, 0.00404112, 0.19081516, 0.00357424, 0.00369847]
[3.22708215e+01, 1.05150240e+00, 4.48779000e-03, 3.29109757e+01, 1.08824820e+00, 7.27826000e-03];[3.26491121e+01, 1.01802751e+00, 2.58045587e-03, 3.26971487e+01, 1.06176780e+00, 1.41313766e-02];[7.27231421e-09, 9.99999993e-01];[0.37829054, 0.03347489, 0.00190733, 0.21382696, 0.0264804, 0.00685312]
[3.22079396e+01, 1.05004797e+00, 3.78119000e-03, 3.27626081e+01, 1.05042789e+00, 5.14373000e-03];[3.27104119e+01, 9.95789155e-01, 3.30385011e-04, 3.27997386e+01, 1.05985446e+00, 1.04064892e-02];[7.27171393e-09, 9.99999993e-01];[0.50247226, 0.05425882, 0.0034508, 0.03713049, 0.00942657, 0.00526276]
[3.29236214e+01, 1.08549790e+00, 5.16765000e-03, 3.29888507e+01, 1.03280391e+00, 2.18266000e-03];[3.28222447e+01, 1.00791165e+00, 1.00758981e-02, 3.29110474e+01, 1.06216449e+00, 6.78702655e-03];[7.27781341e-09, 9.99999993e-01];[0.10137662, 0.07758625, 0.00490825, 0.07780333, 0.02936058, 0.00460437]
[3.26137618e+01, 1.06097570e+00, 7.53720000e-04, 3.28404195e+01, 1.02508955e+00, 3.50347000e-03];[3.29013063e+01, 9.98027287e-01, 9.07330759e-03, 3.30022124e+01, 1.05176357e+00, 1.13527839e-03];[7.27591526e-09, 9.99999993e-01];[0.28754448, 0.06294841, 0.00831959, 0.16179294, 0.02667402, 0.00236819]
[3.26195203e+01, 1.00914098e+00, 1.03617000e-03, 3.34950597e+01, 1.06433006e+00, 1.22335000e-03];[3.29721826e+01, 9.81720325e-01, 4.23634366e-03, 3.31376947e+01, 1.07057813e+00, 5.89348197e-03];[7.27055142e-09, 9.99999993e-01];[0.35266228, 0.02742066, 0.00320017, 0.357365, 0.00624807, 0.00467013]
[3.28304273e+01, 1.07687358e+00, 5.39189000e-03, 3.32053268e+01, 1.03343197e+00, 9.84930000e-04];[3.30556239e+01, 9.78177348e-01, 1.00897381e-02, 3.32402618e+01, 1.06629830e+00, 1.14423557e-03];[7.27793695e-09, 9.99999993e-01];[2.25196543e-01, 9.86962315e-02, 4.69784807e-03, 3.49350762e-02, 3.28663311e-02, 1.59305567e-04]
[3.29406151e+01, 1.07193536e+00, 2.31804000e-03, 3.30661492e+01, 1.08756105e+00, 1.79672000e-03];[3.31407222e+01, 9.75801754e-01, 1.37748615e-02, 3.33261335e+01, 1.05513074e+00, 3.80631855e-04];[7.27643688e-09, 9.99999993e-01];[0.20010711, 0.09613361, 0.01145682, 0.25998434, 0.03243031, 0.00141609]
[3.30744941e+01, 1.08937773e+00, 3.02336000e-03, 3.32098546e+01, 1.09162406e+00, 2.05357000e-03];[3.32301216e+01, 9.77301842e-01, 1.87851515e-02, 3.34160188e+01, 1.04777587e+00, 1.70780091e-03];[7.27767481e-09, 9.99999993e-01];[0.15562755, 0.11207589, 0.01576179, 0.20616428, 0.04384819, 0.00034577]
[3.34617028e+01, 1.09199300e+00, 7.47638000e-03, 3.38688728e+01, 1.07540154e+00, 3.56837000e-03];[3.33426085e+01, 9.92966486e-01, 2.65485562e-02, 3.35486501e+01, 1.06603771e+00, 7.78059309e-03];[7.27294723e-09, 9.99999993e-01];[0.11909429, 0.09902651, 0.01907218, 0.32022262, 0.00936383, 0.00421222]
[3.37652791e+01, 1.04203879e+00, 6.01920000e-03, 3.36010188e+01, 1.09184627e+00, 1.31474000e-03];[3.34686575e+01, 1.01268076e+00, 2.82811335e-02, 3.36520797e+01, 1.06579661e+00, 7.69820935e-03];[7.27655505e-09, 9.99999993e-01];[0.29662159, 0.02935803, 0.02226193, 0.05106092, 0.02604966, 0.00638347]
