measurement_data;state_data;mode_probabilities;state_errors
[0.8489428, -0.05284847, -0.00848943, 0.52848474, 0.08489428, -0.00528485];[0.86213578, -0.05576626, -0.0084606, 0.50213424, 0.0926505, -0.0140086];[6.34994590e-09, 9.99999994e-01];[1.31929795e-02, 2.91779243e-03, 2.88327534e-05, 2.63505041e-02, 7.75622429e-03, 8.72374504e-03]
[0.83270864, -0.05537114, -0.00832709, 0.5537114, 0.08327086, -0.00553711];[0.85459847, -0.05792495, -0.00872097, 0.51446468, 0.09281109, -0.01444933];[6.34989699e-09, 9.99999994e-01];[0.02188983, 0.00255381, 0.00039388, 0.03924672, 0.00954023, 0.00891222]
[0.82712998, -0.05620107, -0.0082713, 0.56201067, 0.082713, -0.00562011];[0.84709158, -0.05973748, -0.00852135, 0.52643987, 0.09256371, -0.0151547];[6.34991275e-09, 9.99999994e-01];[0.0199616, 0.00353641, 0.00025005, 0.0355708, 0.00985071, 0.00953459]
[0.82146862, -0.05702537, -0.00821469, 0.57025373, 0.08214686, -0.00570254];[0.83962042, -0.06124161, -0.00801143, 0.53806694, 0.09197961, -0.01597329];[6.34992473e-09, 9.99999994e-01];[0.0181518, 0.00421624, 0.00020326, 0.03218679, 0.00983275, 0.01027075]
[0.8157251, -0.05784398, -0.00815725, 0.57843976, 0.08157251, -0.0057844];[0.83218839, -0.06247815, -0.00731378, 0.54935533, 0.09112687, -0.01679121];[6.34993453e-09, 9.99999994e-01];[0.01646329, 0.00463417, 0.00084347, 0.02908443, 0.00955436, 0.01100681]
[0.80990001, -0.0586568, -0.008099, 0.58656796, 0.08099, -0.00586568];[0.82479701, -0.0634886, -0.00652594, 0.56031649, 0.09006843, -0.01752707];[6.34994358e-09, 9.99999994e-01];[0.014897, 0.0048318, 0.00157306, 0.02625147, 0.00907843, 0.01166139]
[0.79800746, -0.06026476, -0.00798007, 0.60264757, 0.07980075, -0.00602648];[0.81690892, -0.06482892, -0.00609621, 0.57160007, 0.08927331, -0.01809541];[6.34992875e-09, 9.99999994e-01];[0.01890146, 0.00456416, 0.00188386, 0.0310475, 0.00947256, 0.01206893]
[0.78579572, -0.06184861, -0.00785796, 0.61848613, 0.07857957, -0.00618486];[0.80852626, -0.06644868, -0.0058805, 0.58316885, 0.08866547, -0.01861346];[6.34991135e-09, 9.99999994e-01];[0.02273054, 0.00460007, 0.00197746, 0.03531728, 0.0100859, 0.0124286]
[0.77957167, -0.0626313, -0.00779572, 0.62631303, 0.07795717, -0.00626313];[0.8002156, -0.0677654, -0.00539031, 0.59437041, 0.08778494, -0.019179];[6.34992467e-09, 9.99999994e-01];[0.02064393, 0.0051341, 0.00240541, 0.03194262, 0.00982777, 0.01291587]
[0.77326967, -0.06340773, -0.0077327, 0.6340773, 0.07732697, -0.00634077];[0.79197749, -0.06882313, -0.00474338, 0.60521803, 0.08669389, -0.0197033];[6.34993666e-09, 9.99999994e-01];[0.01870782, 0.0054154, 0.00298932, 0.02885927, 0.00936692, 0.01336253]
[0.76689033, -0.06417782, -0.0076689, 0.64177817, 0.07668903, -0.00641778];[0.7838107, -0.06966559, -0.00403199, 0.61572647, 0.08544851, -0.0201257];[6.34994795e-09, 9.99999994e-01];[0.01692037, 0.00548777, 0.00363691, 0.0260517, 0.00875948, 0.01370792]
[0.74061262, -0.06719322, -0.00740613, 0.67193225, 0.07406126, -0.00671932];[0.77395372, -0.0719746, -0.00445027, 0.6276864, 0.08520834, -0.02040488];[6.34986174e-09, 9.99999994e-01];[0.0333411, 0.00478138, 0.00295586, 0.04424585, 0.01114708, 0.01368556]
[0.73385638, -0.06793047, -0.00733856, 0.67930465, 0.07338564, -0.00679305];[0.76422039, -0.07383239, -0.00429234, 0.63922182, 0.08458442, -0.02089963];[6.34988371e-09, 9.99999994e-01];[0.03036401, 0.00590192, 0.00304622, 0.04008283, 0.01119878, 0.01410658]
[0.72702676, -0.06866091, -0.00727027, 0.68660913, 0.07270268, -0.00686609];[0.75461347, -0.07529291, -0.00375222, 0.65034571, 0.08365079, -0.02146919];[6.34990196e-09, 9.99999994e-01];[0.02758671, 0.006632, 0.00351805, 0.03626342, 0.01094811, 0.0146031]
[0.72012443, -0.06938449, -0.00720124, 0.69384494, 0.07201244, -0.00693845];[0.74513343, -0.07641291, -0.00298724, 0.661073, 0.08247679, -0.02201009];[6.34991796e-09, 9.99999994e-01];[0.025009, 0.00702842, 0.004214, 0.03277194, 0.01046435, 0.01507164]
[0.71315009, -0.07010114, -0.0071315, 0.70101138, 0.07131501, -0.00701011];[0.73577839, -0.07724907, -0.00212126, 0.67142022, 0.0811254, -0.02245064];[6.34993278e-09, 9.99999994e-01];[0.0226283, 0.00714793, 0.00501024, 0.02959116, 0.00981039, 0.01544053]
[0.69898817, -0.07151332, -0.00698988, 0.71513323, 0.06989882, -0.00715133];[0.72591823, -0.07842684, -0.00162259, 0.68195435, 0.07998312, -0.02277067];[6.34991841e-09, 9.99999994e-01];[0.02693006, 0.00691352, 0.00536729, 0.03317888, 0.0100843, 0.01561934]
[0.69180201, -0.07220872, -0.00691802, 0.72208724, 0.0691802, -0.00722087];[0.71619583, -0.07931293, -0.00096664, 0.69210702, 0.07866728, -0.02303057];[6.34993367e-09, 9.99999994e-01];[0.02439382, 0.00710421, 0.00595138, 0.02998022, 0.00948708, 0.0158097]
[0.67722287, -0.07357779, -0.00677223, 0.73577794, 0.06772229, -0.00735778];[7.05964284e-01, -8.05409295e-02, -6.29562865e-04, 7.02426308e-01, 7.75438939e-02, -2.32179551e-02];[6.34991787e-09, 9.99999994e-01];[0.02874141, 0.00696314, 0.00614267, 0.03335163, 0.0098216, 0.01586018]
[0.66983135, -0.07425133, -0.00669831, 0.74251327, 0.06698314, -0.00742513];[6.95883339e-01, -8.14642544e-02, -9.25683573e-05, 7.12363543e-01, 7.62484910e-02, -2.33712411e-02];[6.34993324e-09, 9.99999994e-01];[0.02605199, 0.00721292, 0.00660574, 0.03014973, 0.00926535, 0.01594611]
[0.66237285, -0.07491743, -0.00662373, 0.74917435, 0.06623729, -0.00749174];[6.85948103e-01, -8.21360125e-02, 5.32973721e-04, 7.21936595e-01, 7.48314637e-02, -2.34391716e-02];[6.34994747e-09, 9.99999994e-01];[0.02357525, 0.00721858, 0.0071567, 0.02723775, 0.00859417, 0.01594743]
[0.65484812, -0.07557605, -0.00654848, 0.75576051, 0.06548481, -0.00755761];[0.67615197, -0.08260665, 0.00116315, 0.73116393, 0.0733366, -0.02339107];[6.34996086e-09, 9.99999994e-01];[0.02130385, 0.0070306, 0.00771163, 0.02459658, 0.00785179, 0.01583346]
[0.64725789, -0.07622711, -0.00647258, 0.76227109, 0.06472579, -0.00762271];[0.66648684, -0.08292259, 0.00173778, 0.74006428, 0.0718009, -0.02321265];[6.34997318e-09, 9.99999994e-01];[0.01922895, 0.00669548, 0.00821036, 0.02220681, 0.00707511, 0.01558994]
[0.63960295, -0.07687055, -0.00639603, 0.76870545, 0.06396029, -0.00768705];[0.65694344, -0.08312536, 0.00221664, 0.74865636, 0.07025465, -0.02290226];[6.34998431e-09, 9.99999994e-01];[0.01734049, 0.00625481, 0.00861267, 0.02004909, 0.00629436, 0.01521521]
[0.61625744, -0.07875448, -0.00616257, 0.78754477, 0.06162574, -0.00787545];[0.64615106, -0.08445603, 0.00183623, 0.75791974, 0.06926033, -0.02259625];[6.34993739e-09, 9.99999994e-01];[0.02989362, 0.00570155, 0.0079988, 0.02962503, 0.00763459, 0.0147208]
[0.60835131, -0.07936679, -0.00608351, 0.79366786, 0.06083513, -0.00793668];[0.63551221, -0.0854955, 0.001783, 0.76684068, 0.06812307, -0.02235104];[6.34994748e-09, 9.99999994e-01];[0.0271609, 0.00612871, 0.00786651, 0.02682718, 0.00728794, 0.01441436]
[0.60038435, -0.07997116, -0.00600384, 0.79971159, 0.06003844, -0.00799712];[0.62502165, -0.08628635, 0.00193544, 0.77543465, 0.06687949, -0.0221139];[6.34995714e-09, 9.99999994e-01];[0.0246373, 0.00631519, 0.00793928, 0.02427694, 0.00684105, 0.01411678]
[0.59235735, -0.08056754, -0.00592357, 0.80567535, 0.05923573, -0.00805675];[0.61467288, -0.08687092, 0.00219768, 0.78371736, 0.0655622, -0.02184893];[6.34996617e-09, 9.99999994e-01];[0.02231553, 0.00630338, 0.00812125, 0.02195799, 0.00632647, 0.01379218]
[0.58427111, -0.08115585, -0.00584271, 0.81155854, 0.05842711, -0.00811559];[0.60445831, -0.08728967, 0.00249663, 0.79170452, 0.06419949, -0.02153389];[6.34997445e-09, 9.99999994e-01];[0.0201872, 0.00613382, 0.00833934, 0.01985402, 0.00577238, 0.0134183]
[0.57612645, -0.08173606, -0.00576126, 0.81736058, 0.05761264, -0.00817361];[0.59436934, -0.08758005, 0.00277891, 0.79941169, 0.06281513, -0.02115755];[6.34998201e-09, 9.99999994e-01];[0.01824289, 0.00584399, 0.00854017, 0.01794889, 0.00520249, 0.01298394]
[0.56792417, -0.08230809, -0.00567924, 0.82308088, 0.05679242, -0.00823081];[0.5843966, -0.08777572, 0.00300787, 0.80685411, 0.0614285, -0.02071708];[6.34998849e-09, 9.99999994e-01];[0.01647243, 0.00546763, 0.00868711, 0.01622677, 0.00463608, 0.01248627]
[0.55966511, -0.08287189, -0.00559665, 0.82871887, 0.05596651, -0.00828719];[0.57453019, -0.08790611, 0.00316065, 0.81404653, 0.06005481, -0.02021587];[6.34999404e-09, 9.99999994e-01];[0.01486508, 0.00503422, 0.0087573, 0.01467234, 0.0040883, 0.01192868]
[0.55135007, -0.0834274, -0.0055135, 0.83427399, 0.05513501, -0.00834274];[0.56475983, -0.08799626, 0.00322552, 0.82100309, 0.05870549, -0.01966165];[6.34999836e-09, 9.99999994e-01];[0.01340976, 0.00456886, 0.00873902, 0.0132709, 0.00357048, 0.01131891]
[0.5429799, -0.08397457, -0.0054298, 0.83974569, 0.05429799, -0.00839746];[0.55507514, -0.08806688, 0.00319939, 0.82773721, 0.05738857, -0.01906488];[6.35000151e-09, 9.99999994e-01];[0.01209524, 0.00409231, 0.00862919, 0.01200848, 0.00309058, 0.01066742]
[0.53455544, -0.08451334, -0.00534555, 0.84513341, 0.05345554, -0.00845133];[0.54546578, -0.08813456, 0.00308563, 0.8342615, 0.05610916, -0.01843745];[6.35000347e-09, 9.99999994e-01];[0.01091034, 0.00362122, 0.00843118, 0.01087191, 0.00265362, 0.00998612]
[0.52607752, -0.08504366, -0.00526078, 0.85043662, 0.05260775, -0.00850437];[0.53592163, -0.08821207, 0.00289222, 0.8405877, 0.05486992, -0.01779169];[6.35000434e-09, 9.99999994e-01];[0.00984411, 0.00316841, 0.008153, 0.00984892, 0.00226217, 0.00928732]
[0.51754699, -0.08556548, -0.00517547, 0.85565479, 0.0517547, -0.00855655];[0.52643296, -0.08830875, 0.00263011, 0.84672666, 0.05367147, -0.01713961];[6.35000438e-09, 9.99999994e-01];[0.00888597, 0.00274327, 0.00780558, 0.00892813, 0.00191677, 0.00858306]
[0.50896471, -0.08607874, -0.00508965, 0.86078739, 0.05089647, -0.00860787];[0.51699048, -0.08843097, 0.00231199, 0.85268833, 0.05251288, -0.01649227];[6.35000365e-09, 9.99999994e-01];[0.00802577, 0.00235223, 0.00740164, 0.00809906, 0.00161641, 0.0078844]
[0.50033153, -0.08658339, -0.00500332, 0.86583391, 0.05003315, -0.00865834];[0.50758551, -0.08858254, 0.00195118, 0.85848174, 0.05139201, -0.01585952];[6.35000241e-09, 9.99999994e-01];[0.00725398, 0.00199915, 0.0069545, 0.00735217, 0.00135886, 0.00720118]
[0.49164832, -0.08707939, -0.00491648, 0.87079385, 0.04916483, -0.00870794];[0.49820997, -0.08876516, 0.00156084, 0.86411506, 0.05030586, -0.01524965];[6.35000065e-09, 9.99999994e-01];[0.00656165, 0.00168577, 0.00647732, 0.00667879, 0.00114103, 0.00654171]
[0.48291594, -0.08756667, -0.00482916, 0.87566671, 0.04829159, -0.00875667];[0.48885644, -0.08897884, 0.00115343, 0.86959563, 0.04925089, -0.01466941];[6.34999879e-09, 9.99999994e-01];[0.0059405, 0.00141217, 0.00598259, 0.00607108, 0.0009593, 0.00591274]
[0.47413527, -0.0880452, -0.00474135, 0.88045201, 0.04741353, -0.00880452];[4.79518212e-01, -8.92222639e-02, 7.40226086e-04, 8.74929980e-01, 4.82232468e-02, -1.41239424e-02];[6.34999687e-09, 9.99999994e-01];[0.00538294, 0.00117706, 0.00548158, 0.00552203, 0.00080972, 0.00531942]
[0.46530719, -0.08851493, -0.00465307, 0.88514926, 0.04653072, -0.00885149];[4.70189236e-01, -8.94931722e-02, 3.31095681e-04, 8.80123901e-01, 4.72189901e-02, -1.36168604e-02];[6.34999493e-09, 9.99999994e-01];[0.00488205, 0.00097824, 0.00498417, 0.00502536, 0.00068827, 0.00476537]
[0.45643258, -0.0889758, -0.00456433, 0.889758, 0.04564326, -0.00889758];[4.60864139e-01, -8.97886164e-02, -6.56268544e-05, 8.85182508e-01, 4.62342350e-02, -1.31503951e-02];[6.34999311e-09, 9.99999994e-01];[0.00443156, 0.00081282, 0.0044987, 0.00457549, 0.00059097, 0.00425282]
[0.44751233, -0.08942778, -0.00447512, 0.89427776, 0.04475123, -0.00894278];[4.51538190e-01, -9.01052391e-02, -4.43191722e-04, 8.90110287e-01, 4.52652819e-02, -1.27255376e-02];[6.34999148e-09, 9.99999994e-01];[0.00402586, 0.00067746, 0.00403193, 0.00416747, 0.00051405, 0.00378276]
[0.43854733, -0.08987081, -0.00438547, 0.8987081, 0.04385473, -0.00898708];[4.42207267e-01, -9.04394772e-02, -7.96382866e-04, 8.94911161e-01, 4.43087061e-02, -1.23422121e-02];[6.34999004e-09, 9.99999994e-01];[0.00365994, 0.00056867, 0.00358909, 0.00379694, 0.00045398, 0.00335513]
[0.42953847, -0.09030486, -0.00429538, 0.90304856, 0.04295385, -0.00903049];[0.43286782, -0.09078774, -0.00112143, 0.89958855, 0.04336141, -0.01199947];[6.34998885e-09, 9.99999994e-01];[0.00332935, 0.00048288, 0.00317395, 0.00346001, 0.00040756, 0.00296898]
[0.4113928, -0.09114582, -0.00411393, 0.91145815, 0.04113928, -0.00911458];[0.42274031, -0.09179582, -0.00175987, 0.90444673, 0.04253572, -0.01184819];[6.34997469e-09, 9.99999994e-01];[0.01134751, 0.00065, 0.00235406, 0.00701142, 0.00139644, 0.00273361]
[0.4022578, -0.09155264, -0.00402258, 0.91552644, 0.04022578, -0.00915526];[0.41263287, -0.09267125, -0.00212398, 0.90915915, 0.04165894, -0.01176045];[6.34997581e-09, 9.99999994e-01];[0.01037507, 0.00111861, 0.0018986, 0.00636729, 0.00143316, 0.00260519]
[0.39308257, -0.09195032, -0.00393083, 0.91950318, 0.03930826, -0.00919503];[0.40254642, -0.09342233, -0.00228052, 0.91372798, 0.04073865, -0.01171419];[6.34997713e-09, 9.99999994e-01];[0.00946385, 0.00147201, 0.00165031, 0.0057752, 0.00143039, 0.00251916]
[0.38386804, -0.0923388, -0.00383868, 0.92338796, 0.0383868, -0.00923388];[0.39248154, -0.09406004, -0.00228647, 0.91815547, 0.03978239, -0.01169206];[6.34997836e-09, 9.99999994e-01];[0.0086135, 0.00172124, 0.00155221, 0.00523249, 0.00139559, 0.00245818]
[0.37461512, -0.09271804, -0.00374615, 0.92718041, 0.03746151, -0.0092718];[0.38243844, -0.09459698, -0.00218938, 0.92244399, 0.03879734, -0.01168083];[6.34997949e-09, 9.99999994e-01];[0.00782332, 0.00187894, 0.00155677, 0.00473642, 0.00133583, 0.00240903]
[0.36532474, -0.09308801, -0.00365325, 0.93088014, 0.03653247, -0.0093088];[0.37241686, -0.09504646, -0.00202796, 0.92659597, 0.03779014, -0.01167086];[6.34998040e-09, 9.99999994e-01];[0.00709212, 0.00195845, 0.00162529, 0.00428417, 0.00125767, 0.00236206]
[0.35599783, -0.09344868, -0.00355998, 0.93448678, 0.03559978, -0.00934487];[0.36241613, -0.09542181, -0.0018328, 0.9306139, 0.03676671, -0.01165552];[6.34998113e-09, 9.99999994e-01];[0.0064183, 0.00197313, 0.00172718, 0.00387288, 0.00116693, 0.00231065]
[0.33723814, -0.09414194, -0.00337238, 0.94141937, 0.03372381, -0.00941419];[0.35163705, -0.09639212, -0.00195835, 0.93473858, 0.03579497, -0.01181029];[6.34996894e-09, 9.99999994e-01];[0.01439891, 0.00225018, 0.00141403, 0.00668079, 0.00207116, 0.0023961]
[0.32780724, -0.09447446, -0.00327807, 0.94474463, 0.03278072, -0.00944745];[0.34091256, -0.09716923, -0.00184702, 0.9387092, 0.03477251, -0.01196049];[6.34997188e-09, 9.99999994e-01];[0.01310532, 0.00269477, 0.00143105, 0.00603543, 0.00199179, 0.00251304]
[0.30884805, -0.09511114, -0.00308848, 0.95111139, 0.03088481, -0.00951111];[0.32943906, -0.09843375, -0.00190464, 0.94274263, 0.03375467, -0.01228097];[6.34995732e-09, 9.99999994e-01];[0.02059101, 0.00332261, 0.00118384, 0.00836876, 0.00286986, 0.00276986]
[0.29932165, -0.09541523, -0.00299322, 0.95415227, 0.02993217, -0.00954152];[0.31805879, -0.09940671, -0.00162669, 0.9466036, 0.03266964, -0.01257253];[6.34996277e-09, 9.99999994e-01];[0.01873714, 0.00399148, 0.00136653, 0.00754867, 0.00273747, 0.00303101]
[0.28976532, -0.09570977, -0.00289765, 0.95709773, 0.02897653, -0.00957098];[0.30677417, -0.10012413, -0.00113294, 0.95029546, 0.03153528, -0.01281807];[6.34996659e-09, 9.99999994e-01];[0.01700885, 0.00441436, 0.00176471, 0.00680227, 0.00255875, 0.00324709]
[0.28018002, -0.09599475, -0.0028018, 0.95994748, 0.028018, -0.00959947];[2.95586027e-01, -1.00623301e-01, -5.19727972e-04, 9.53822040e-01, 3.03672355e-02, -1.30075689e-02];[6.34996937e-09, 9.99999994e-01];[0.01540601, 0.00462855, 0.00228207, 0.00612544, 0.00234924, 0.0034081]
[0.2705667, -0.09627012, -0.00270567, 0.96270123, 0.02705667, -0.00962701];[2.84493700e-01, -1.00941030e-01, 1.37788717e-04, 9.57187482e-01, 2.91788500e-02, -1.31366787e-02];[6.34997161e-09, 9.99999994e-01];[0.013927, 0.00467091, 0.00284346, 0.00551375, 0.00212218, 0.00350967]
[0.26092632, -0.09653587, -0.00260926, 0.96535872, 0.02609263, -0.00965359];[2.73495133e-01, -1.01112296e-01, 7.83203067e-04, 9.60396144e-01, 2.79811773e-02, -1.32054173e-02];[6.34997367e-09, 9.99999994e-01];[0.01256881, 0.00457643, 0.00339246, 0.00496258, 0.00188855, 0.00355183]
[0.24156824, -0.09703838, -0.00241568, 0.97038383, 0.02415682, -0.00970384];[0.26176922, -0.10182839, 0.00106449, 0.96360994, 0.02677994, -0.01342884];[6.34996062e-09, 9.99999994e-01];[0.02020098, 0.00479001, 0.00348017, 0.00677389, 0.00262312, 0.003725]
[0.22211355, -0.09750208, -0.00222114, 0.97502081, 0.02221135, -0.00975021];[0.24934736, -0.10297054, 0.00120251, 0.96679566, 0.02553923, -0.01380105];[6.34994440e-09, 9.99999994e-01];[0.02723381, 0.00546846, 0.00342365, 0.00822515, 0.00332788, 0.00405084]
[0.2123524, -0.09771932, -0.00212352, 0.97719315, 0.02123524, -0.00977193];[0.2370874, -0.10377001, 0.00166283, 0.96979651, 0.02426135, -0.0140815];[6.34995151e-09, 9.99999994e-01];[0.024735, 0.00605069, 0.00378635, 0.00739664, 0.00302611, 0.00430957]
[0.20257001, -0.09792678, -0.0020257, 0.97926778, 0.020257, -0.00979268];[0.22498898, -0.10427629, 0.00231132, 0.972618, 0.02296378, -0.01426819];[6.34995695e-09, 9.99999994e-01];[0.02241897, 0.00634951, 0.00433702, 0.00664978, 0.00270678, 0.00447551]
[0.19276737, -0.09812445, -0.00192767, 0.98124449, 0.01927674, -0.00981244];[0.21304981, -0.10453856, 0.00304267, 0.9752659, 0.02166074, -0.01436447];[6.34996148e-09, 9.99999994e-01];[0.02028244, 0.00641411, 0.00497034, 0.00597859, 0.002384, 0.00455203]
[0.17310524, -0.09849033, -0.00173105, 0.98490333, 0.01731052, -0.00984903];[0.20043901, -0.10526091, 0.00348074, 0.97784601, 0.02031413, -0.01461058];[6.34994633e-09, 9.99999994e-01];[0.02733377, 0.00677058, 0.00521179, 0.00705732, 0.00300361, 0.00476155]
[0.16324771, -0.09865851, -0.00163248, 0.98658511, 0.01632477, -0.00986585];[0.18801789, -0.10568063, 0.00410592, 0.98024574, 0.01896245, -0.01474831];[6.34995276e-09, 9.99999994e-01];[0.02477018, 0.00702212, 0.0057384, 0.00633937, 0.00263768, 0.00488246]
[0.14348468, -0.09896525, -0.00143485, 0.98965254, 0.01434847, -0.00989653];[0.17495309, -0.10650542, 0.0045203, 0.98254659, 0.0175494, -0.01502857];[6.34993629e-09, 9.99999994e-01];[0.03146841, 0.00754017, 0.00595515, 0.00710595, 0.00320093, 0.00513204]
[0.10379436, -0.09945988, -0.00103794, 0.99459878, 0.01037944, -0.00994599];[0.15961509, -0.1089388, 0.00432554, 0.98481302, 0.01587271, -0.01593046];[6.34984440e-09, 9.99999994e-01];[0.05582073, 0.00947892, 0.00536348, 0.00978576, 0.00549327, 0.00598447]
[7.3914170e-02, -9.9726460e-02, -7.3914000e-04, 9.9726461e-01, 7.3914200e-03, -9.9726500e-03];[0.14295166, -0.11193051, 0.00441008, 0.98689535, 0.01395742, -0.01708824];[6.34978275e-09, 9.99999994e-01];[0.06903749, 0.01220405, 0.00514922, 0.01036926, 0.006566, 0.00711559]
[6.3937990e-02, -9.9795390e-02, -6.3938000e-04, 9.9795387e-01, 6.3938000e-03, -9.9795400e-03];[0.12671358, -0.1139795, 0.00548863, 0.98873177, 0.0120437, -0.01788829];[6.34982419e-09, 9.99999994e-01];[0.06277559, 0.01418411, 0.00612801, 0.0092221, 0.0056499, 0.00790875]
[4.3967460e-02, -9.9903300e-02, -4.3967000e-04, 9.9903296e-01, 4.3967500e-03, -9.9903300e-03];[0.11007213, -0.11585851, 0.00691312, 0.99032615, 0.01002899, -0.01863722];[6.34980924e-09, 9.99999994e-01];[0.06610467, 0.01595521, 0.00735279, 0.00870681, 0.00563224, 0.00864689]
[3.3975090e-02, -9.9942270e-02, -3.3975000e-04, 9.9942268e-01, 3.3975100e-03, -9.9942300e-03];[0.09390081, -0.11690203, 0.00887734, 0.99168572, 0.00807073, -0.01904153];[6.34983650e-09, 9.99999994e-01];[0.05992572, 0.01695976, 0.00921709, 0.00773696, 0.00467322, 0.0090473]
[2.3979340e-02, -9.9971250e-02, -2.3979000e-04, 9.9971245e-01, 2.3979300e-03, -9.9971200e-03];[0.07819593, -0.11725014, 0.01107697, 0.99282389, 0.00618962, -0.01915266];[6.34985582e-09, 9.99999994e-01];[0.05421659, 0.01727889, 0.01131676, 0.00688856, 0.00379169, 0.00915554]
[3.98162000e-03, -9.99992100e-02, -3.98162345e-05, 9.99992070e-01, 3.98160000e-04, -9.99992073e-03];[0.06211666, -0.11767623, 0.01302763, 0.99371248, 0.00423879, -0.0193023];[6.34983825e-09, 9.99999994e-01];[0.05813504, 0.01767702, 0.01306744, 0.00627959, 0.00384063, 0.00930238]
[-6.01833000e-03, -9.99981900e-02, 6.01832969e-05, 9.99981890e-01, -6.01830000e-04, -9.99981890e-03];[0.04652358, -0.11751603, 0.01504751, 0.99439404, 0.00239092, -0.01918501];[6.34986004e-09, 9.99999994e-01];[0.05254191, 0.01751784, 0.01498733, 0.00558785, 0.00299275, 0.00918519]
[-1.6017680e-02, -9.9987170e-02, 1.6018000e-04, 9.9987171e-01, -1.6017700e-03, -9.9987200e-03];[3.14016970e-02, -1.16896372e-01, 1.69543209e-02, 9.94881737e-01, 6.52104015e-04, -1.88573315e-02];[6.34988163e-09, 9.99999994e-01];[0.04741938, 0.0169092, 0.01679414, 0.00498997, 0.00225387, 0.00885861]
[-3.6010580e-02, -9.9935140e-02, 3.6011000e-04, 9.9935141e-01, -3.6010600e-03, -9.9935100e-03];[0.01590261, -0.11656444, 0.01837993, 0.9951133, -0.00116246, -0.01866118];[6.34987257e-09, 9.99999994e-01];[0.05191319, 0.0166293, 0.01801982, 0.00423811, 0.0024386, 0.00866767]
[-4.6002130e-02, -9.9894130e-02, 4.6002000e-04, 9.9894134e-01, -4.6002100e-03, -9.9894100e-03];[8.76705876e-04, -1.15840299e-01, 1.97163358e-02, 9.95164887e-01, -2.85890760e-03, -1.82686492e-02];[6.34989751e-09, 9.99999994e-01];[0.04687884, 0.01594617, 0.01925632, 0.00377645, 0.0017413, 0.00827924]
[-5.5989070e-02, -9.9843140e-02, 5.5989000e-04, 9.9843138e-01, -5.5989100e-03, -9.9843100e-03];[-0.01369776, -0.11482585, 0.02085382, 0.99504813, -0.00443989, -0.01773321];[6.34992224e-09, 9.99999994e-01];[0.04229131, 0.01498271, 0.02029393, 0.00338325, 0.00115902, 0.0077489]
[-7.594517e-02, -9.971120e-02, 7.594500e-04, 9.971120e-01, -7.594520e-03, -9.971120e-03];[-0.02867068, -0.11423476, 0.0214936, 0.99466588, -0.00612233, -0.01740097];[6.34991514e-09, 9.99999994e-01];[0.04727449, 0.01452356, 0.02073415, 0.00244612, 0.00147219, 0.00742985]
[-8.591233e-02, -9.963027e-02, 8.591200e-04, 9.963027e-01, -8.591230e-03, -9.963030e-03];[-0.04319867, -0.11337071, 0.02205672, 0.9941272, -0.00768653, -0.01691874];[6.34993787e-09, 9.99999994e-01];[0.04271366, 0.01374044, 0.0211976, 0.0021755, 0.0009047, 0.00695571]
[-0.10581987, -0.09943853, 0.0010582, 0.99438532, -0.01058199, -0.00994385];[-0.05812804, -0.1129295, 0.02224489, 0.99330938, -0.0093688, -0.01664116];[6.34992589e-09, 9.99999994e-01];[0.04769183, 0.01349097, 0.02118669, 0.00107594, 0.00121319, 0.00669731]
[-0.11575827, -0.09932774, 0.00115758, 0.99327742, -0.01157583, -0.00993277];[-0.07261833, -0.11221333, 0.02245662, 0.99234669, -0.01092701, -0.01620287];[6.34994555e-09, 9.99999994e-01];[0.04313994, 0.01288559, 0.02129904, 0.00093073, 0.00064882, 0.0062701]
[-0.12568509, -0.09920702, 0.00125685, 0.99207019, -0.01256851, -0.0099207];[-0.08669293, -0.11129415, 0.02260368, 0.9912482, -0.0123692, -0.0156557];[6.34996370e-09, 9.99999994e-01];[0.03899216, 0.01208713, 0.02134683, 0.00082199, 0.00019931, 0.005735]
[-0.13559934, -0.09907638, 0.00135599, 0.99076376, -0.01355993, -0.00990764];[-0.10037619, -0.11023533, 0.02262849, 0.9900219, -0.01370587, -0.01504358];[6.34998004e-09, 9.99999994e-01];[0.03522315, 0.01115895, 0.0212725, 0.00074186, 0.00014594, 0.00513594]
[-0.15538618, -0.09878538, 0.00155386, 0.9878538, -0.01553862, -0.00987854];[-0.11450752, -0.10969636, 0.02229218, 0.98850139, -0.01520888, -0.01471917];[6.34996409e-09, 9.99999994e-01];[0.04087866, 0.01091098, 0.02073832, 0.00064759, 0.00032974, 0.00484063]
[-0.17511086, -0.09845487, 0.00175111, 0.98454872, -0.01751109, -0.00984549];[-0.12906446, -0.10957025, 0.0218052, 0.9866716, -0.01687321, -0.01460322];[6.34994148e-09, 9.99999994e-01];[0.0460464, 0.01111538, 0.02005409, 0.00212288, 0.00063788, 0.00475773]
[-0.18494743, -0.09827484, 0.00184947, 0.98274842, -0.01849474, -0.00982748];[-0.1432144, -0.10916222, 0.02151754, 0.98472487, -0.01840449, -0.01430173];[6.34995377e-09, 9.99999994e-01];[4.17330312e-02, 1.08873787e-02, 1.96680720e-02, 1.97644783e-03, 9.02459021e-05, 4.47425402e-03]
